PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_shared_D2down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
366	Herato1108	5055289	5055696	+	0	NA	promoter-TSS (ID=novel_model_140-E1;Parent=novel_model_140)	-promoter-TSS (ID=novel_model_140-E1;Parent=novel_model_140)	13	ID=novel_model_140-E1;Parent=novel_model_140								
844	Herato1807	393642	394938	+	0	NA	Intergenic	Intergenic	-2054	ID=evm.model.Herato1807.7-E4;Parent=evm.model.Herato1807.7								
272	Herato1003	5452946	5453212	+	0	NA	Intergenic	Intergenic	19183	ID=evm.model.Herato1003.176.1-E6;Parent=evm.model.Herato1003.176.1								
775	Herato1703	1760631	1761222	+	0	NA	Intergenic	Intergenic	-1218	ID=evm.model.Herato1703.30.2-E1;Parent=evm.model.Herato1703.30.2								
919	Herato1904	5777722	5777959	+	0	NA	Intergenic	Intergenic	72452	ID=evm.model.Herato1904.210-E2;Parent=evm.model.Herato1904.210								
746	Herato1701	5556501	5557682	+	0	NA	Intergenic	Intergenic	3839	ID=evm.model.Herato1701.148-E2;Parent=evm.model.Herato1701.148								
534	Herato1202	18756653	18757503	+	0	NA	Intergenic	Intergenic	19789	ID=evm.model.Herato1202.758-E1;Parent=evm.model.Herato1202.758								
400	Herato1108	12390722	12391611	+	0	NA	Intergenic	Intergenic	12504	ID=evm.model.Herato1108.520-E2;Parent=evm.model.Herato1108.520								
744	Herato1701	5492999	5494158	+	0	NA	Intergenic	Intergenic	-22011	ID=evm.model.Herato1701.147-E1;Parent=evm.model.Herato1701.147								
20	Herato0606	1620100	1620497	+	0	NA	Intergenic	Intergenic	-13587	ID=evm.model.Herato0606.52-E1;Parent=evm.model.Herato0606.52								
888	Herato1901	2077154	2077499	+	0	NA	Intergenic	Intergenic	-4490	ID=evm.model.Herato1901.59-E2;Parent=evm.model.Herato1901.59								
633	Herato1301	21080611	21081024	+	0	NA	Intergenic	Intergenic	3343	ID=evm.model.Herato1301.721-E2;Parent=evm.model.Herato1301.721								
1011	Herato2001	11920929	11921240	+	0	NA	Intergenic	Intergenic	4847	ID=evm.model.Herato2001.456.7-E2;Parent=evm.model.Herato2001.456.7								
151	Herato0701	14436323	14436844	+	0	NA	Intergenic	Intergenic	5045	ID=evm.model.Herato0701.662-E3;Parent=evm.model.Herato0701.662								
1161	Herato0503	3429053	3429531	+	0	NA	Intergenic	Intergenic	-42790	ID=evm.model.Herato0503.117-E1;Parent=evm.model.Herato0503.117								
468	Herato0101	19931440	19931699	+	0	NA	Intergenic	Intergenic	17669	ID=evm.model.Herato0101.768-E1;Parent=evm.model.Herato0101.768								
1019	Herato2001	16781118	16781335	+	0	NA	Intergenic	Intergenic	-13082	ID=evm.model.Herato2001.649.1-E1;Parent=evm.model.Herato2001.649.1								
700	Herato1601	4648643	4649191	+	0	NA	Intergenic	Intergenic	56680	ID=evm.model.Herato1601.97-E6;Parent=evm.model.Herato1601.97								
287	Herato1005	1262603	1263425	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.76-E2;Parent=evm.model.Herato1005.76)	-promoter-TSS (ID=evm.model.Herato1005.76-E2;Parent=evm.model.Herato1005.76)	-370	ID=evm.model.Herato1005.76.1-E2;Parent=evm.model.Herato1005.76.1								
475	Herato1202	9162468	9163984	+	0	NA	Intergenic	Intergenic	2015	ID=evm.model.Herato1202.371-E1;Parent=evm.model.Herato1202.371								
78	Herato0701	1269576	1270186	+	0	NA	Intergenic	Intergenic	3221	ID=evm.model.Herato0701.47-E1;Parent=evm.model.Herato0701.47								
990	Herato2001	8043105	8043925	+	0	NA	Intergenic	Intergenic	-1680	ID=evm.model.Herato2001.335-E2;Parent=evm.model.Herato2001.335								
413	Herato1108	14051402	14051764	+	0	NA	Intergenic	Intergenic	-1246	ID=evm.model.Herato1108.595-E2;Parent=evm.model.Herato1108.595								
294	Herato1005	2480071	2480755	+	0	NA	exon (ID=evm.model.Herato1005.123-E2;Parent=evm.model.Herato1005.123, exon 1 of 1)	-exon (ID=evm.model.Herato1005.123-E2;Parent=evm.model.Herato1005.123, exon 1 of 1)	156	ID=evm.model.Herato1005.123-E2;Parent=evm.model.Herato1005.123								
932	Herato1906	880249	880658	+	0	NA	Intergenic	Intergenic	3298	ID=evm.model.Herato1906.27-E2;Parent=evm.model.Herato1906.27								
764	Herato1701	8791241	8792650	+	0	NA	Intergenic	Intergenic	-1446	ID=evm.model.Herato1701.271-E2;Parent=evm.model.Herato1701.271								
349	Herato1108	2990996	2991417	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.92-E1;Parent=evm.model.Herato1108.92)	-promoter-TSS (ID=evm.model.Herato1108.92-E1;Parent=evm.model.Herato1108.92)	7	ID=evm.model.Herato1108.92-E1;Parent=evm.model.Herato1108.92								
515	Herato1202	15619119	15619754	+	0	NA	Intergenic	Intergenic	-2200	ID=evm.model.Herato1202.605.1-E2;Parent=evm.model.Herato1202.605.1								
1107	Herato0310	3725297	3725608	+	0	NA	Intergenic	Intergenic	6510	ID=evm.model.Herato0310.90-E1;Parent=evm.model.Herato0310.90								
138	Herato0701	10922849	10923351	+	0	NA	Intergenic	Intergenic	1580	ID=evm.model.Herato0701.467-E1;Parent=evm.model.Herato0701.467								
606	Herato1301	14717548	14717825	+	0	NA	Intergenic	Intergenic	-4960	ID=evm.model.Herato1301.555-E1;Parent=evm.model.Herato1301.555								
137	Herato0701	10722325	10722623	+	0	NA	Intergenic	Intergenic	-9065	ID=evm.model.Herato0701.449-E1;Parent=evm.model.Herato0701.449								
724	Herato1605	1089827	1090784	+	0	NA	Intergenic	Intergenic	22023	ID=evm.model.Herato1605.36-E3;Parent=evm.model.Herato1605.36								
666	Herato1411	6557358	6557662	+	0	NA	Intergenic	Intergenic	8758	ID=evm.model.Herato1411.243-E1;Parent=evm.model.Herato1411.243								
432	Herato1202	2257074	2257893	+	0	NA	Intergenic	Intergenic	-1547	ID=evm.model.Herato1202.79-E2;Parent=evm.model.Herato1202.79								
519	Herato1202	16217865	16218916	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.635-E2;Parent=evm.model.Herato1202.635)	-promoter-TSS (ID=evm.model.Herato1202.635-E2;Parent=evm.model.Herato1202.635)	-273	ID=evm.model.Herato1202.635.1.1-E1;Parent=evm.model.Herato1202.635.1.1								
1074	Herato2101	11941656	11942270	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.397-E2;Parent=evm.model.Herato2101.397)	-promoter-TSS (ID=evm.model.Herato2101.397-E2;Parent=evm.model.Herato2101.397)	-218	ID=evm.model.Herato2101.397-E2;Parent=evm.model.Herato2101.397								
860	Herato1807	1344621	1345001	+	0	NA	promoter-TSS (ID=evm.model.Herato1807.26-E2;Parent=evm.model.Herato1807.26)	-promoter-TSS (ID=evm.model.Herato1807.26-E2;Parent=evm.model.Herato1807.26)	13	ID=evm.model.Herato1807.26-E2;Parent=evm.model.Herato1807.26								
1063	Herato2101	9042430	9044412	+	0	NA	Intergenic	Intergenic	-68837	ID=evm.model.Herato2101.309-E1;Parent=evm.model.Herato2101.309								
17	Herato0101	8839193	8839549	+	0	NA	Intergenic	Intergenic	13138	ID=evm.model.Herato0101.263-E2;Parent=evm.model.Herato0101.263								
708	Herato0209	1001037	1001592	+	0	NA	Intergenic	Intergenic	6253	ID=evm.model.Herato0209.65-E2;Parent=evm.model.Herato0209.65								
110	Herato0701	7473246	7473434	+	0	NA	Intergenic	Intergenic	3095	ID=evm.model.Herato0701.333-E2;Parent=evm.model.Herato0701.333								
333	Herato1007	3922661	3923356	+	0	NA	Intergenic	Intergenic	-35699	ID=evm.model.Herato1007.146-E1;Parent=evm.model.Herato1007.146								
710	Herato1603	1953055	1953966	+	0	NA	Intergenic	Intergenic	-41786	ID=evm.model.Herato1603.58-E1;Parent=evm.model.Herato1603.58								
323	Herato1007	2848306	2849098	+	0	NA	TTS (ID=evm.model.Herato1007.102-E4;Parent=evm.model.Herato1007.102)	-TTS (ID=evm.model.Herato1007.102-E4;Parent=evm.model.Herato1007.102)	1047	ID=evm.model.Herato1007.102-E4;Parent=evm.model.Herato1007.102								
856	Herato0214	650451	651553	+	0	NA	Intergenic	Intergenic	6242	ID=evm.model.Herato0214.42-E4;Parent=evm.model.Herato0214.42								
112	Herato0701	8020007	8020209	+	0	NA	Intergenic	Intergenic	-12592	ID=evm.model.Herato0701.362.2-E1;Parent=evm.model.Herato0701.362.2								
545	Herato1202	19743776	19744990	+	0	NA	Intergenic	Intergenic	-44759	ID=evm.model.Herato1202.799-E1;Parent=evm.model.Herato1202.799								
191	Herato0101	12729276	12730164	+	0	NA	Intergenic	Intergenic	-1010	ID=evm.model.Herato0101.431.1-E1;Parent=evm.model.Herato0101.431.1								
187	Herato0801	5354578	5354873	+	0	NA	TTS (ID=evm.model.Herato0801.121.1-E1;Parent=evm.model.Herato0801.121.1)	-TTS (ID=evm.model.Herato0801.121.1-E1;Parent=evm.model.Herato0801.121.1)	1272	ID=evm.model.Herato0801.121.1-E1;Parent=evm.model.Herato0801.121.1								
588	Herato1301	10665783	10666643	+	0	NA	Intergenic	Intergenic	-23806	ID=evm.model.Herato1301.426-E2;Parent=evm.model.Herato1301.426								
646	Herato1408	1412061	1412786	+	0	NA	Intergenic	Intergenic	-20627	ID=evm.model.Herato1408.48-E1;Parent=evm.model.Herato1408.48								
756	Herato1701	6507850	6509189	+	0	NA	Intergenic	Intergenic	-13922	ID=evm.model.Herato1701.185-E1;Parent=evm.model.Herato1701.185								
446	Herato1202	3596757	3596954	+	0	NA	Intergenic	Intergenic	-5400	ID=evm.model.Herato1202.123.1-E2;Parent=evm.model.Herato1202.123.1								
262	Herato1001	5504903	5505725	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.179-E3;Parent=evm.model.Herato1001.179)	-promoter-TSS (ID=evm.model.Herato1001.179-E3;Parent=evm.model.Herato1001.179)	-597	ID=evm.model.Herato1001.179.4-E3;Parent=evm.model.Herato1001.179.4								
212	Herato0901	1586241	1586631	+	0	NA	Intergenic	Intergenic	-8647	ID=evm.model.Herato0901.58-E2;Parent=evm.model.Herato0901.58								
1149	Herato0501	241775	242329	+	0	NA	Intergenic	Intergenic	-56022	ID=evm.model.Herato0501.13.1-E1;Parent=evm.model.Herato0501.13.1								
542	Herato1202	19667578	19667991	+	0	NA	Intergenic	Intergenic	16973	ID=evm.model.Herato1202.798-E6;Parent=evm.model.Herato1202.798								
961	Herato2001	1993125	1993466	+	0	NA	Intergenic	Intergenic	4319	ID=evm.model.Herato2001.43.2-E1;Parent=evm.model.Herato2001.43.2								
1087	Herato0301	3276571	3277109	+	0	NA	Intergenic	Intergenic	-2992	ID=evm.model.Herato0301.87-E1;Parent=evm.model.Herato0301.87								
810	Herato1805	2131179	2131435	+	0	NA	Intergenic	Intergenic	3376	ID=evm.model.Herato1805.82-E9;Parent=evm.model.Herato1805.82								
574	Herato1301	6339071	6339870	+	0	NA	Intergenic	Intergenic	-5386	ID=evm.model.Herato1301.221-E2;Parent=evm.model.Herato1301.221								
170	Herato0701	17879240	17879507	+	0	NA	Intergenic	Intergenic	41286	ID=evm.model.Herato0701.741-E25;Parent=evm.model.Herato0701.741								
33	Herato0606	3489784	3490071	+	0	NA	Intergenic	Intergenic	-1070	ID=evm.model.Herato0606.106-E1;Parent=evm.model.Herato0606.106								
660	Herato1411	2383447	2384482	+	0	NA	Intergenic	Intergenic	3339	ID=evm.model.Herato1411.79.1-E7;Parent=evm.model.Herato1411.79.1								
7	Herato0601	1294981	1295545	+	0	NA	Intergenic	Intergenic	21111	ID=evm.model.Herato0601.15-E1;Parent=evm.model.Herato0601.15								
26	Herato0606	2892244	2892412	+	0	NA	Intergenic	Intergenic	-6922	ID=evm.model.Herato0606.89-E4;Parent=evm.model.Herato0606.89								
227	Herato0901	3296427	3296914	+	0	NA	Intergenic	Intergenic	-140177	ID=evm.model.Herato0901.90-E1;Parent=evm.model.Herato0901.90								
977	Herato2001	4949517	4949702	+	0	NA	Intergenic	Intergenic	5804	ID=evm.model.Herato2001.170-E1;Parent=evm.model.Herato2001.170								
566	Herato1301	3587765	3588992	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.103-E6;Parent=evm.model.Herato1301.103)	-promoter-TSS (ID=evm.model.Herato1301.103-E6;Parent=evm.model.Herato1301.103)	-392	ID=evm.model.Herato1301.103.2-E5;Parent=evm.model.Herato1301.103.2								
526	Herato1202	17467028	17467634	+	0	NA	Intergenic	Intergenic	7661	ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713								
806	Herato0101	3048305	3048762	+	0	NA	Intergenic	Intergenic	3221	ID=evm.model.Herato0101.101-E1;Parent=evm.model.Herato0101.101								
264	Herato1003	1331729	1332532	+	0	NA	Intergenic	Intergenic	-3614	ID=evm.model.Herato1003.45-E1;Parent=evm.model.Herato1003.45								
255	Herato1001	2928546	2928909	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.107-E1;Parent=evm.model.Herato1001.107)	-promoter-TSS (ID=evm.model.Herato1001.107-E1;Parent=evm.model.Herato1001.107)	29	ID=evm.model.Herato1001.107.3-E2;Parent=evm.model.Herato1001.107.3								
359	Herato1108	4355764	4357129	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.166-E2;Parent=evm.model.Herato1108.166)	-promoter-TSS (ID=evm.model.Herato1108.166-E2;Parent=evm.model.Herato1108.166)	376	ID=evm.model.Herato1108.166.17-E1;Parent=evm.model.Herato1108.166.17								
182	Herato0801	4010740	4011021	+	0	NA	Intergenic	Intergenic	-51650	ID=evm.model.Herato0801.84-E1;Parent=evm.model.Herato0801.84								
108	Herato0701	6475001	6476180	+	0	NA	Intergenic	Intergenic	16040	ID=evm.model.Herato0701.284-E1;Parent=evm.model.Herato0701.284								
604	Herato0101	2237990	2238210	+	0	NA	Intergenic	Intergenic	3774	ID=evm.model.Herato0101.61-E1;Parent=evm.model.Herato0101.61								
1001	Herato2001	9710630	9711003	+	0	NA	Intergenic	Intergenic	-41568	ID=evm.model.Herato2001.392-E1;Parent=evm.model.Herato2001.392								
556	Herato1301	2135436	2135959	+	0	NA	Intergenic	Intergenic	-7634	ID=evm.model.Herato1301.53-E2;Parent=evm.model.Herato1301.53								
717	Herato1603	2682017	2682469	+	0	NA	Intergenic	Intergenic	-21095	ID=evm.model.Herato1603.81-E1;Parent=evm.model.Herato1603.81								
232	Herato0901	5182716	5183298	+	0	NA	exon (ID=evm.model.Herato0901.142-E1;Parent=evm.model.Herato0901.142, exon 1 of 1)	-exon (ID=evm.model.Herato0901.142-E1;Parent=evm.model.Herato0901.142, exon 1 of 1)	153	ID=evm.model.Herato0901.142-E1;Parent=evm.model.Herato0901.142								
477	Herato1202	9332001	9332343	+	0	NA	Intergenic	Intergenic	-6980	ID=evm.model.Herato1202.381-E2;Parent=evm.model.Herato1202.381								
815	Herato0101	3056950	3057338	+	0	NA	Intergenic	Intergenic	-5390	ID=evm.model.Herato0101.101-E1;Parent=evm.model.Herato0101.101								
671	Herato1505	2177243	2177759	+	0	NA	Intergenic	Intergenic	-89660	ID=evm.model.Herato1505.85-E1;Parent=evm.model.Herato1505.85								
1182	Herato0503	7987080	7987253	+	0	NA	Intergenic	Intergenic	-20751	ID=evm.model.Herato0503.298-E1;Parent=evm.model.Herato0503.298								
225	Herato0901	3238377	3238809	+	0	NA	Intergenic	Intergenic	-136579	ID=evm.model.Herato0901.89-E1;Parent=evm.model.Herato0901.89								
330	Herato1007	3585995	3587023	+	0	NA	Intergenic	Intergenic	11875	ID=evm.model.Herato1007.138.1-E6;Parent=evm.model.Herato1007.138.1								
142	Herato0701	12514933	12515295	+	0	NA	TTS (ID=evm.model.Herato0701.592-E1;Parent=evm.model.Herato0701.592)	-TTS (ID=evm.model.Herato0701.592-E1;Parent=evm.model.Herato0701.592)	173	ID=evm.model.Herato0701.592-E1;Parent=evm.model.Herato0701.592								
207	Herato0821	2941603	2942740	+	0	NA	Intergenic	Intergenic	-8879	ID=evm.model.Herato0821.116-E2;Parent=evm.model.Herato0821.116								
167	Herato0701	16417525	16418366	+	0	NA	Intergenic	Intergenic	9973	ID=evm.model.Herato0701.701-E4;Parent=evm.model.Herato0701.701								
48	Herato0606	5497887	5498455	+	0	NA	Intergenic	Intergenic	2085	ID=evm.model.Herato0606.182.2-E1;Parent=evm.model.Herato0606.182.2								
360	Herato1108	4606116	4606715	+	0	NA	Intergenic	Intergenic	10806	ID=evm.model.Herato1108.179-E1;Parent=evm.model.Herato1108.179								
692	Herato1507	7112095	7112824	+	0	NA	Intergenic	Intergenic	-9606	ID=evm.model.Herato1507.249.1-E1;Parent=evm.model.Herato1507.249.1								
663	Herato1411	4379032	4379710	+	0	NA	Intergenic	Intergenic	-2289	ID=evm.model.Herato1411.170.1-E2;Parent=evm.model.Herato1411.170.1								
854	Herato1807	696947	697161	+	0	NA	Intergenic	Intergenic	-13714	ID=evm.model.Herato1807.12-E2;Parent=evm.model.Herato1807.12								
969	Herato0215	2465053	2465405	+	0	NA	TTS (ID=evm.model.Herato0215.89.4-E1;Parent=evm.model.Herato0215.89.4)	-TTS (ID=evm.model.Herato0215.89.4-E1;Parent=evm.model.Herato0215.89.4)	777	ID=evm.model.Herato0215.89.4-E1;Parent=evm.model.Herato0215.89.4								
1174	Herato0503	5258189	5258536	+	0	NA	Intergenic	Intergenic	22445	ID=evm.model.Herato0503.171-E3;Parent=evm.model.Herato0503.171								
1076	Herato2101	13294075	13294421	+	0	NA	Intergenic	Intergenic	34214	ID=evm.model.Herato2101.424-E4;Parent=evm.model.Herato2101.424								
766	Herato1701	9725936	9726553	+	0	NA	Intergenic	Intergenic	14670	ID=evm.model.Herato1701.332-E5;Parent=evm.model.Herato1701.332								
510	Herato1202	14879099	14879492	+	0	NA	Intergenic	Intergenic	-13987	ID=evm.model.Herato1202.575.1-E1;Parent=evm.model.Herato1202.575.1								
393	Herato1108	10979473	10979976	+	0	NA	Intergenic	Intergenic	-4896	ID=evm.model.Herato1108.472.1-E1;Parent=evm.model.Herato1108.472.1								
449	Herato1202	3669853	3670643	+	0	NA	Intergenic	Intergenic	-9560	ID=evm.model.Herato1202.124-E1;Parent=evm.model.Herato1202.124								
658	Herato0204	1549881	1550092	+	0	NA	Intergenic	Intergenic	6512	ID=evm.model.Herato0204.48-E11;Parent=evm.model.Herato0204.48								
274	Herato1003	5663229	5663429	+	0	NA	Intergenic	Intergenic	-1175	ID=evm.model.Herato1003.186.1-E1;Parent=evm.model.Herato1003.186.1								
549	Herato1202	19869003	19869807	+	0	NA	Intergenic	Intergenic	-7178	ID=evm.model.Herato1202.802-E1;Parent=evm.model.Herato1202.802								
877	Herato1807	2577570	2577844	+	0	NA	Intergenic	Intergenic	28118	ID=evm.model.Herato1807.50.1-E3;Parent=evm.model.Herato1807.50.1								
659	Herato1411	2284529	2285292	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.71-E2;Parent=evm.model.Herato1411.71)	-promoter-TSS (ID=evm.model.Herato1411.71-E2;Parent=evm.model.Herato1411.71)	-119	ID=evm.model.Herato1411.71-E2;Parent=evm.model.Herato1411.71								
1141	Herato0411	2723517	2724315	+	0	NA	Intergenic	Intergenic	2871	ID=evm.model.Herato0411.47-E3;Parent=evm.model.Herato0411.47								
1128	Herato0310	10167495	10168775	+	0	NA	Intergenic	Intergenic	3758	ID=evm.model.Herato0310.313.2-E1;Parent=evm.model.Herato0310.313.2								
682	Herato1505	3184904	3185186	+	0	NA	Intergenic	Intergenic	-6041	ID=evm.model.Herato1505.137-E2;Parent=evm.model.Herato1505.137								
353	Herato0101	17854110	17854450	+	0	NA	Intergenic	Intergenic	3142	ID=evm.model.Herato0101.704-E4;Parent=evm.model.Herato0101.704								
375	Herato1108	6205983	6206691	+	0	NA	Intergenic	Intergenic	-1145	ID=evm.model.Herato1108.263.3-E1;Parent=evm.model.Herato1108.263.3								
984	Herato2001	5289709	5290061	+	0	NA	Intergenic	Intergenic	-1580	ID=evm.model.Herato2001.177-E6;Parent=evm.model.Herato2001.177								
1155	Herato0503	1061992	1062190	+	0	NA	TTS (ID=evm.model.Herato0503.37-E2;Parent=evm.model.Herato0503.37)	-TTS (ID=evm.model.Herato0503.37-E2;Parent=evm.model.Herato0503.37)	1162	ID=evm.model.Herato0503.37.1-E2;Parent=evm.model.Herato0503.37.1								
946	Herato1910	728505	729328	+	0	NA	Intergenic	Intergenic	-7735	ID=evm.model.Herato1910.53-E1;Parent=evm.model.Herato1910.53								
788	Herato1801	2847823	2848250	+	0	NA	Intergenic	Intergenic	-10531	ID=evm.model.Herato1801.98-E1;Parent=evm.model.Herato1801.98								
128	Herato0701	8890968	8892019	+	0	NA	Intergenic	Intergenic	-139190	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
303	Herato1007	376438	376960	+	0	NA	Intergenic	Intergenic	-21600	ID=evm.model.Herato1007.7-E1;Parent=evm.model.Herato1007.7								
250	Herato1001	2493267	2493586	+	0	NA	Intergenic	Intergenic	4342	ID=evm.model.Herato1001.93-E7;Parent=evm.model.Herato1001.93								
614	Herato1301	17192523	17192841	+	0	NA	Intergenic	Intergenic	-8869	ID=evm.model.Herato1301.612-E2;Parent=evm.model.Herato1301.612								
501	Herato1202	13193049	13193450	+	0	NA	Intergenic	Intergenic	-15815	ID=evm.model.Herato1202.496-E1;Parent=evm.model.Herato1202.496								
278	Herato1003	5897481	5897842	+	0	NA	Intergenic	Intergenic	-2692	ID=evm.model.Herato1003.197.2-E4;Parent=evm.model.Herato1003.197.2								
490	Herato1202	11528074	11528835	+	0	NA	Intergenic	Intergenic	-53329	ID=evm.model.Herato1202.453.1-E1;Parent=evm.model.Herato1202.453.1								
130	Herato0101	11125675	11126033	+	0	NA	Intergenic	Intergenic	38348	ID=evm.model.Herato0101.318-E19;Parent=evm.model.Herato0101.318								
155	Herato0701	14630824	14631130	+	0	NA	Intergenic	Intergenic	-13539	ID=evm.model.Herato0701.665-E1;Parent=evm.model.Herato0701.665								
387	Herato1108	10032096	10032406	+	0	NA	Intergenic	Intergenic	12034	ID=evm.model.Herato1108.449-E1;Parent=evm.model.Herato1108.449								
53	Herato0606	6343255	6343686	+	0	NA	Intergenic	Intergenic	-6091	ID=evm.model.Herato0606.218-E3;Parent=evm.model.Herato0606.218								
1112	Herato0310	5179972	5180525	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.126-E4;Parent=evm.model.Herato0310.126)	-promoter-TSS (ID=evm.model.Herato0310.126-E4;Parent=evm.model.Herato0310.126)	4	ID=evm.model.Herato0310.126-E4;Parent=evm.model.Herato0310.126								
626	Herato1301	19483717	19483960	+	0	NA	Intergenic	Intergenic	-130489	ID=evm.model.Herato1301.671-E1;Parent=evm.model.Herato1301.671								
941	Herato1908	2180692	2181372	+	0	NA	promoter-TSS (ID=evm.model.Herato1908.111-E1;Parent=evm.model.Herato1908.111)	-promoter-TSS (ID=evm.model.Herato1908.111-E1;Parent=evm.model.Herato1908.111)	-170	ID=evm.model.Herato1908.111-E1;Parent=evm.model.Herato1908.111								
461	Herato1202	7345844	7346752	+	0	NA	Intergenic	Intergenic	-3763	ID=evm.model.Herato1202.291-E1;Parent=evm.model.Herato1202.291								
583	Herato1301	7309846	7310645	+	0	NA	Intergenic	Intergenic	-1415	ID=evm.model.Herato1301.277-E1;Parent=evm.model.Herato1301.277								
