PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_shared_D1down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
925	Hmel218018	8249298	8249933	+	0	NA	Intergenic	Intergenic	-8613	ID=HMEL009223g1.t1-E1;Parent=HMEL009223g1.t1								
840	Hmel218003	981741	982124	+	0	NA	Intergenic	Intergenic	1691	ID=HMEL001000g1.t1-E1;Parent=HMEL001000g1.t1								
597	Hmel213049	334858	335348	+	0	NA	Intergenic	Intergenic	1452	ID=HMEL017300g1.t1-E3;Parent=HMEL017300g1.t1								
390	Hmel201011	1483752	1484229	+	0	NA	Intergenic	Intergenic	1675	ID=HMEL011387g1.t1-E45;Parent=HMEL011387g1.t1								
111	Hmel207002	5874063	5874600	+	0	NA	Intergenic	Intergenic	-12829	ID=HMEL011306g1.t1-E1;Parent=HMEL011306g1.t1								
1042	Hmel220003	1570361	1571238	+	0	NA	Intergenic	Intergenic	1680	ID=HMEL034999g1.t1-E1;Parent=HMEL034999g1.t1								
38	Hmel206009	2092210	2092800	+	0	NA	promoter-TSS (ID=HMEL010600g1.t1-E5;Parent=HMEL010600g1.t1)	-promoter-TSS (ID=HMEL010600g1.t1-E5;Parent=HMEL010600g1.t1)	-407	ID=HMEL010600g1.t1-E5;Parent=HMEL010600g1.t1								
408	Hmel211004	1587570	1588290	+	0	NA	Intergenic	Intergenic	5173	ID=HMEL031061g1.t1-E2;Parent=HMEL031061g1.t1								
196	Hmel208026	86565	86928	+	0	NA	Intergenic	Intergenic	3264	ID=HMEL002366g1.t1-E2;Parent=HMEL002366g1.t1								
945	Hmel219003	1880328	1880862	+	0	NA	promoter-TSS (ID=HMEL010666g1.t1-E1;Parent=HMEL010666g1.t1)	-promoter-TSS (ID=HMEL010666g1.t1-E1;Parent=HMEL010666g1.t1)	-32	ID=HMEL010666g1.t1-E1;Parent=HMEL010666g1.t1								
242	Hmel209007	1004098	1004299	+	0	NA	Intergenic	Intergenic	11327	ID=HMEL030388g1.t1-E2;Parent=HMEL030388g1.t1								
1169	Hmel203048	444068	444739	+	0	NA	Intergenic	Intergenic	-7921	ID=HMEL036098g1.t1-E1;Parent=HMEL036098g1.t1								
559	Hmel213004	1513317	1513507	+	0	NA	Intergenic	Intergenic	-3916	ID=HMEL013360-RA-E1;Parent=HMEL013360-RA								
32	Hmel206009	1975250	1975436	+	0	NA	promoter-TSS (ID=HMEL004097g1.t1-E1;Parent=HMEL004097g1.t1)	-promoter-TSS (ID=HMEL004097g1.t1-E1;Parent=HMEL004097g1.t1)	-397	ID=HMEL004097g1.t1-E1;Parent=HMEL004097g1.t1								
118	Hmel207002	6408890	6409110	+	0	NA	Intergenic	Intergenic	-3692	ID=HMEL037498g1.t1-E1;Parent=HMEL037498g1.t1								
206	Hmel208048	193451	194731	+	0	NA	Intergenic	Intergenic	1305	ID=HMEL006328g1.t1-E4;Parent=HMEL006328g1.t1								
443	Hmel211012	634166	635122	+	0	NA	promoter-TSS (ID=HMEL031216g1.t1-E2;Parent=HMEL031216g1.t1)	-promoter-TSS (ID=HMEL031216g1.t1-E2;Parent=HMEL031216g1.t1)	-18	ID=HMEL031216g1.t1-E2;Parent=HMEL031216g1.t1								
959	Hmel219003	3211492	3211915	+	0	NA	Intergenic	Intergenic	20350	ID=HMEL006178g2.t1-E3;Parent=HMEL006178g2.t1								
1065	Hmel220005	1121458	1122124	+	0	NA	Intergenic	Intergenic	9907	ID=HMEL016161g1.t1-E20;Parent=HMEL016161g1.t1								
331	Hmel210011	358851	359569	+	0	NA	promoter-TSS (ID=HMEL013326g1.t1-E4;Parent=HMEL013326g1.t1)	-promoter-TSS (ID=HMEL013326g1.t1-E4;Parent=HMEL013326g1.t1)	-770	ID=HMEL013326g1.t1-E4;Parent=HMEL013326g1.t1								
358	Hmel210011	3424411	3425190	+	0	NA	TTS (ID=HMEL030897g1.t1-E2;Parent=HMEL030897g1.t1)	-TTS (ID=HMEL030897g1.t1-E2;Parent=HMEL030897g1.t1)	163	ID=HMEL030898g1.t1-E1;Parent=HMEL030898g1.t1								
737	Hmel202006	851188	852865	+	0	NA	TTS (ID=HMEL010503g1.t1-E3;Parent=HMEL010503g1.t1)	-TTS (ID=HMEL010503g1.t1-E3;Parent=HMEL010503g1.t1)	990	ID=HMEL010503g1.t1-E3;Parent=HMEL010503g1.t1								
580	Hmel213025	40209	40782	+	0	NA	Intergenic	Intergenic	1538	ID=HMEL031923g1.t1-E4;Parent=HMEL031923g1.t1								
767	Hmel216012	227396	228149	+	0	NA	Intergenic	Intergenic	2208	ID=HMEL011495g2.t2-E4;Parent=HMEL011495g2.t2								
84	Hmel207002	1492612	1493512	+	0	NA	Intergenic	Intergenic	-4869	ID=HMEL011231-RA-E2;Parent=HMEL011231-RA								
805	Hmel217004	1899189	1899566	+	0	NA	Intergenic	Intergenic	-1125	ID=HMEL033805g1.t1-E1;Parent=HMEL033805g1.t1								
1020	Hmel219018	593345	593775	+	0	NA	Intergenic	Intergenic	3655	ID=HMEL008596g1.t1-E6;Parent=HMEL008596g1.t1								
437	Hmel211010	185851	186172	+	0	NA	promoter-TSS (ID=HMEL031193g1.t1-E1;Parent=HMEL031193g1.t1)	-promoter-TSS (ID=HMEL031193g1.t1-E1;Parent=HMEL031193g1.t1)	-877	ID=HMEL031193g1.t1-E1;Parent=HMEL031193g1.t1								
194	Hmel201009	3717328	3717568	+	0	NA	promoter-TSS (ID=HMEL012426g2.t1-E3;Parent=HMEL012426g2.t1)	-promoter-TSS (ID=HMEL012426g2.t1-E3;Parent=HMEL012426g2.t1)	-236	ID=HMEL012426g2.t1-E3;Parent=HMEL012426g2.t1								
220	Hmel209001	1146669	1147170	+	0	NA	promoter-TSS (ID=HMEL007020g1.t1-E1;Parent=HMEL007020g1.t1)	-promoter-TSS (ID=HMEL007020g1.t1-E1;Parent=HMEL007020g1.t1)	-611	ID=HMEL007020g1.t1-E1;Parent=HMEL007020g1.t1								
1257	Hmel201007	1658923	1659419	+	0	NA	Intergenic	Intergenic	44319	ID=HMEL010948g1.t1-E1;Parent=HMEL010948g1.t1								
846	Hmel218003	1884141	1884502	+	0	NA	Intergenic	Intergenic	-52287	ID=HMEL034231g1.t1-E1;Parent=HMEL034231g1.t1								
1021	Hmel219018	1249530	1250132	+	0	NA	Intergenic	Intergenic	-13060	ID=HMEL034911g1.t1-E1;Parent=HMEL034911g1.t1								
31	Hmel206009	1971069	1971752	+	0	NA	Intergenic	Intergenic	-4330	ID=HMEL004097g1.t1-E1;Parent=HMEL004097g1.t1								
1263	Hmel205017	249770	250342	+	0	NA	Intergenic	Intergenic	-3886	ID=HMEL011598g1.t1-E1;Parent=HMEL011598g1.t1								
934	Hmel219003	1139483	1140457	+	0	NA	Intergenic	Intergenic	-3510	ID=HMEL016957g1.t2-E1;Parent=HMEL016957g1.t2								
948	Hmel219003	1915978	1917312	+	0	NA	Intergenic	Intergenic	1877	ID=HMEL010668g2.t1-E3;Parent=HMEL010668g2.t1								
572	Hmel213020	334482	334887	+	0	NA	promoter-TSS (ID=HMEL031881g1.t1-E4;Parent=HMEL031881g1.t1)	-promoter-TSS (ID=HMEL031881g1.t1-E4;Parent=HMEL031881g1.t1)	-848	ID=HMEL031881g1.t1-E4;Parent=HMEL031881g1.t1								
968	Hmel219003	3611641	3612047	+	0	NA	Intergenic	Intergenic	-49475	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
675	Hmel215006	18543	19372	+	0	NA	Intergenic	Intergenic	3043	ID=HMEL013368g1.t1-E6;Parent=HMEL013368g1.t1								
226	Hmel209005	295275	295739	+	0	NA	Intergenic	Intergenic	-18557	ID=HMEL018069g1.t1-E1;Parent=HMEL018069g1.t1								
15	Hmel206006	2156443	2157091	+	0	NA	Intergenic	Intergenic	-8679	ID=HMEL016515g1.t1-E1;Parent=HMEL016515g1.t1								
431	Hmel211010	68276	68511	+	0	NA	Intergenic	Intergenic	9360	ID=HMEL031190g1.t2-E3;Parent=HMEL031190g1.t2								
527	Hmel212013	759764	760321	+	0	NA	TTS (ID=HMEL031650g1.t1-E2;Parent=HMEL031650g1.t1)	-TTS (ID=HMEL031650g1.t1-E2;Parent=HMEL031650g1.t1)	893	ID=HMEL031650g1.t1-E2;Parent=HMEL031650g1.t1								
1145	Hmel203033	266796	267177	+	0	NA	promoter-TSS (ID=HMEL036032g1.t1-E2;Parent=HMEL036032g1.t1)	-promoter-TSS (ID=HMEL036032g1.t1-E2;Parent=HMEL036032g1.t1)	502	ID=HMEL036032g1.t1-E1;Parent=HMEL036032g1.t1								
382	Hmel211002	32850	33440	+	0	NA	Intergenic	Intergenic	19350	ID=HMEL030983g1.t1-E2;Parent=HMEL030983g1.t1								
62	Hmel206009	4466797	4467163	+	0	NA	Intergenic	Intergenic	6306	ID=HMEL004766g1.t1-E17;Parent=HMEL004766g1.t1								
833	Hmel217018	662363	662547	+	0	NA	Intergenic	Intergenic	-9510	ID=HMEL009592g1.t1-E1;Parent=HMEL009592g1.t1								
139	Hmel207011	429133	429542	+	0	NA	TTS (ID=HMEL037572g1.t1-E2;Parent=HMEL037572g1.t1)	-TTS (ID=HMEL037572g1.t1-E2;Parent=HMEL037572g1.t1)	181	ID=HMEL037572g1.t1-E3;Parent=HMEL037572g1.t1								
129	Hmel207008	203181	203555	+	0	NA	TTS (ID=HMEL037519g1.t1-E2;Parent=HMEL037519g1.t1)	-TTS (ID=HMEL037519g1.t1-E2;Parent=HMEL037519g1.t1)	888	ID=HMEL037519g1.t1-E2;Parent=HMEL037519g1.t1								
548	Hmel212014	192046	192353	+	0	NA	promoter-TSS (ID=HMEL007291g1.t1-E11;Parent=HMEL007291g1.t1)	-promoter-TSS (ID=HMEL007291g1.t1-E11;Parent=HMEL007291g1.t1)	89	ID=HMEL007291g1.t1-E11;Parent=HMEL007291g1.t1								
926	Hmel218018	8251941	8252322	+	0	NA	Intergenic	Intergenic	-6097	ID=HMEL009223g1.t1-E1;Parent=HMEL009223g1.t1								
1246	Hmel205012	1169505	1169686	+	0	NA	Intergenic	Intergenic	28197	ID=HMEL017899g1.t1-E1;Parent=HMEL017899g1.t1								
859	Hmel218007	744125	744629	+	0	NA	Intergenic	Intergenic	-3164	ID=HMEL002564-RA-E1;Parent=HMEL002564-RA								
1083	Hmel220005	3710359	3710562	+	0	NA	Intergenic	Intergenic	-24827	ID=HMEL035187g1.t1-E1;Parent=HMEL035187g1.t1								
739	Hmel216011	640077	640268	+	0	NA	Intergenic	Intergenic	3452	ID=HMEL011155g1.t1-E1;Parent=HMEL011155g1.t1								
1110	Hmel220014	224889	225310	+	0	NA	Intergenic	Intergenic	5561	ID=HMEL035306g1.t1-E3;Parent=HMEL035306g1.t1								
876	Hmel218018	385410	385572	+	0	NA	Intergenic	Intergenic	101650	ID=HMEL017487-RA-E1;Parent=HMEL017487-RA								
662	Hmel214024	904582	905193	+	0	NA	Intergenic	Intergenic	-8193	ID=HMEL032539g1.t1-E1;Parent=HMEL032539g1.t1								
418	Hmel211004	3476498	3476716	+	0	NA	promoter-TSS (ID=HMEL006259g1.t1-E1;Parent=HMEL006259g1.t1)	-promoter-TSS (ID=HMEL006259g1.t1-E1;Parent=HMEL006259g1.t1)	-239	ID=HMEL006259g1.t1-E1;Parent=HMEL006259g1.t1								
783	Hmel217001	2589616	2590475	+	0	NA	Intergenic	Intergenic	-9744	ID=HMEL033752g1.t1-E2;Parent=HMEL033752g1.t1								
933	Hmel219003	502297	502461	+	0	NA	Intergenic	Intergenic	-8806	ID=HMEL004004g1.t1-E1;Parent=HMEL004004g1.t1								
168	Hmel207021	2130242	2131012	+	0	NA	Intergenic	Intergenic	9484	ID=HMEL013370g2.t1-E2;Parent=HMEL013370g2.t1								
135	Hmel207008	677857	678127	+	0	NA	Intergenic	Intergenic	-1075	ID=HMEL021710g1.t1-E1;Parent=HMEL021710g1.t1								
348	Hmel210011	2729471	2729723	+	0	NA	Intergenic	Intergenic	-23324	ID=HMEL030880g1.t1-E1;Parent=HMEL030880g1.t1								
1152	Hmel203033	495479	495685	+	0	NA	Intergenic	Intergenic	-1023	ID=HMEL036038g1.t1-E4;Parent=HMEL036038g1.t1								
145	Hmel207021	324694	325108	+	0	NA	promoter-TSS (ID=HMEL037658g1.t1-E2;Parent=HMEL037658g1.t1)	-promoter-TSS (ID=HMEL037658g1.t1-E2;Parent=HMEL037658g1.t1)	-615	ID=HMEL037658g1.t1-E2;Parent=HMEL037658g1.t1								
49	Hmel206009	2672394	2673636	+	0	NA	TTS (ID=HMEL037043g1.t1-E2;Parent=HMEL037043g1.t1)	-TTS (ID=HMEL037043g1.t1-E2;Parent=HMEL037043g1.t1)	578	ID=HMEL037043g1.t1-E2;Parent=HMEL037043g1.t1								
789	Hmel217004	607934	608165	+	0	NA	Intergenic	Intergenic	11442	ID=HMEL033777g1.t1-E1;Parent=HMEL033777g1.t1								
178	Hmel208003	65649	67255	+	0	NA	promoter-TSS (ID=HMEL037796g1.t1-E2;Parent=HMEL037796g1.t1)	-promoter-TSS (ID=HMEL037796g1.t1-E2;Parent=HMEL037796g1.t1)	-66	ID=HMEL037796g1.t1-E2;Parent=HMEL037796g1.t1								
1131	Hmel221017	349867	351365	+	0	NA	exon (ID=HMEL012199g1.t1-E1;Parent=HMEL012199g1.t1, exon 1 of 1)	-exon (ID=HMEL012199g1.t1-E1;Parent=HMEL012199g1.t1, exon 1 of 1)	496	ID=HMEL012199g1.t1-E1;Parent=HMEL012199g1.t1								
124	Hmel207008	40443	41233	+	0	NA	Intergenic	Intergenic	18271	ID=HmGr15_1-E3;Parent=HmGr15_1								
772	Hmel216013	549467	550426	+	0	NA	Intergenic	Intergenic	-7100	ID=HMEL011705g1.t1-E1;Parent=HMEL011705g1.t1								
1090	Hmel220005	4830419	4830707	+	0	NA	Intergenic	Intergenic	-3651	ID=HMEL035219g1.t1-E8;Parent=HMEL035219g1.t1								
627	Hmel213069	1039854	1040284	+	0	NA	Intergenic	Intergenic	4141	ID=HMEL003131g1.t1-E1;Parent=HMEL003131g1.t1								
993	Hmel219005	924112	924570	+	0	NA	Intergenic	Intergenic	-9951	ID=HMEL034722g1.t1-E1;Parent=HMEL034722g1.t1								
715	Hmel215047	2282043	2282884	+	0	NA	TTS (ID=HMEL032927g1.t1-E6;Parent=HMEL032927g1.t1)	-TTS (ID=HMEL032927g1.t1-E6;Parent=HMEL032927g1.t1)	785	ID=HMEL032927g1.t1-E6;Parent=HMEL032927g1.t1								
23	Hmel206009	970316	970981	+	0	NA	Intergenic	Intergenic	-30818	ID=HMEL037011g1.t1-E1;Parent=HMEL037011g1.t1								
364	Hmel210011	4034552	4037005	+	0	NA	TTS (ID=HMEL030908g1.t1-E2;Parent=HMEL030908g1.t1)	-TTS (ID=HMEL030908g1.t1-E2;Parent=HMEL030908g1.t1)	400	ID=HMEL030908g1.t1-E2;Parent=HMEL030908g1.t1								
388	Hmel211002	91295	92514	+	0	NA	Intergenic	Intergenic	4902	ID=HMEL015337g1.t1-E7;Parent=HMEL015337g1.t1								
653	Hmel214020	4163	5108	+	0	NA	Intergenic	Intergenic	20438	ID=HMEL032474g1.t1-E9;Parent=HMEL032474g1.t1								
950	Hmel219003	1928093	1928215	+	0	NA	Intergenic	Intergenic	-4829	ID=HMEL010669g1.t1-E1;Parent=HMEL010669g1.t1								
509	Hmel212009	900800	901060	+	0	NA	Intergenic	Intergenic	18304	ID=HMEL011919g1.t1-E4;Parent=HMEL011919g1.t1								
1025	Hmel219018	1828183	1828936	+	0	NA	Intergenic	Intergenic	10902	ID=HMEL017603g1.t1-E4;Parent=HMEL017603g1.t1								
1015	Hmel219014	2675897	2677109	+	0	NA	promoter-TSS (ID=HMEL015727g1.t1-E1;Parent=HMEL015727g1.t1)	-promoter-TSS (ID=HMEL015727g1.t1-E1;Parent=HMEL015727g1.t1)	-202	ID=HMEL015727g1.t1-E1;Parent=HMEL015727g1.t1								
367	Hmel210011	4196338	4197747	+	0	NA	TTS (ID=HMEL030913g1.t1-E2;Parent=HMEL030913g1.t1)	-TTS (ID=HMEL030913g1.t1-E2;Parent=HMEL030913g1.t1)	593	ID=HMEL030913g1.t1-E2;Parent=HMEL030913g1.t1								
976	Hmel219003	5055403	5056126	+	0	NA	Intergenic	Intergenic	2083	ID=HMEL016902g1.t1-E1;Parent=HMEL016902g1.t1								
716	Hmel215047	2315329	2315735	+	0	NA	Intergenic	Intergenic	-20487	ID=HMEL032927g1.t1-E1;Parent=HMEL032927g1.t1								
940	Hmel219003	1819354	1820112	+	0	NA	promoter-TSS (ID=HMEL010660g1.t1-E1;Parent=HMEL010660g1.t1)	-promoter-TSS (ID=HMEL010660g1.t1-E1;Parent=HMEL010660g1.t1)	-36	ID=HMEL010660g1.t1-E1;Parent=HMEL010660g1.t1								
485	Hmel212001	5848583	5850425	+	0	NA	Intergenic	Intergenic	-8291	ID=HMEL031453g1.t1-E1;Parent=HMEL031453g1.t1								
685	Hmel215006	793816	794285	+	0	NA	Intergenic	Intergenic	7698	ID=HMEL002008g1.t1-E16;Parent=HMEL002008g1.t1								
743	Hmel216011	1043939	1044448	+	0	NA	Intergenic	Intergenic	9374	ID=HMEL033551g1.t1-E4;Parent=HMEL033551g1.t1								
778	Hmel217001	343992	345834	+	0	NA	exon (ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1, exon 1 of 1)	-exon (ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1, exon 1 of 1)	206	ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1								
21	Hmel206009	888453	888743	+	0	NA	Intergenic	Intergenic	9240	ID=HMEL037010g1.t1-E3;Parent=HMEL037010g1.t1								
523	Hmel212013	178110	178428	+	0	NA	promoter-TSS (ID=HMEL017585g1.t1-E15;Parent=HMEL017585g1.t1)	-promoter-TSS (ID=HMEL017585g1.t1-E15;Parent=HMEL017585g1.t1)	133	ID=HMEL017585g1.t1-E14;Parent=HMEL017585g1.t1								
720	Hmel216006	29701	30290	+	0	NA	Intergenic	Intergenic	-5257	ID=HMEL013766g1.t1-E1;Parent=HMEL013766g1.t1								
1270	Hmel205020	998421	998772	+	0	NA	Intergenic	Intergenic	-1525	ID=HMEL021747g1.t1-E6;Parent=HMEL021747g1.t1								
460	Hmel212001	1625788	1626780	+	0	NA	Intergenic	Intergenic	9458	ID=HMEL007966g1.t1-E1;Parent=HMEL007966g1.t1								
324	Hmel210011	160541	161208	+	0	NA	TTS (ID=HMEL013311g1.t1-E4;Parent=HMEL013311g1.t1)	-TTS (ID=HMEL013311g1.t1-E4;Parent=HMEL013311g1.t1)	129	ID=HMEL013311g1.t1-E4;Parent=HMEL013311g1.t1								
453	Hmel201011	2495268	2495901	+	0	NA	Intergenic	Intergenic	7225	ID=HMEL033074g1.t1-E2;Parent=HMEL033074g1.t1								
723	Hmel202006	572497	572712	+	0	NA	Intergenic	Intergenic	-2090	ID=HMEL010206g1.t1-E1;Parent=HMEL010206g1.t1								
244	Hmel209007	2127243	2127522	+	0	NA	promoter-TSS (ID=HMEL008474g1.t1-E13;Parent=HMEL008474g1.t1)	-promoter-TSS (ID=HMEL008474g1.t1-E13;Parent=HMEL008474g1.t1)	93	ID=HMEL008474g1.t2-E13;Parent=HMEL008474g1.t2								
1202	Hmel204013	1157628	1157985	+	0	NA	TTS (ID=HMEL007911g1.t1-E1;Parent=HMEL007911g1.t1)	-TTS (ID=HMEL007911g1.t1-E1;Parent=HMEL007911g1.t1)	580	ID=HMEL007911g1.t1-E1;Parent=HMEL007911g1.t1								
637	Hmel214008	1757235	1757983	+	0	NA	promoter-TSS (ID=HMEL032355g1.t1-E3;Parent=HMEL032355g1.t1)	-promoter-TSS (ID=HMEL032355g1.t1-E3;Parent=HMEL032355g1.t1)	-839	ID=HMEL032355g1.t1-E3;Parent=HMEL032355g1.t1								
351	Hmel210011	2782835	2783077	+	0	NA	Intergenic	Intergenic	-18427	ID=HMEL015947g1.t1-E1;Parent=HMEL015947g1.t1								
1040	Hmel220003	1259326	1260131	+	0	NA	Intergenic	Intergenic	-40015	ID=HMEL017017g1.t1-E1;Parent=HMEL017017g1.t1								
595	Hmel213049	249504	249716	+	0	NA	Intergenic	Intergenic	-2603	ID=HMEL005137g1.t1-E2;Parent=HMEL005137g1.t1								
1138	Hmel203003	21013	22317	+	0	NA	Intergenic	Intergenic	-1802	ID=HMEL035957g1.t1-E2;Parent=HMEL035957g1.t1								
488	Hmel212001	5863619	5864116	+	0	NA	promoter-TSS (ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1)	-promoter-TSS (ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1)	-427	ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1								
752	Hmel216011	1783489	1783927	+	0	NA	Intergenic	Intergenic	1493	ID=HMEL010245g1.t1-E1;Parent=HMEL010245g1.t1								
1232	Hmel201007	1406473	1406835	+	0	NA	Intergenic	Intergenic	-2683	ID=HMEL004282g1.t1-E1;Parent=HMEL004282g1.t1								
1012	Hmel219014	2146719	2146951	+	0	NA	Intergenic	Intergenic	3194	ID=HMEL014650g1.t1-E1;Parent=HMEL014650g1.t1								
835	Hmel201002	2222588	2222899	+	0	NA	Intergenic	Intergenic	4377	ID=HMEL030053g1.t1-E1;Parent=HMEL030053g1.t1								
1267	Hmel205020	333993	334393	+	0	NA	Intergenic	Intergenic	5049	ID=HMEL036792g1.t1-E2;Parent=HMEL036792g1.t1								
379	Hmel210012	77797	78791	+	0	NA	Intergenic	Intergenic	-8839	ID=HMEL003083g1.t1-E1;Parent=HMEL003083g1.t1								
1032	Hmel220003	938875	939723	+	0	NA	Intergenic	Intergenic	-4550	ID=HMEL017007g1.t2-E4;Parent=HMEL017007g1.t2								
113	Hmel207002	5937158	5938224	+	0	NA	Intergenic	Intergenic	6880	ID=HMEL037490g1.t1-E1;Parent=HMEL037490g1.t1								
901	Hmel202006	2334796	2335779	+	0	NA	promoter-TSS (ID=HMEL014377g1.t1-E1;Parent=HMEL014377g1.t1)	-promoter-TSS (ID=HMEL014377g1.t1-E1;Parent=HMEL014377g1.t1)	-855	ID=HMEL014377g1.t1-E1;Parent=HMEL014377g1.t1								
1035	Hmel220003	1129965	1130488	+	0	NA	Intergenic	Intergenic	-8630	ID=HMEL017014g1.t1-E3;Parent=HMEL017014g1.t1								
152	Hmel207021	688139	688468	+	0	NA	Intergenic	Intergenic	-8758	ID=HMEL037679g1.t1-E1;Parent=HMEL037679g1.t1								
342	Hmel210011	1915967	1916735	+	0	NA	Intergenic	Intergenic	-5649	ID=HMEL007313g1.t1-E1;Parent=HMEL007313g1.t1								
452	Hmel211012	1266408	1267410	+	0	NA	Intergenic	Intergenic	-3334	ID=HMEL031231g1.t1-E1;Parent=HMEL031231g1.t1								
862	Hmel218007	1353794	1354477	+	0	NA	Intergenic	Intergenic	19339	ID=HMEL034315g1.t1-E1;Parent=HMEL034315g1.t1								
295	Hmel201002	1145275	1146272	+	0	NA	Intergenic	Intergenic	-4084	ID=HMEL030028g1.t1-E1;Parent=HMEL030028g1.t1								
579	Hmel213022	139378	139749	+	0	NA	Intergenic	Intergenic	-1198	ID=HMEL031910g1.t1-E13;Parent=HMEL031910g1.t1								
341	Hmel201011	844671	845024	+	0	NA	Intergenic	Intergenic	-3124	ID=HMEL033025g1.t1-E1;Parent=HMEL033025g1.t1								
1056	Hmel220005	588164	588427	+	0	NA	promoter-TSS (ID=HMEL035054g1.t1-E1;Parent=HMEL035054g1.t1)	-promoter-TSS (ID=HMEL035054g1.t1-E1;Parent=HMEL035054g1.t1)	-11	ID=HMEL035054g1.t1-E1;Parent=HMEL035054g1.t1								
535	Hmel212013	1723697	1724105	+	0	NA	Intergenic	Intergenic	-9145	ID=HMEL007090g2.t1-E1;Parent=HMEL007090g2.t1								
77	Hmel207002	1187458	1188448	+	0	NA	Intergenic	Intergenic	2420	ID=HMEL037381g1.t1-E2;Parent=HMEL037381g1.t1								
683	Hmel215006	713573	714060	+	0	NA	Intergenic	Intergenic	-8974	ID=HMEL032670g1.t1-E1;Parent=HMEL032670g1.t1								
541	Hmel212013	2844152	2844424	+	0	NA	Intergenic	Intergenic	3315	ID=HMEL012642g2.t1-E2;Parent=HMEL012642g2.t1								
1215	Hmel204017	2664463	2665119	+	0	NA	promoter-TSS (ID=HMEL007151g1.t1-E3;Parent=HMEL007151g1.t1)	-promoter-TSS (ID=HMEL007151g1.t1-E3;Parent=HMEL007151g1.t1)	322	ID=HMEL007151g1.t3-E3;Parent=HMEL007151g1.t3								
64	Hmel206012	470497	470874	+	0	NA	TTS (ID=HMEL015997g1.t1-E5;Parent=HMEL015997g1.t1)	-TTS (ID=HMEL015997g1.t1-E5;Parent=HMEL015997g1.t1)	105	ID=HMEL015997g1.t1-E6;Parent=HMEL015997g1.t1								
765	Hmel216012	203826	205203	+	0	NA	promoter-TSS (ID=HMEL011492g2.t1-E1;Parent=HMEL011492g2.t1)	-promoter-TSS (ID=HMEL011492g2.t1-E1;Parent=HMEL011492g2.t1)	-300	ID=HMEL011492g2.t1-E1;Parent=HMEL011492g2.t1								
881	Hmel218018	722443	722814	+	0	NA	Intergenic	Intergenic	16309	ID=HMEL016237g1.t1-E5;Parent=HMEL016237g1.t1								
312	Hmel210009	172176	173296	+	0	NA	Intergenic	Intergenic	-3944	ID=HMEL005930g1.t2-E1;Parent=HMEL005930g1.t2								
897	Hmel202006	2172464	2172922	+	0	NA	Intergenic	Intergenic	24964	ID=HMEL014365g1.t1-E8;Parent=HMEL014365g1.t1								
45	Hmel206009	2524154	2524504	+	0	NA	Intergenic	Intergenic	33837	ID=HMEL005355g1.t1-E5;Parent=HMEL005355g1.t1								
405	Hmel211004	1532148	1532565	+	0	NA	Intergenic	Intergenic	-1890	ID=HMEL015191g1.t1-E5;Parent=HMEL015191g1.t1								
507	Hmel212009	564344	564561	+	0	NA	Intergenic	Intergenic	-5530	ID=HMEL031558g1.t1-E1;Parent=HMEL031558g1.t1								
237	Hmel209007	534765	535055	+	0	NA	promoter-TSS (ID=HMEL030374g1.t1-E2;Parent=HMEL030374g1.t1)	-promoter-TSS (ID=HMEL030374g1.t1-E2;Parent=HMEL030374g1.t1)	-523	ID=HMEL030374g1.t1-E2;Parent=HMEL030374g1.t1								
1002	Hmel219014	285756	286264	+	0	NA	Intergenic	Intergenic	4313	ID=HMEL014058g1.t1-E9;Parent=HMEL014058g1.t1								
1173	Hmel203067	482844	483492	+	0	NA	promoter-TSS (ID=HMEL025034-RA-E1;Parent=HMEL025034-RA)	-promoter-TSS (ID=HMEL025034-RA-E1;Parent=HMEL025034-RA)	-24	ID=HMEL025034-RC-E1;Parent=HMEL025034-RC								
370	Hmel210011	4709647	4710377	+	0	NA	promoter-TSS (ID=HMEL009056g1.t1-E1;Parent=HMEL009056g1.t1)	-promoter-TSS (ID=HMEL009056g1.t1-E1;Parent=HMEL009056g1.t1)	-819	ID=HMEL009056g1.t1-E1;Parent=HMEL009056g1.t1								
309	Hmel210009	85050	85623	+	0	NA	Intergenic	Intergenic	3003	ID=HMEL005924-RA-E2;Parent=HMEL005924-RA								
567	Hmel213013	86707	87035	+	0	NA	Intergenic	Intergenic	10786	ID=HMEL031836g1.t1-E33;Parent=HMEL031836g1.t1								
