PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1	Herato0508	511940	512224	+	0	NA	Intergenic	Intergenic	-9705	ID=evm.model.Herato0508.26-E1;Parent=evm.model.Herato0508.26								
3218	Herato1202	7162273	7162867	+	0	NA	Intergenic	Intergenic	-5034	ID=evm.model.Herato1202.285-E4;Parent=evm.model.Herato1202.285								
506	Herato0701	1079140	1079432	+	0	NA	Intergenic	Intergenic	2499	ID=evm.model.Herato0701.39-E4;Parent=evm.model.Herato0701.39								
5929	Herato0401	2003516	2004348	+	0	NA	promoter-TSS (ID=evm.model.Herato0401.49-E10;Parent=evm.model.Herato0401.49)	-promoter-TSS (ID=evm.model.Herato0401.49-E10;Parent=evm.model.Herato0401.49)	10	ID=evm.model.Herato0401.49-E10;Parent=evm.model.Herato0401.49								
5554	Herato0310	9637506	9637990	+	0	NA	Intergenic	Intergenic	2009	ID=evm.model.Herato0310.295-E2;Parent=evm.model.Herato0310.295								
4184	Herato1805	6186344	6186603	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.166-E2;Parent=evm.model.Herato1805.166)	-promoter-TSS (ID=evm.model.Herato1805.166-E2;Parent=evm.model.Herato1805.166)	747	ID=evm.model.Herato1805.166-E1;Parent=evm.model.Herato1805.166								
2937	Herato1108	11927704	11928242	+	0	NA	Intergenic	Intergenic	-6648	ID=evm.model.Herato1108.507-E3;Parent=evm.model.Herato1108.507								
661	Herato0701	5619801	5619948	+	0	NA	Intergenic	Intergenic	-5029	ID=evm.model.Herato0701.259-E1;Parent=evm.model.Herato0701.259								
3157	Herato1603	2023068	2023670	+	0	NA	Intergenic	Intergenic	6964	ID=evm.model.Herato1603.59-E1;Parent=evm.model.Herato1603.59								
2845	Herato1805	4274187	4274477	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.109-E23;Parent=evm.model.Herato1805.109)	-promoter-TSS (ID=evm.model.Herato1805.109-E23;Parent=evm.model.Herato1805.109)	-47	ID=evm.model.Herato1805.109-E23;Parent=evm.model.Herato1805.109								
2482	Herato1007	3237635	3238036	+	0	NA	TTS (ID=evm.model.Herato1007.112-E3;Parent=evm.model.Herato1007.112)	-TTS (ID=evm.model.Herato1007.112-E3;Parent=evm.model.Herato1007.112)	1121	ID=evm.model.Herato1007.112-E3;Parent=evm.model.Herato1007.112								
2719	Herato1505	2876318	2876807	+	0	NA	promoter-TSS (ID=evm.model.Herato1505.122-E4;Parent=evm.model.Herato1505.122)	-promoter-TSS (ID=evm.model.Herato1505.122-E4;Parent=evm.model.Herato1505.122)	-734	ID=evm.model.Herato1505.122.1-E4;Parent=evm.model.Herato1505.122.1								
1935	Herato1708	1153827	1154122	+	0	NA	Intergenic	Intergenic	-3065	ID=evm.model.Herato1708.67-E4;Parent=evm.model.Herato1708.67								
2690	Herato0411	6372282	6372821	+	0	NA	Intergenic	Intergenic	-5271	ID=evm.model.Herato0411.154-E2;Parent=evm.model.Herato0411.154								
581	Herato0701	3351980	3352318	+	0	NA	Intergenic	Intergenic	-59153	ID=evm.model.Herato0701.169-E1;Parent=evm.model.Herato0701.169								
2727	Herato1505	3006819	3007136	+	0	NA	Intergenic	Intergenic	22780	ID=evm.model.Herato1505.131-E1;Parent=evm.model.Herato1505.131								
4046	Herato0419	1539003	1539571	+	0	NA	Intergenic	Intergenic	5346	ID=evm.model.Herato0419.55-E1;Parent=evm.model.Herato0419.55								
4676	Herato0503	407840	408144	+	0	NA	Intergenic	Intergenic	6480	ID=evm.model.Herato0503.13-E2;Parent=evm.model.Herato0503.13								
4200	Herato1805	6827737	6828202	+	0	NA	Intergenic	Intergenic	8957	ID=evm.model.Herato1805.187.1-E2;Parent=evm.model.Herato1805.187.1								
4567	Herato1505	1134220	1134592	+	0	NA	Intergenic	Intergenic	4192	ID=evm.model.Herato1505.44.2-E1;Parent=evm.model.Herato1505.44.2								
678	Herato0701	6436276	6436485	+	0	NA	Intergenic	Intergenic	55250	ID=evm.model.Herato0701.284-E1;Parent=evm.model.Herato0701.284								
4328	Herato0310	10479539	10479744	+	0	NA	Intergenic	Intergenic	2314	ID=evm.model.Herato0310.325-E8;Parent=evm.model.Herato0310.325								
3862	Herato1801	1339519	1339720	+	0	NA	Intergenic	Intergenic	-87815	ID=evm.model.Herato1801.65.1-E1;Parent=evm.model.Herato1801.65.1								
1517	Herato1202	14256119	14256338	+	0	NA	Intergenic	Intergenic	19916	ID=evm.model.Herato1202.541.1-E5;Parent=evm.model.Herato1202.541.1								
2808	Herato1108	8136825	8137152	+	0	NA	Intergenic	Intergenic	6426	ID=evm.model.Herato1108.359-E2;Parent=evm.model.Herato1108.359								
3025	Herato1908	1139513	1140166	+	0	NA	TTS (ID=evm.model.Herato1908.34-E8;Parent=evm.model.Herato1908.34)	-TTS (ID=evm.model.Herato1908.34-E8;Parent=evm.model.Herato1908.34)	787	ID=evm.model.Herato1908.34-E8;Parent=evm.model.Herato1908.34								
1975	Herato1001	2239295	2239500	+	0	NA	Intergenic	Intergenic	-3574	ID=evm.model.Herato1001.80-E1;Parent=evm.model.Herato1001.80								
2910	Herato1108	11346070	11346292	+	0	NA	Intergenic	Intergenic	12277	ID=evm.model.Herato1108.489.3-E23;Parent=evm.model.Herato1108.489.3								
1973	Herato1301	7334973	7335248	+	0	NA	Intergenic	Intergenic	-8858	ID=evm.model.Herato1301.280-E1;Parent=evm.model.Herato1301.280								
1991	Herato1301	8248806	8249267	+	0	NA	Intergenic	Intergenic	-5874	ID=evm.model.Herato1301.348-E2;Parent=evm.model.Herato1301.348								
927	Herato0701	13312733	13313030	+	0	NA	Intergenic	Intergenic	-3773	ID=evm.model.Herato0701.624.2-E2;Parent=evm.model.Herato0701.624.2								
5475	Herato1701	8356167	8356556	+	0	NA	Intergenic	Intergenic	6980	ID=evm.model.Herato1701.253-E9;Parent=evm.model.Herato1701.253								
5855	Herato0419	352735	353414	+	0	NA	Intergenic	Intergenic	14413	ID=evm.model.Herato0419.4-E5;Parent=evm.model.Herato0419.4								
3180	Herato1603	3010796	3011449	+	0	NA	Intergenic	Intergenic	7803	ID=evm.model.Herato1603.85-E4;Parent=evm.model.Herato1603.85								
2302	Herato1805	7995914	7996095	+	0	NA	Intergenic	Intergenic	8016	ID=evm.model.Herato1805.233-E1;Parent=evm.model.Herato1805.233								
4827	Herato0503	4943480	4943636	+	0	NA	Intergenic	Intergenic	-15229	ID=evm.model.Herato0503.143.1-E1;Parent=evm.model.Herato0503.143.1								
3849	Herato0101	2180705	2181346	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.54-E4;Parent=evm.model.Herato0101.54)	-promoter-TSS (ID=evm.model.Herato0101.54-E4;Parent=evm.model.Herato0101.54)	-487	ID=evm.model.Herato0101.54-E4;Parent=evm.model.Herato0101.54								
2745	Herato1505	3324069	3324246	+	0	NA	Intergenic	Intergenic	-6529	ID=evm.model.Herato1505.142-E2;Parent=evm.model.Herato1505.142								
652	Herato1108	3015147	3015496	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.92-E5;Parent=evm.model.Herato1108.92)	-promoter-TSS (ID=evm.model.Herato1108.92-E5;Parent=evm.model.Herato1108.92)	122	ID=evm.model.Herato1108.92-E4;Parent=evm.model.Herato1108.92								
2400	Herato1007	1322422	1322777	+	0	NA	Intergenic	Intergenic	2298	ID=evm.model.Herato1007.49-E10;Parent=evm.model.Herato1007.49								
2034	Herato1001	5511009	5511740	+	0	NA	Intergenic	Intergenic	3983	ID=evm.model.Herato1001.179.4-E4;Parent=evm.model.Herato1001.179.4								
4445	Herato1411	2551097	2551451	+	0	NA	Intergenic	Intergenic	-4218	ID=evm.model.Herato1411.93-E1;Parent=evm.model.Herato1411.93								
4405	Herato0403	53884	54248	+	0	NA	Intergenic	Intergenic	-27264	ID=evm.model.Herato0403.2-E2;Parent=evm.model.Herato0403.2								
3851	Herato1301	9574072	9574524	+	0	NA	Intergenic	Intergenic	-83126	ID=evm.model.Herato1301.383.1-E1;Parent=evm.model.Herato1301.383.1								
2029	Herato2101	8768490	8769030	+	0	NA	Intergenic	Intergenic	-25351	ID=evm.model.Herato2101.304.2-E1;Parent=evm.model.Herato2101.304.2								
3552	Herato1701	6637484	6638078	+	0	NA	Intergenic	Intergenic	-19472	ID=evm.model.Herato1701.192.2-E2;Parent=evm.model.Herato1701.192.2								
5671	Herato1805	2158498	2158711	+	0	NA	Intergenic	Intergenic	1560	ID=evm.model.Herato1805.84-E2;Parent=evm.model.Herato1805.84								
844	Herato1507	3405801	3405950	+	0	NA	Intergenic	Intergenic	-4470	ID=evm.model.Herato1507.128-E2;Parent=evm.model.Herato1507.128								
4447	Herato0405	836463	836844	+	0	NA	Intergenic	Intergenic	-3492	ID=evm.model.Herato0405.31-E1;Parent=evm.model.Herato0405.31								
5767	Herato0508	254851	256122	+	0	NA	Intergenic	Intergenic	-3066	ID=evm.model.Herato0508.4-E1;Parent=evm.model.Herato0508.4								
4552	Herato2101	13282761	13283371	+	0	NA	Intergenic	Intergenic	23032	ID=evm.model.Herato2101.424-E4;Parent=evm.model.Herato2101.424								
2723	Herato1108	5552429	5552987	+	0	NA	Intergenic	Intergenic	8490	ID=evm.model.Herato1108.240-E12;Parent=evm.model.Herato1108.240								
4218	Herato1301	22998177	22998631	+	0	NA	Intergenic	Intergenic	-55041	ID=evm.model.Herato1301.770-E1;Parent=evm.model.Herato1301.770								
272	Herato1301	21830749	21831375	+	0	NA	Intergenic	Intergenic	21213	ID=evm.model.Herato1301.740-E1;Parent=evm.model.Herato1301.740								
4930	Herato1910	1460097	1461255	+	0	NA	Intergenic	Intergenic	1647	ID=evm.model.Herato1910.102-E7;Parent=evm.model.Herato1910.102								
775	Herato0701	8807342	8807909	+	0	NA	Intergenic	Intergenic	-55322	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
2518	Herato1007	3700803	3701258	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.139.1.1-E3;Parent=evm.model.Herato1007.139.1.1)	-promoter-TSS (ID=evm.model.Herato1007.139.1.1-E3;Parent=evm.model.Herato1007.139.1.1)	-616	ID=evm.model.Herato1007.139.1.2-E3;Parent=evm.model.Herato1007.139.1.2								
5668	Herato2101	5061022	5061294	+	0	NA	Intergenic	Intergenic	5293	ID=evm.model.Herato2101.171-E1;Parent=evm.model.Herato2101.171								
20	Herato1001	4655421	4655800	+	0	NA	Intergenic	Intergenic	-38840	ID=evm.model.Herato1001.160-E1;Parent=evm.model.Herato1001.160								
6010	Herato0508	164622	165003	+	0	NA	Intergenic	Intergenic	-4234	ID=evm.model.Herato0508.3-E2;Parent=evm.model.Herato0508.3								
2376	Herato1408	1807817	1808196	+	0	NA	Intergenic	Intergenic	-1102	ID=evm.model.Herato1408.58.1-E2;Parent=evm.model.Herato1408.58.1								
1983	Herato1001	2444759	2445195	+	0	NA	Intergenic	Intergenic	2814	ID=evm.model.Herato1001.88-E2;Parent=evm.model.Herato1001.88								
5263	Herato1805	1610211	1610549	+	0	NA	Intergenic	Intergenic	-16962	ID=evm.model.Herato1805.67-E1;Parent=evm.model.Herato1805.67								
3100	Herato1301	3506902	3507663	+	0	NA	Intergenic	Intergenic	-4175	ID=evm.model.Herato1301.97-E2;Parent=evm.model.Herato1301.97								
3787	Herato2101	2514651	2515004	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.92-E13;Parent=evm.model.Herato2101.92)	-promoter-TSS (ID=evm.model.Herato2101.92-E13;Parent=evm.model.Herato2101.92)	41	ID=evm.model.Herato2101.92-E13;Parent=evm.model.Herato2101.92								
4304	Herato1807	460105	460340	+	0	NA	Intergenic	Intergenic	5464	ID=evm.model.Herato1807.9-E8;Parent=evm.model.Herato1807.9								
3562	Herato1202	18940773	18940969	+	0	NA	Intergenic	Intergenic	-1980	ID=evm.model.Herato1202.764.3-E1;Parent=evm.model.Herato1202.764.3								
1627	Herato0901	3163372	3164298	+	0	NA	Intergenic	Intergenic	-61821	ID=evm.model.Herato0901.89-E1;Parent=evm.model.Herato0901.89								
4180	Herato0101	4478356	4478739	+	0	NA	Intergenic	Intergenic	-58113	ID=evm.model.Herato0101.137-E1;Parent=evm.model.Herato0101.137								
4139	Herato1507	5271244	5271858	+	0	NA	Intergenic	Intergenic	1495	ID=evm.model.Herato1507.181-E5;Parent=evm.model.Herato1507.181								
468	Herato0609	1167401	1168005	+	0	NA	Intergenic	Intergenic	8467	ID=evm.model.Herato0609.75-E10;Parent=evm.model.Herato0609.75								
3030	Herato1202	224992	225450	+	0	NA	Intergenic	Intergenic	-1434	ID=evm.model.Herato1202.16-E6;Parent=evm.model.Herato1202.16								
1019	Herato0701	15067985	15069390	+	0	NA	Intergenic	Intergenic	11523	ID=evm.model.Herato0701.670.2-E7;Parent=evm.model.Herato0701.670.2								
700	Herato0701	6842827	6844393	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.307-E3;Parent=evm.model.Herato0701.307)	-promoter-TSS (ID=evm.model.Herato0701.307-E3;Parent=evm.model.Herato0701.307)	-629	ID=evm.model.Herato0701.307-E3;Parent=evm.model.Herato0701.307								
78	Herato1003	1183778	1184364	+	0	NA	Intergenic	Intergenic	1761	ID=evm.model.Herato1003.41-E1;Parent=evm.model.Herato1003.41								
3369	Herato0211	395682	395895	+	0	NA	exon (ID=evm.model.Herato0211.17-E25;Parent=evm.model.Herato0211.17, exon 1 of 1)	-exon (ID=evm.model.Herato0211.17-E25;Parent=evm.model.Herato0211.17, exon 1 of 1)	318	ID=evm.model.Herato0211.17.1-E23;Parent=evm.model.Herato0211.17.1								
5571	Herato0503	3919697	3920236	+	0	NA	Intergenic	Intergenic	-8883	ID=evm.model.Herato0503.128.3-E2;Parent=evm.model.Herato0503.128.3								
413	Herato1007	1611520	1611926	+	0	NA	Intergenic	Intergenic	-17825	ID=evm.model.Herato1007.73-E1;Parent=evm.model.Herato1007.73								
294	Herato0606	5412938	5413072	+	0	NA	Intergenic	Intergenic	4038	ID=evm.model.Herato0606.181-E5;Parent=evm.model.Herato0606.181								
764	Herato0701	8572562	8572799	+	0	NA	Intergenic	Intergenic	75843	ID=evm.model.Herato0701.373-E7;Parent=evm.model.Herato0701.373								
5342	Herato2001	9708641	9708859	+	0	NA	Intergenic	Intergenic	-39502	ID=evm.model.Herato2001.392-E1;Parent=evm.model.Herato2001.392								
4953	Herato1705	2595214	2595645	+	0	NA	Intergenic	Intergenic	-4705	ID=evm.model.Herato1705.94.1-E1;Parent=evm.model.Herato1705.94.1								
2075	Herato1301	13986899	13987253	+	0	NA	Intergenic	Intergenic	122085	ID=evm.model.Herato1301.535-E11;Parent=evm.model.Herato1301.535								
4582	Herato2101	14737930	14738091	+	0	NA	Intergenic	Intergenic	-5925	ID=evm.model.Herato2101.476-E5;Parent=evm.model.Herato2101.476								
1981	Herato1301	7505267	7505611	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.295-E4;Parent=evm.model.Herato1301.295)	-promoter-TSS (ID=evm.model.Herato1301.295-E4;Parent=evm.model.Herato1301.295)	-351	ID=evm.model.Herato1301.295-E4;Parent=evm.model.Herato1301.295								
3638	Herato1701	10770955	10771169	+	0	NA	Intergenic	Intergenic	-15405	ID=evm.model.Herato1701.379-E2;Parent=evm.model.Herato1701.379								
2081	Herato1301	14134514	14134908	+	0	NA	Intergenic	Intergenic	-146344	ID=evm.model.Herato1301.536-E1;Parent=evm.model.Herato1301.536								
606	Herato0701	3819100	3819486	+	0	NA	Intergenic	Intergenic	-4389	ID=evm.model.Herato0701.183.2-E1;Parent=evm.model.Herato0701.183.2								
4416	Herato0403	509402	510060	+	0	NA	Intergenic	Intergenic	16006	ID=evm.model.Herato0403.9-E2;Parent=evm.model.Herato0403.9								
3559	Herato1701	6959468	6959723	+	0	NA	Intergenic	Intergenic	-2005	ID=evm.model.Herato1701.204-E2;Parent=evm.model.Herato1701.204								
2522	Herato1411	655559	658097	+	0	NA	Intergenic	Intergenic	-7448	ID=evm.model.Herato1411.17-E2;Parent=evm.model.Herato1411.17								
1855	Herato0901	11667463	11667793	+	0	NA	Intergenic	Intergenic	9366	ID=evm.model.Herato0901.351-E12;Parent=evm.model.Herato0901.351								
432	Herato1007	2734684	2735030	+	0	NA	Intergenic	Intergenic	-2076	ID=evm.model.Herato1007.97-E1;Parent=evm.model.Herato1007.97								
4235	Herato0208	587521	588196	+	0	NA	Intergenic	Intergenic	6296	ID=evm.model.Herato0208.16-E1;Parent=evm.model.Herato0208.16								
5922	Herato0503	7940829	7941176	+	0	NA	Intergenic	Intergenic	-66915	ID=evm.model.Herato0503.298-E1;Parent=evm.model.Herato0503.298								
5349	Herato2001	9796660	9796945	+	0	NA	Intergenic	Intergenic	-39083	ID=evm.model.Herato2001.394-E1;Parent=evm.model.Herato2001.394								
5713	Herato1805	3496455	3496657	+	0	NA	Intergenic	Intergenic	17619	ID=evm.model.Herato1805.101-E5;Parent=evm.model.Herato1805.101								
5217	Herato2001	4840089	4840359	+	0	NA	Intergenic	Intergenic	-2906	ID=evm.model.Herato2001.165-E13;Parent=evm.model.Herato2001.165								
2415	Herato1408	3389901	3390462	+	0	NA	Intergenic	Intergenic	6553	ID=evm.model.Herato1408.117.2-E10;Parent=evm.model.Herato1408.117.2								
708	Herato1904	1754033	1754766	+	0	NA	promoter-TSS (ID=evm.model.Herato1904.65_evm.model.Herato1904.64-E20;Parent=evm.model.Herato1904.65_evm.model.Herato1904.64)	-promoter-TSS (ID=evm.model.Herato1904.65_evm.model.Herato1904.64-E20;Parent=evm.model.Herato1904.65_evm.model.Herato1904.64)	-483	ID=evm.model.Herato1904.65_evm.model.Herato1904.64-E20;Parent=evm.model.Herato1904.65_evm.model.Herato1904.64								
2583	Herato1411	3965691	3967200	+	0	NA	TTS (ID=evm.model.Herato1411.154_evm.model.Herato1411.155-E4;Parent=evm.model.Herato1411.154_evm.model.Herato1411.155)	-TTS (ID=evm.model.Herato1411.154_evm.model.Herato1411.155-E4;Parent=evm.model.Herato1411.154_evm.model.Herato1411.155)	754	ID=evm.model.Herato1411.154_evm.model.Herato1411.155-E4;Parent=evm.model.Herato1411.154_evm.model.Herato1411.155								
2589	Herato1103	90084	90706	+	0	NA	Intergenic	Intergenic	-30735	ID=evm.model.Herato1103.2-E1;Parent=evm.model.Herato1103.2								
3286	Herato1202	9226795	9227122	+	0	NA	Intergenic	Intergenic	-2882	ID=evm.model.Herato1202.373-E14;Parent=evm.model.Herato1202.373								
4764	Herato0310	3691054	3691216	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.90-E5;Parent=evm.model.Herato0310.90)	-promoter-TSS (ID=evm.model.Herato0310.90-E5;Parent=evm.model.Herato0310.90)	-249	ID=evm.model.Herato0310.90-E5;Parent=evm.model.Herato0310.90								
2814	Herato1507	3431825	3432328	+	0	NA	Intergenic	Intergenic	21731	ID=evm.model.Herato1507.128-E2;Parent=evm.model.Herato1507.128								
710	Herato1505	2099134	2099730	+	0	NA	Intergenic	Intergenic	-11591	ID=evm.model.Herato1505.85-E1;Parent=evm.model.Herato1505.85								
1656	Herato0901	3801610	3802127	+	0	NA	Intergenic	Intergenic	3819	ID=evm.model.Herato0901.93-E1;Parent=evm.model.Herato0901.93								
856	Herato1108	8984858	8985120	+	0	NA	TTS (ID=evm.model.Herato1108.384-E1;Parent=evm.model.Herato1108.384)	-TTS (ID=evm.model.Herato1108.384-E1;Parent=evm.model.Herato1108.384)	1157	ID=evm.model.Herato1108.384-E1;Parent=evm.model.Herato1108.384								
5105	Herato2001	9205470	9205645	+	0	NA	Intergenic	Intergenic	-7158	ID=evm.model.Herato2001.384-E1;Parent=evm.model.Herato2001.384								
1664	Herato0901	3949707	3950082	+	0	NA	Intergenic	Intergenic	1841	ID=evm.model.Herato0901.99-E2;Parent=evm.model.Herato0901.99								
112	Herato0601	3039951	3040371	+	0	NA	Intergenic	Intergenic	82527	ID=evm.model.Herato0601.73-E9;Parent=evm.model.Herato0601.73								
5935	Herato0503	7619179	7619461	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.288-E7;Parent=evm.model.Herato0503.288)	-promoter-TSS (ID=evm.model.Herato0503.288-E7;Parent=evm.model.Herato0503.288)	6	ID=evm.model.Herato0503.288-E7;Parent=evm.model.Herato0503.288								
3211	Herato1603	3780317	3781239	+	0	NA	Intergenic	Intergenic	-2857	ID=evm.model.Herato1603.117-E2;Parent=evm.model.Herato1603.117								
191	Herato1003	5473660	5473980	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.176-E4;Parent=evm.model.Herato1003.176)	-promoter-TSS (ID=evm.model.Herato1003.176-E4;Parent=evm.model.Herato1003.176)	-579	ID=evm.model.Herato1003.176-E4;Parent=evm.model.Herato1003.176								
4613	Herato1505	2904771	2904946	+	0	NA	Intergenic	Intergenic	-1978	ID=evm.model.Herato1505.123.1-E1;Parent=evm.model.Herato1505.123.1								
3612	Herato2001	13955162	13955590	+	0	NA	Intergenic	Intergenic	-1051	ID=evm.model.Herato2001.558-E2;Parent=evm.model.Herato2001.558								
588	Herato0701	3409229	3409681	+	0	NA	Intergenic	Intergenic	36241	ID=evm.model.Herato0701.170-E1;Parent=evm.model.Herato0701.170								
1684	Herato0101	20991483	20991978	+	0	NA	Intergenic	Intergenic	7062	ID=evm.model.Herato0101.808-E1;Parent=evm.model.Herato0101.808								
5097	Herato0411	1276391	1277074	+	0	NA	Intergenic	Intergenic	-2648	ID=evm.model.Herato0411.29-E1;Parent=evm.model.Herato0411.29								
756	Herato0701	8488937	8489338	+	0	NA	Intergenic	Intergenic	-4870	ID=evm.model.Herato0701.373-E5;Parent=evm.model.Herato0701.373								
262	Herato0606	3950008	3950309	+	0	NA	Intergenic	Intergenic	-10983	ID=evm.model.Herato0606.122-E1;Parent=evm.model.Herato0606.122								
1944	Herato1001	1571206	1573380	+	0	NA	Intergenic	Intergenic	-9560	ID=evm.model.Herato1001.60-E1;Parent=evm.model.Herato1001.60								
5165	Herato1901	2657866	2658188	+	0	NA	Intergenic	Intergenic	-6179	ID=evm.model.Herato1901.84-E1;Parent=evm.model.Herato1901.84								
4422	Herato0403	600794	601392	+	0	NA	Intergenic	Intergenic	-73751	ID=evm.model.Herato0403.10-E1;Parent=evm.model.Herato0403.10								
2590	Herato1411	4532331	4532721	+	0	NA	Intergenic	Intergenic	-20275	ID=evm.model.Herato1411.174-E2;Parent=evm.model.Herato1411.174								
542	Herato0701	2604688	2604859	+	0	NA	Intergenic	Intergenic	2721	ID=evm.model.Herato0701.148.9-E1;Parent=evm.model.Herato0701.148.9								
3750	Herato1807	2151746	2151914	+	0	NA	Intergenic	Intergenic	35740	ID=evm.model.Herato1807.40-E4;Parent=evm.model.Herato1807.40								
3114	Herato1202	3419773	3420017	+	0	NA	Intergenic	Intergenic	16710	ID=evm.model.Herato1202.116-E2;Parent=evm.model.Herato1202.116								
5337	Herato1703	953634	954424	+	0	NA	Intergenic	Intergenic	-2360	ID=evm.model.Herato1703.16-E2;Parent=evm.model.Herato1703.16								
4649	Herato0503	7706826	7707058	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.294-E6;Parent=evm.model.Herato0503.294)	-promoter-TSS (ID=evm.model.Herato0503.294-E6;Parent=evm.model.Herato0503.294)	-744	ID=evm.model.Herato0503.294-E6;Parent=evm.model.Herato0503.294								
