PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
3157	Herato1202	9880508	9880752	+	0	NA	Intergenic	Intergenic	-35668	ID=evm.model.Herato1202.407-E1;Parent=evm.model.Herato1202.407								
2845	Herato1108	13319088	13319511	+	0	NA	Intergenic	Intergenic	-11245	ID=evm.model.Herato1108.568-E1;Parent=evm.model.Herato1108.568								
2482	Herato1411	6665967	6666390	+	0	NA	TTS (ID=evm.model.Herato1411.246-E5;Parent=evm.model.Herato1411.246)	-TTS (ID=evm.model.Herato1411.246-E5;Parent=evm.model.Herato1411.246)	807	ID=evm.model.Herato1411.246.2-E5;Parent=evm.model.Herato1411.246.2								
2719	Herato0101	3289237	3289462	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.107-E1;Parent=evm.model.Herato0101.107)	-promoter-TSS (ID=evm.model.Herato0101.107-E1;Parent=evm.model.Herato0101.107)	-666	ID=evm.model.Herato0101.107-E1;Parent=evm.model.Herato0101.107								
1935	Herato1003	1395177	1395405	+	0	NA	Intergenic	Intergenic	-3043	ID=evm.model.Herato1003.49-E15;Parent=evm.model.Herato1003.49								
2690	Herato0208	39516	39785	+	0	NA	Intergenic	Intergenic	5735	ID=evm.model.Herato0208.3-E7;Parent=evm.model.Herato0208.3								
581	Herato0701	1048604	1049734	+	0	NA	Intergenic	Intergenic	-6084	ID=evm.model.Herato0701.38-E1;Parent=evm.model.Herato0701.38								
2727	Herato1108	9641135	9641493	+	0	NA	Intergenic	Intergenic	6603	ID=evm.model.Herato1108.424-E1;Parent=evm.model.Herato1108.424								
4046	Herato1807	289025	289428	+	0	NA	Intergenic	Intergenic	-9782	ID=evm.model.Herato1807.6-E2;Parent=evm.model.Herato1807.6								
4676	Herato0101	7800700	7800859	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.234-E1;Parent=evm.model.Herato0101.234)	-promoter-TSS (ID=evm.model.Herato0101.234-E1;Parent=evm.model.Herato0101.234)	-658	ID=evm.model.Herato0101.234-E1;Parent=evm.model.Herato0101.234								
4200	Herato1807	4326141	4326381	+	0	NA	Intergenic	Intergenic	5660	ID=evm.model.Herato1807.91.2.1-E2;Parent=evm.model.Herato1807.91.2.1								
4567	Herato1603	1885024	1885783	+	0	NA	Intergenic	Intergenic	-2420	ID=evm.model.Herato1603.57.1-E9;Parent=evm.model.Herato1603.57.1								
678	Herato0701	5295169	5295645	+	0	NA	Intergenic	Intergenic	-6199	ID=evm.model.Herato0701.242-E2;Parent=evm.model.Herato0701.242								
4328	Herato1505	365554	366043	+	0	NA	Intergenic	Intergenic	-1606	ID=evm.model.Herato1505.21.1-E7;Parent=evm.model.Herato1505.21.1								
3862	Herato0501	470530	471409	+	0	NA	Intergenic	Intergenic	48863	ID=evm.model.Herato0501.17-E10;Parent=evm.model.Herato0501.17								
1517	Herato1202	17347748	17347897	+	0	NA	Intergenic	Intergenic	-5157	ID=evm.model.Herato1202.710-E2;Parent=evm.model.Herato1202.710								
2808	Herato1507	8057213	8057903	+	0	NA	Intergenic	Intergenic	28467	ID=evm.model.Herato1507.285-E9;Parent=evm.model.Herato1507.285								
3025	Herato1202	4956170	4956483	+	0	NA	Intergenic	Intergenic	-14503	ID=evm.model.Herato1202.190-E1;Parent=evm.model.Herato1202.190								
1975	Herato1003	2554537	2555709	+	0	NA	TTS (ID=evm.model.Herato1003.82-E3;Parent=evm.model.Herato1003.82)	-TTS (ID=evm.model.Herato1003.82-E3;Parent=evm.model.Herato1003.82)	1045	ID=evm.model.Herato1003.82-E3;Parent=evm.model.Herato1003.82								
2910	Herato1601	2594557	2595081	+	0	NA	TTS (ID=evm.model.Herato1601.58-E2;Parent=evm.model.Herato1601.58)	-TTS (ID=evm.model.Herato1601.58-E2;Parent=evm.model.Herato1601.58)	1939	ID=evm.model.Herato1601.58-E2;Parent=evm.model.Herato1601.58								
1973	Herato1003	2536326	2537179	+	0	NA	Intergenic	Intergenic	-1275	ID=evm.model.Herato1003.80-E1;Parent=evm.model.Herato1003.80								
1991	Herato1003	3237483	3237708	+	0	NA	Intergenic	Intergenic	-3703	ID=evm.model.Herato1003.100.2-E8;Parent=evm.model.Herato1003.100.2								
927	Herato0701	11561246	11561733	+	0	NA	Intergenic	Intergenic	4548	ID=evm.model.Herato0701.496-E2;Parent=evm.model.Herato0701.496								
5475	Herato0101	3679202	3679932	+	0	NA	Intergenic	Intergenic	12187	ID=evm.model.Herato0101.116-E2;Parent=evm.model.Herato0101.116								
3180	Herato1301	13600622	13601070	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523)	-promoter-TSS (ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523)	-669	ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523								
2302	Herato1007	1969577	1969844	+	0	NA	Intergenic	Intergenic	-26924	ID=evm.model.Herato1007.84-E2;Parent=evm.model.Herato1007.84								
4827	Herato2001	1095310	1095656	+	0	NA	Intergenic	Intergenic	9871	ID=evm.model.Herato2001.19-E2;Parent=evm.model.Herato2001.19								
3849	Herato1301	18586471	18586692	+	0	NA	Intergenic	Intergenic	-20125	ID=evm.model.Herato1301.636.1-E1;Parent=evm.model.Herato1301.636.1								
2745	Herato1507	6331258	6331543	+	0	NA	Intergenic	Intergenic	5055	ID=evm.model.Herato1507.226-E1;Parent=evm.model.Herato1507.226								
652	Herato0701	4203322	4203595	+	0	NA	Intergenic	Intergenic	-5254	ID=evm.model.Herato0701.199.2-E14;Parent=evm.model.Herato0701.199.2								
2400	Herato1007	4782479	4783632	+	0	NA	TTS (ID=evm.model.Herato1007.193-E1;Parent=evm.model.Herato1007.193)	-TTS (ID=evm.model.Herato1007.193-E1;Parent=evm.model.Herato1007.193)	110	ID=evm.model.Herato1007.193-E2;Parent=evm.model.Herato1007.193								
2034	Herato1301	18745975	18746914	+	0	NA	Intergenic	Intergenic	3691	ID=evm.model.Herato1301.643-E7;Parent=evm.model.Herato1301.643								
4445	Herato0501	357238	358311	+	0	NA	Intergenic	Intergenic	-9996	ID=evm.model.Herato0501.16-E1;Parent=evm.model.Herato0501.16								
4405	Herato2001	7370721	7370891	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.290-E8;Parent=evm.model.Herato2001.290)	-promoter-TSS (ID=evm.model.Herato2001.290-E8;Parent=evm.model.Herato2001.290)	119	ID=evm.model.Herato2001.290-E7;Parent=evm.model.Herato2001.290								
3851	Herato0301	4100302	4100539	+	0	NA	Intergenic	Intergenic	-6650	ID=evm.model.Herato0301.103.1-E1;Parent=evm.model.Herato0301.103.1								
2029	Herato1108	7066002	7067021	+	0	NA	Intergenic	Intergenic	4776	ID=evm.model.Herato1108.315-E5;Parent=evm.model.Herato1108.315								
3552	Herato1705	691482	691708	+	0	NA	Intergenic	Intergenic	-150142	ID=evm.model.Herato1705.12-E1;Parent=evm.model.Herato1705.12								
5671	Herato2101	10946470	10947342	+	0	NA	Intergenic	Intergenic	-16231	ID=evm.model.Herato2101.382-E5;Parent=evm.model.Herato2101.382								
844	Herato0701	9608094	9608414	+	0	NA	Intergenic	Intergenic	-4343	ID=evm.model.Herato0701.398.1-E1;Parent=evm.model.Herato0701.398.1								
4447	Herato1601	2070261	2070619	+	0	NA	Intergenic	Intergenic	113540	ID=evm.model.Herato1601.52-E2;Parent=evm.model.Herato1601.52								
5767	Herato0419	1386607	1387063	+	0	NA	Intergenic	Intergenic	-16960	ID=evm.model.Herato0419.51-E2;Parent=evm.model.Herato0419.51								
4552	Herato1507	7511716	7512007	+	0	NA	Intergenic	Intergenic	-4177	ID=evm.model.Herato1507.262-E2;Parent=evm.model.Herato1507.262								
2723	Herato1108	9586432	9587254	+	0	NA	Intergenic	Intergenic	12091	ID=evm.model.Herato1108.423-E12;Parent=evm.model.Herato1108.423								
4218	Herato1411	2501754	2501918	+	0	NA	TTS (ID=evm.model.Herato1411.90-E1;Parent=evm.model.Herato1411.90)	-TTS (ID=evm.model.Herato1411.90-E1;Parent=evm.model.Herato1411.90)	797	ID=evm.model.Herato1411.90-E1;Parent=evm.model.Herato1411.90								
272	Herato0606	3681040	3681524	+	0	NA	Intergenic	Intergenic	2982	ID=evm.model.Herato0606.111-E2;Parent=evm.model.Herato0606.111								
4930	Herato0310	2976363	2976743	+	0	NA	Intergenic	Intergenic	-1404	ID=evm.model.Herato0310.62-E2;Parent=evm.model.Herato0310.62								
775	Herato0701	7992425	7992700	+	0	NA	Intergenic	Intergenic	2991	ID=evm.model.Herato0701.361-E3;Parent=evm.model.Herato0701.361								
2518	Herato1108	3477752	3479198	+	0	NA	Intergenic	Intergenic	2660	ID=evm.model.Herato1108.116-E2;Parent=evm.model.Herato1108.116								
5668	Herato1805	5262057	5262670	+	0	NA	Intergenic	Intergenic	12617	ID=evm.model.Herato1805.135.1-E2;Parent=evm.model.Herato1805.135.1								
20	Herato0101	8000969	8001499	+	0	NA	Intergenic	Intergenic	-3194	ID=evm.model.Herato0101.239-E7;Parent=evm.model.Herato0101.239								
2376	Herato1007	4139373	4139895	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.169-E1;Parent=evm.model.Herato1007.169)	-promoter-TSS (ID=evm.model.Herato1007.169-E1;Parent=evm.model.Herato1007.169)	95	ID=evm.model.Herato1007.169-E1;Parent=evm.model.Herato1007.169								
1983	Herato1301	16404599	16405085	+	0	NA	Intergenic	Intergenic	6414	ID=evm.model.Herato1301.590-E2;Parent=evm.model.Herato1301.590								
5263	Herato0310	8518896	8519455	+	0	NA	Intergenic	Intergenic	4644	ID=evm.model.Herato0310.225-E6;Parent=evm.model.Herato0310.225								
3100	Herato2001	1240731	1241008	+	0	NA	Intergenic	Intergenic	-3520	ID=evm.model.Herato2001.21-E1;Parent=evm.model.Herato2001.21								
3787	Herato1805	523467	524041	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.32-E6;Parent=evm.model.Herato1805.32)	-promoter-TSS (ID=evm.model.Herato1805.32-E6;Parent=evm.model.Herato1805.32)	-468	ID=evm.model.Herato1805.32-E6;Parent=evm.model.Herato1805.32								
4304	Herato0215	334332	334672	+	0	NA	Intergenic	Intergenic	-16681	ID=evm.model.Herato0215.147-E1;Parent=evm.model.Herato0215.147								
3562	Herato1705	1161471	1161792	+	0	NA	Intergenic	Intergenic	-21558	ID=evm.model.Herato1705.13-E1;Parent=evm.model.Herato1705.13								
1627	Herato0901	7409358	7409678	+	0	NA	Intergenic	Intergenic	-1293	ID=evm.model.Herato0901.246.1-E4;Parent=evm.model.Herato0901.246.1								
4180	Herato1708	1528064	1528277	+	0	NA	Intergenic	Intergenic	13126	ID=evm.model.Herato1708.86-E6;Parent=evm.model.Herato1708.86								
4139	Herato1408	6028738	6029098	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.246-E5;Parent=evm.model.Herato1408.246)	-promoter-TSS (ID=evm.model.Herato1408.246-E5;Parent=evm.model.Herato1408.246)	-322	ID=evm.model.Herato1408.246-E5;Parent=evm.model.Herato1408.246								
468	Herato0101	918512	918821	+	0	NA	Intergenic	Intergenic	-13252	ID=evm.model.Herato0101.19-E1;Parent=evm.model.Herato0101.19								
3030	Herato2101	2676348	2677421	+	0	NA	TTS (ID=evm.model.Herato2101.99-E4;Parent=evm.model.Herato2101.99)	-TTS (ID=evm.model.Herato2101.99-E4;Parent=evm.model.Herato2101.99)	616	ID=evm.model.Herato2101.99.1-E4;Parent=evm.model.Herato2101.99.1								
1019	Herato0701	15280797	15281737	+	0	NA	Intergenic	Intergenic	8536	ID=evm.model.Herato0701.673-E1;Parent=evm.model.Herato0701.673								
700	Herato0701	6114594	6114855	+	0	NA	Intergenic	Intergenic	7206	ID=evm.model.Herato0701.278-E10;Parent=evm.model.Herato0701.278								
78	Herato0601	1219407	1219776	+	0	NA	Intergenic	Intergenic	-3376	ID=evm.model.Herato0601.12-E1;Parent=evm.model.Herato0601.12								
3369	Herato1202	17491590	17491885	+	0	NA	Intergenic	Intergenic	-16745	ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713								
5571	Herato2001	8501476	8501933	+	0	NA	Intergenic	Intergenic	-4774	ID=evm.model.Herato2001.357-E2;Parent=evm.model.Herato2001.357								
413	Herato0606	7443584	7444434	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.256-E6;Parent=evm.model.Herato0606.256)	-promoter-TSS (ID=evm.model.Herato0606.256-E6;Parent=evm.model.Herato0606.256)	-213	ID=evm.model.Herato0606.256.1-E5;Parent=evm.model.Herato0606.256.1								
294	Herato1301	21682894	21683169	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.735-E1;Parent=evm.model.Herato1301.735)	-promoter-TSS (ID=evm.model.Herato1301.735-E1;Parent=evm.model.Herato1301.735)	-20	ID=evm.model.Herato1301.735.1-E1;Parent=evm.model.Herato1301.735.1								
764	Herato1108	4752796	4753438	+	0	NA	Intergenic	Intergenic	5434	ID=evm.model.Herato1108.183-E3;Parent=evm.model.Herato1108.183								
5342	Herato1705	1152089	1152414	+	0	NA	Intergenic	Intergenic	-30938	ID=evm.model.Herato1705.13-E1;Parent=evm.model.Herato1705.13								
4953	Herato1801	4914347	4914540	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.168-E4;Parent=evm.model.Herato1801.168)	-promoter-TSS (ID=evm.model.Herato1801.168-E4;Parent=evm.model.Herato1801.168)	-131	ID=evm.model.Herato1801.168-E4;Parent=evm.model.Herato1801.168								
2075	Herato1003	6185916	6186267	+	0	NA	TTS (ID=evm.model.Herato1003.204-E2;Parent=evm.model.Herato1003.204)	-TTS (ID=evm.model.Herato1003.204-E2;Parent=evm.model.Herato1003.204)	168	ID=evm.model.Herato1003.204-E2;Parent=evm.model.Herato1003.204								
4582	Herato0503	4112950	4113246	+	0	NA	Intergenic	Intergenic	-6391	ID=evm.model.Herato0503.129.4-E1;Parent=evm.model.Herato0503.129.4								
1981	Herato0101	15813798	15814157	+	0	NA	Intergenic	Intergenic	-1806	ID=evm.model.Herato0101.598-E1;Parent=evm.model.Herato0101.598								
3638	Herato1301	9333628	9333803	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.383-E10;Parent=evm.model.Herato1301.383)	-promoter-TSS (ID=evm.model.Herato1301.383-E10;Parent=evm.model.Herato1301.383)	-284	ID=evm.model.Herato1301.383-E10;Parent=evm.model.Herato1301.383								
2081	Herato1301	20157425	20157630	+	0	NA	Intergenic	Intergenic	8863	ID=evm.model.Herato1301.689-E3;Parent=evm.model.Herato1301.689								
606	Herato0701	2300754	2300979	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.141-E11;Parent=evm.model.Herato0701.141)	-promoter-TSS (ID=evm.model.Herato0701.141-E11;Parent=evm.model.Herato0701.141)	-187	ID=evm.model.Herato0701.141-E11;Parent=evm.model.Herato0701.141								
4416	Herato0301	3318426	3318864	+	0	NA	Intergenic	Intergenic	37795	ID=evm.model.Herato0301.89-E4;Parent=evm.model.Herato0301.89								
3559	Herato1301	3517191	3517370	+	0	NA	Intergenic	Intergenic	-14173	ID=evm.model.Herato1301.97-E2;Parent=evm.model.Herato1301.97								
2522	Herato1505	397765	398482	+	0	NA	TTS (ID=evm.model.Herato1505.22-E1;Parent=evm.model.Herato1505.22)	-TTS (ID=evm.model.Herato1505.22-E1;Parent=evm.model.Herato1505.22)	197	ID=evm.model.Herato1505.22.4-E1;Parent=evm.model.Herato1505.22.4								
1855	Herato1001	4047524	4047703	+	0	NA	Intergenic	Intergenic	-50841	ID=novel_model_110-E1;Parent=novel_model_110								
432	Herato1408	1167433	1167814	+	0	NA	Intergenic	Intergenic	3735	ID=evm.model.Herato1408.28-E4;Parent=evm.model.Herato1408.28								
4235	Herato1901	677778	678426	+	0	NA	Intergenic	Intergenic	1604	ID=evm.model.Herato1901.21.1-E5;Parent=evm.model.Herato1901.21.1								
5349	Herato0503	2809690	2810323	+	0	NA	Intergenic	Intergenic	-1738	ID=evm.model.Herato0503.105_evm.model.Herato0503.106.3-E1;Parent=evm.model.Herato0503.105_evm.model.Herato0503.106.3								
5713	Herato0101	7492023	7492369	+	0	NA	Intergenic	Intergenic	-1335	ID=evm.model.Herato0101.229-E1;Parent=evm.model.Herato0101.229								
5217	Herato0310	6100327	6101515	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.156-E4;Parent=evm.model.Herato0310.156)	-promoter-TSS (ID=evm.model.Herato0310.156-E4;Parent=evm.model.Herato0310.156)	-910	ID=evm.model.Herato0310.156-E4;Parent=evm.model.Herato0310.156								
2415	Herato0101	17252361	17253188	+	0	NA	Intergenic	Intergenic	6891	ID=evm.model.Herato0101.669-E5;Parent=evm.model.Herato0101.669								
708	Herato0701	6291569	6291856	+	0	NA	Intergenic	Intergenic	-3934	ID=evm.model.Herato0701.281-E1;Parent=evm.model.Herato0701.281								
2583	Herato1505	2259530	2259808	+	0	NA	Intergenic	Intergenic	46690	ID=evm.model.Herato1505.86-E14;Parent=evm.model.Herato1505.86								
2589	Herato1108	5050513	5050847	+	0	NA	TTS (ID=temp_model_19.1-E1;Parent=temp_model_19.1)	-TTS (ID=temp_model_19.1-E1;Parent=temp_model_19.1)	327	ID=temp_model_19.1-E1;Parent=temp_model_19.1								
3286	Herato0204	170463	170995	+	0	NA	Intergenic	Intergenic	-4542	ID=evm.model.Herato0204.7.3-E1;Parent=evm.model.Herato0204.7.3								
4764	Herato1910	3690901	3691370	+	0	NA	TTS (ID=evm.model.Herato1910.168-E14;Parent=evm.model.Herato1910.168)	-TTS (ID=evm.model.Herato1910.168-E14;Parent=evm.model.Herato1910.168)	141	ID=evm.model.Herato1910.168-E14;Parent=evm.model.Herato1910.168								
2814	Herato1905	151294	151460	+	0	NA	Intergenic	Intergenic	-1131	ID=evm.model.Herato1905.10.1-E12;Parent=evm.model.Herato1905.10.1								
710	Herato0701	6334224	6334503	+	0	NA	Intergenic	Intergenic	-15110	ID=evm.model.Herato0701.282-E1;Parent=evm.model.Herato0701.282								
1656	Herato0901	8833885	8834411	+	0	NA	Intergenic	Intergenic	-23200	ID=evm.model.Herato0901.282-E1;Parent=evm.model.Herato0901.282								
856	Herato0101	11144256	11144915	+	0	NA	Intergenic	Intergenic	19617	ID=evm.model.Herato0101.318-E19;Parent=evm.model.Herato0101.318								
5105	Herato1701	4620489	4620945	+	0	NA	Intergenic	Intergenic	-17765	ID=evm.model.Herato1701.107-E1;Parent=evm.model.Herato1701.107								
1664	Herato0101	14511855	14512835	+	0	NA	Intergenic	Intergenic	34978	ID=evm.model.Herato0101.515-E3;Parent=evm.model.Herato0101.515								
112	Herato0101	8535013	8535304	+	0	NA	TTS (ID=evm.model.Herato0101.255-E2;Parent=evm.model.Herato0101.255)	-TTS (ID=evm.model.Herato0101.255-E2;Parent=evm.model.Herato0101.255)	635	ID=evm.model.Herato0101.255-E2;Parent=evm.model.Herato0101.255								
3211	Herato1202	12366184	12366328	+	0	NA	Intergenic	Intergenic	-16696	ID=evm.model.Herato1202.471-E1;Parent=evm.model.Herato1202.471								
191	Herato0606	1719721	1719878	+	0	NA	Intergenic	Intergenic	-6332	ID=evm.model.Herato0606.54.1-E5;Parent=evm.model.Herato0606.54.1								
4613	Herato1805	8287599	8287785	+	0	NA	Intergenic	Intergenic	17219	ID=evm.model.Herato1805.245-E1;Parent=evm.model.Herato1805.245								
3612	Herato0204	1510326	1511126	+	0	NA	promoter-TSS (ID=evm.model.Herato0204.47-E1;Parent=evm.model.Herato0204.47)	-promoter-TSS (ID=evm.model.Herato0204.47-E1;Parent=evm.model.Herato0204.47)	66	ID=evm.model.Herato0204.47-E1;Parent=evm.model.Herato0204.47								
588	Herato0701	1354577	1356289	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.54-E5;Parent=evm.model.Herato0701.54)	-promoter-TSS (ID=evm.model.Herato0701.54-E5;Parent=evm.model.Herato0701.54)	-486	ID=evm.model.Herato0701.54-E5;Parent=evm.model.Herato0701.54								
1684	Herato0901	10559923	10560257	+	0	NA	Intergenic	Intergenic	-8937	ID=evm.model.Herato0901.324.2-E3;Parent=evm.model.Herato0901.324.2								
5097	Herato1703	1070130	1070463	+	0	NA	Intergenic	Intergenic	6084	ID=evm.model.Herato1703.48-E3;Parent=evm.model.Herato1703.48								
756	Herato1108	4620085	4620258	+	0	NA	Intergenic	Intergenic	-17294	ID=evm.model.Herato1108.179-E2;Parent=evm.model.Herato1108.179								
262	Herato0606	3284018	3284521	+	0	NA	Intergenic	Intergenic	-45352	ID=evm.model.Herato0606.103-E1;Parent=evm.model.Herato0606.103								
1944	Herato2101	12897074	12897276	+	0	NA	Intergenic	Intergenic	-1780	ID=evm.model.Herato2101.417-E3;Parent=evm.model.Herato2101.417								
5165	Herato0310	3720775	3720919	+	0	NA	Intergenic	Intergenic	11115	ID=evm.model.Herato0310.90-E1;Parent=evm.model.Herato0310.90								
4422	Herato1805	2653003	2653296	+	0	NA	TTS (ID=novel_model_238_novel_model_241-E2;Parent=novel_model_238_novel_model_241)	-TTS (ID=novel_model_238_novel_model_241-E2;Parent=novel_model_238_novel_model_241)	4888	ID=novel_model_238_novel_model_241-E2;Parent=novel_model_238_novel_model_241								
2590	Herato0101	18008849	18009607	+	0	NA	Intergenic	Intergenic	22429	ID=evm.model.Herato0101.719-E1;Parent=evm.model.Herato0101.719								
542	Herato0609	772476	772901	+	0	NA	Intergenic	Intergenic	1968	ID=evm.model.Herato0609.55-E11;Parent=evm.model.Herato0609.55								
3750	Herato1904	248165	248314	+	0	NA	Intergenic	Intergenic	-46132	ID=evm.model.Herato1904.3-E1;Parent=evm.model.Herato1904.3								
3114	Herato1605	1142951	1143097	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.37-E2;Parent=evm.model.Herato1605.37)	-promoter-TSS (ID=evm.model.Herato1605.37-E2;Parent=evm.model.Herato1605.37)	187	ID=evm.model.Herato1605.37-E1;Parent=evm.model.Herato1605.37								
5337	Herato2001	6364371	6364597	+	0	NA	Intergenic	Intergenic	1154	ID=evm.model.Herato2001.229-E32;Parent=evm.model.Herato2001.229								
4649	Herato0503	7085954	7086487	+	0	NA	Intergenic	Intergenic	-1103	ID=evm.model.Herato0503.256-E6;Parent=evm.model.Herato0503.256								
2099	Herato0204	379258	379540	+	0	NA	Intergenic	Intergenic	2769	ID=evm.model.Herato0204.17-E4;Parent=evm.model.Herato0204.17								
2476	Herato0101	17667716	17667898	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.701-E6;Parent=evm.model.Herato0101.701)	-promoter-TSS (ID=evm.model.Herato0101.701-E6;Parent=evm.model.Herato0101.701)	115	ID=evm.model.Herato0101.701-E5;Parent=evm.model.Herato0101.701								
2988	Herato1603	480557	480784	+	0	NA	Intergenic	Intergenic	22702	ID=novel_model_200-E1;Parent=novel_model_200								
170	Herato0606	1384539	1384796	+	0	NA	Intergenic	Intergenic	-69176	ID=evm.model.Herato0606.49-E1;Parent=evm.model.Herato0606.49								
4873	Herato1701	4344733	4345074	+	0	NA	Intergenic	Intergenic	-8263	ID=evm.model.Herato1701.104-E1;Parent=evm.model.Herato1701.104								
1921	Herato1801	4050922	4051646	+	0	NA	Intergenic	Intergenic	11751	ID=evm.model.Herato1801.139.2-E14;Parent=evm.model.Herato1801.139.2								
3217	Herato1202	12766087	12766944	+	0	NA	Intergenic	Intergenic	45823	ID=evm.model.Herato1202.477-E6;Parent=evm.model.Herato1202.477								
