PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1up_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_shared_D1up_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
229	Herato1108	3545733	3545999	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.120-E3;Parent=evm.model.Herato1108.120)	-promoter-TSS (ID=evm.model.Herato1108.120-E3;Parent=evm.model.Herato1108.120)	-484	ID=evm.model.Herato1108.120-E3;Parent=evm.model.Herato1108.120								
866	Herato0503	4424590	4424819	+	0	NA	Intergenic	Intergenic	-116259	ID=evm.model.Herato0503.132.2-E1;Parent=evm.model.Herato0503.132.2								
768	Herato2101	4960903	4961269	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.165-E5;Parent=evm.model.Herato2101.165)	-promoter-TSS (ID=evm.model.Herato2101.165-E5;Parent=evm.model.Herato2101.165)	-166	ID=evm.model.Herato2101.165-E5;Parent=evm.model.Herato2101.165								
693	Herato1908	2156537	2156867	+	0	NA	Intergenic	Intergenic	1118	ID=evm.model.Herato1908.110-E1;Parent=evm.model.Herato1908.110								
673	Herato1904	6554877	6555369	+	0	NA	Intergenic	Intergenic	2351	ID=evm.model.Herato1904.237.1-E29;Parent=evm.model.Herato1904.237.1								
503	Herato1701	1235253	1235661	+	0	NA	Intergenic	Intergenic	-84910	ID=evm.model.Herato1701.36.1-E1;Parent=evm.model.Herato1701.36.1								
770	Herato2101	6093072	6094057	+	0	NA	Intergenic	Intergenic	-8948	ID=evm.model.Herato2101.211-E1;Parent=evm.model.Herato2101.211								
593	Herato1805	3935568	3935862	+	0	NA	Intergenic	Intergenic	-52057	ID=evm.model.Herato1805.105-E1;Parent=evm.model.Herato1805.105								
68	Herato0701	8262455	8262870	+	0	NA	Intergenic	Intergenic	-12170	ID=evm.model.Herato0701.366-E7;Parent=evm.model.Herato0701.366								
188	Herato1005	1206880	1208430	+	0	NA	Intergenic	Intergenic	-6837	ID=evm.model.Herato1005.75-E1;Parent=evm.model.Herato1005.75								
315	Herato1202	11504871	11505266	+	0	NA	Intergenic	Intergenic	-29943	ID=evm.model.Herato1202.453.1-E1;Parent=evm.model.Herato1202.453.1								
402	Herato1301	19483717	19483960	+	0	NA	Intergenic	Intergenic	-130489	ID=evm.model.Herato1301.671-E1;Parent=evm.model.Herato1301.671								
641	Herato1901	2146976	2148226	+	0	NA	TTS (ID=evm.model.Herato1901.62-E2;Parent=evm.model.Herato1901.62)	-TTS (ID=evm.model.Herato1901.62-E2;Parent=evm.model.Herato1901.62)	833	ID=evm.model.Herato1901.62-E2;Parent=evm.model.Herato1901.62								
338	Herato1202	16835475	16835708	+	0	NA	Intergenic	Intergenic	1448	ID=evm.model.Herato1202.679-E1;Parent=evm.model.Herato1202.679								
838	Herato0401	1710758	1713256	+	0	NA	TTS (ID=evm.model.Herato0401.70-E5;Parent=evm.model.Herato0401.70)	-TTS (ID=evm.model.Herato0401.70-E5;Parent=evm.model.Herato0401.70)	467	ID=evm.model.Herato0401.42-E2;Parent=evm.model.Herato0401.42								
761	Herato2101	745852	746501	+	0	NA	Intergenic	Intergenic	-2528	ID=evm.model.Herato2101.30-E2;Parent=evm.model.Herato2101.30								
576	Herato1805	2005799	2006757	+	0	NA	Intergenic	Intergenic	-3816	ID=evm.model.Herato1805.81-E1;Parent=evm.model.Herato1805.81								
616	Herato1807	669675	670023	+	0	NA	TTS (ID=evm.model.Herato1807.12-E3;Parent=evm.model.Herato1807.12)	-TTS (ID=evm.model.Herato1807.12-E3;Parent=evm.model.Herato1807.12)	813	ID=evm.model.Herato1807.12-E3;Parent=evm.model.Herato1807.12								
222	Herato1108	1150513	1151330	+	0	NA	Intergenic	Intergenic	-26272	ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30								
640	Herato1901	2077154	2077499	+	0	NA	Intergenic	Intergenic	-4490	ID=evm.model.Herato1901.59-E2;Parent=evm.model.Herato1901.59								
25	Herato0606	5497887	5498455	+	0	NA	Intergenic	Intergenic	2085	ID=evm.model.Herato0606.182.2-E1;Parent=evm.model.Herato0606.182.2								
738	Herato2001	9016580	9017348	+	0	NA	Intergenic	Intergenic	3355	ID=evm.model.Herato2001.380-E1;Parent=evm.model.Herato2001.380								
870	Herato0503	7707306	7707934	+	0	NA	Intergenic	Intergenic	-1422	ID=evm.model.Herato0503.294-E6;Parent=evm.model.Herato0503.294								
804	Herato0301	3335119	3335408	+	0	NA	Intergenic	Intergenic	21177	ID=evm.model.Herato0301.89-E4;Parent=evm.model.Herato0301.89								
83	Herato0701	10007769	10009287	+	0	NA	Intergenic	Intergenic	-2292	ID=evm.model.Herato0701.407.1.1-E1;Parent=evm.model.Herato0701.407.1.1								
484	Herato1603	3476802	3478025	+	0	NA	Intergenic	Intergenic	-10790	ID=evm.model.Herato1603.91-E1;Parent=evm.model.Herato1603.91								
305	Herato1202	5567362	5567765	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.227-E2;Parent=evm.model.Herato1202.227)	-promoter-TSS (ID=evm.model.Herato1202.227-E2;Parent=evm.model.Herato1202.227)	-947	ID=evm.model.Herato1202.227-E2;Parent=evm.model.Herato1202.227								
623	Herato1807	2410328	2411681	+	0	NA	Intergenic	Intergenic	1147	ID=evm.model.Herato1807.48.1.1-E9;Parent=evm.model.Herato1807.48.1.1								
544	Herato1703	908596	909755	+	0	NA	Intergenic	Intergenic	8259	ID=evm.model.Herato1703.16.1-E1;Parent=evm.model.Herato1703.16.1								
217	Herato1007	3099380	3099870	+	0	NA	Intergenic	Intergenic	-28453	ID=evm.model.Herato1007.108-E1;Parent=evm.model.Herato1007.108								
328	Herato0101	20676908	20677900	+	0	NA	Intergenic	Intergenic	-10633	ID=evm.model.Herato0101.794-E3;Parent=evm.model.Herato0101.794								
755	Herato2001	15502524	15503349	+	0	NA	Intergenic	Intergenic	8708	ID=evm.model.Herato2001.606.1-E1;Parent=evm.model.Herato2001.606.1								
239	Herato1108	6192295	6193177	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.263.2.1-E1;Parent=evm.model.Herato1108.263.2.1)	-promoter-TSS (ID=evm.model.Herato1108.263.2.1-E1;Parent=evm.model.Herato1108.263.2.1)	36	ID=evm.model.Herato1108.263.4-E1;Parent=evm.model.Herato1108.263.4								
777	Herato2101	7982216	7983021	+	0	NA	Intergenic	Intergenic	37428	ID=evm.model.Herato2101.281-E6;Parent=evm.model.Herato2101.281								
122	Herato0801	6995891	6996134	+	0	NA	promoter-TSS (ID=evm.model.Herato0801.208.1-E3;Parent=evm.model.Herato0801.208.1)	-promoter-TSS (ID=evm.model.Herato0801.208.1-E3;Parent=evm.model.Herato0801.208.1)	-372	ID=evm.model.Herato0801.208.1-E3;Parent=evm.model.Herato0801.208.1								
143	Herato0901	4828037	4828307	+	0	NA	Intergenic	Intergenic	4162	ID=evm.model.Herato0901.124-E6;Parent=evm.model.Herato0901.124								
878	Herato0508	207110	209121	+	0	NA	Intergenic	Intergenic	-20954	ID=evm.model.Herato0508.3-E1;Parent=evm.model.Herato0508.3								
628	Herato1807	2537763	2538221	+	0	NA	Intergenic	Intergenic	-3578	ID=evm.model.Herato1807.48.1-E1;Parent=evm.model.Herato1807.48.1								
158	Herato1001	4658709	4659382	+	0	NA	Intergenic	Intergenic	-35405	ID=evm.model.Herato1001.160-E1;Parent=evm.model.Herato1001.160								
269	Herato1108	12595898	12596666	+	0	NA	Intergenic	Intergenic	-1751	ID=evm.model.Herato1108.526-E5;Parent=evm.model.Herato1108.526								
281	Herato1202	2035369	2035569	+	0	NA	Intergenic	Intergenic	-8340	ID=evm.model.Herato1202.72-E2;Parent=evm.model.Herato1202.72								
464	Herato1507	7067880	7068591	+	0	NA	Intergenic	Intergenic	53076	ID=evm.model.Herato1507.248-E2;Parent=evm.model.Herato1507.248								
363	Herato1301	4354023	4354610	+	0	NA	TTS (ID=evm.model.Herato1301.123-E6;Parent=evm.model.Herato1301.123)	-TTS (ID=evm.model.Herato1301.123-E6;Parent=evm.model.Herato1301.123)	374	ID=evm.model.Herato1301.123-E6;Parent=evm.model.Herato1301.123								
46	Herato0701	1580007	1580311	+	0	NA	Intergenic	Intergenic	-3213	ID=evm.model.Herato0701.80-E2;Parent=evm.model.Herato0701.80								
733	Herato2001	8458645	8459461	+	0	NA	Intergenic	Intergenic	12249	ID=evm.model.Herato2001.357-E1;Parent=evm.model.Herato2001.357								
6	Herato0601	3027555	3027984	+	0	NA	Intergenic	Intergenic	70135	ID=evm.model.Herato0601.73-E9;Parent=evm.model.Herato0601.73								
562	Herato1801	4054165	4054594	+	0	NA	Intergenic	Intergenic	8656	ID=evm.model.Herato1801.139.2-E14;Parent=evm.model.Herato1801.139.2								
630	Herato1807	3178007	3178257	+	0	NA	Intergenic	Intergenic	31684	ID=evm.model.Herato1807.62-E2;Parent=evm.model.Herato1807.62								
36	Herato0101	9799167	9799429	+	0	NA	Intergenic	Intergenic	-43128	ID=evm.model.Herato0101.287-E1;Parent=evm.model.Herato0101.287								
518	Herato1701	5556501	5557682	+	0	NA	Intergenic	Intergenic	3839	ID=evm.model.Herato1701.148-E2;Parent=evm.model.Herato1701.148								
183	Herato1005	422741	422996	+	0	NA	Intergenic	Intergenic	-5474	ID=evm.model.Herato1005.31-E1;Parent=evm.model.Herato1005.31								
497	Herato1605	4036621	4037465	+	0	NA	Intergenic	Intergenic	-21053	ID=evm.model.Herato1605.120-E9;Parent=evm.model.Herato1605.120								
748	Herato2001	11562512	11562734	+	0	NA	Intergenic	Intergenic	-1588	ID=evm.model.Herato2001.440.6.3-E1;Parent=evm.model.Herato2001.440.6.3								
472	Herato1601	4415544	4416064	+	0	NA	promoter-TSS (ID=evm.model.Herato1601.84-E3;Parent=evm.model.Herato1601.84)	-promoter-TSS (ID=evm.model.Herato1601.84-E3;Parent=evm.model.Herato1601.84)	-766	ID=evm.model.Herato1601.84-E3;Parent=evm.model.Herato1601.84								
362	Herato1301	4227808	4228163	+	0	NA	Intergenic	Intergenic	-1161	ID=evm.model.Herato1301.115-E3;Parent=evm.model.Herato1301.115								
439	Herato1505	2042842	2043361	+	0	NA	Intergenic	Intergenic	31259	ID=evm.model.Herato1505.85-E9;Parent=evm.model.Herato1505.85								
317	Herato1202	11528074	11528835	+	0	NA	Intergenic	Intergenic	-53329	ID=evm.model.Herato1202.453.1-E1;Parent=evm.model.Herato1202.453.1								
608	Herato1805	9127790	9127951	+	0	NA	Intergenic	Intergenic	-2734	ID=evm.model.Herato1805.275-E1;Parent=evm.model.Herato1805.275								
711	Herato2001	3231701	3232653	+	0	NA	Intergenic	Intergenic	-7654	ID=evm.model.Herato2001.91-E1;Parent=evm.model.Herato2001.91								
132	Herato0821	2147092	2147601	+	0	NA	Intergenic	Intergenic	6494	ID=evm.model.Herato0821.84-E1;Parent=evm.model.Herato0821.84								
169	Herato1003	4719529	4719817	+	0	NA	Intergenic	Intergenic	-20024	ID=evm.model.Herato1003.145.1-E1;Parent=evm.model.Herato1003.145.1								
411	Herato1301	21379061	21379324	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.727-E3;Parent=evm.model.Herato1301.727)	-promoter-TSS (ID=evm.model.Herato1301.727-E3;Parent=evm.model.Herato1301.727)	-806	ID=evm.model.Herato1301.727.1-E3;Parent=evm.model.Herato1301.727.1								
705	Herato2001	1842641	1843642	+	0	NA	Intergenic	Intergenic	-13608	ID=evm.model.Herato2001.37-E2;Parent=evm.model.Herato2001.37								
478	Herato1603	2008880	2009628	+	0	NA	Intergenic	Intergenic	-7151	ID=evm.model.Herato1603.59-E1;Parent=evm.model.Herato1603.59								
384	Herato1301	14383988	14384957	+	0	NA	Intergenic	Intergenic	-12970	ID=evm.model.Herato1301.538-E1;Parent=evm.model.Herato1301.538								
398	Herato1301	18349816	18350515	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.631-E4;Parent=evm.model.Herato1301.631)	-promoter-TSS (ID=evm.model.Herato1301.631-E4;Parent=evm.model.Herato1301.631)	87	ID=evm.model.Herato1301.631-E4;Parent=evm.model.Herato1301.631								
836	Herato0401	1656886	1657359	+	0	NA	Intergenic	Intergenic	22149	ID=evm.model.Herato0401.41-E7;Parent=evm.model.Herato0401.41								
546	Herato1705	1184561	1184930	+	0	NA	Intergenic	Intergenic	1556	ID=evm.model.Herato1705.13-E1;Parent=evm.model.Herato1705.13								
537	Herato1701	9730008	9730801	+	0	NA	Intergenic	Intergenic	18830	ID=evm.model.Herato1701.332-E5;Parent=evm.model.Herato1701.332								
407	Herato1301	19947354	19947591	+	0	NA	Intergenic	Intergenic	-4941	ID=evm.model.Herato1301.677-E1;Parent=evm.model.Herato1301.677								
18	Herato0606	3668068	3668466	+	0	NA	Intergenic	Intergenic	-5084	ID=evm.model.Herato0606.111-E1;Parent=evm.model.Herato0606.111								
376	Herato1301	13765240	13765934	+	0	NA	Intergenic	Intergenic	-34069	ID=evm.model.Herato1301.530-E2;Parent=evm.model.Herato1301.530								
785	Herato2101	9087037	9088850	+	0	NA	Intergenic	Intergenic	-24315	ID=evm.model.Herato2101.309-E1;Parent=evm.model.Herato2101.309								
522	Herato1701	5920901	5921276	+	0	NA	Intergenic	Intergenic	10507	ID=evm.model.Herato1701.165-E1;Parent=evm.model.Herato1701.165								
125	Herato0821	46084	46447	+	0	NA	Intergenic	Intergenic	8062	ID=evm.model.Herato0821.2-E1;Parent=evm.model.Herato0821.2								
599	Herato1805	5792546	5793582	+	0	NA	Intergenic	Intergenic	75670	ID=evm.model.Herato1805.157-E2;Parent=evm.model.Herato1805.157								
44	Herato0101	10291536	10292597	+	0	NA	Intergenic	Intergenic	-1883	ID=evm.model.Herato0101.298-E5;Parent=evm.model.Herato0101.298								
609	Herato1805	9285419	9285830	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.283-E10;Parent=evm.model.Herato1805.283)	-promoter-TSS (ID=evm.model.Herato1805.283-E10;Parent=evm.model.Herato1805.283)	-510	ID=evm.model.Herato1805.283.9-E10;Parent=evm.model.Herato1805.283.9								
587	Herato1805	3493800	3494051	+	0	NA	Intergenic	Intergenic	20250	ID=evm.model.Herato1805.101-E5;Parent=evm.model.Herato1805.101								
667	Herato1904	4969053	4969318	+	0	NA	Intergenic	Intergenic	3342	ID=evm.model.Herato1904.170-E7;Parent=evm.model.Herato1904.170								
741	Herato2001	10142879	10143587	+	0	NA	Intergenic	Intergenic	2220	ID=evm.model.Herato2001.402-E8;Parent=evm.model.Herato2001.402								
190	Herato1005	1285305	1285478	+	0	NA	Intergenic	Intergenic	-3108	ID=evm.model.Herato1005.76-E1;Parent=evm.model.Herato1005.76								
95	Herato0701	12541946	12542163	+	0	NA	TTS (ID=evm.model.Herato0701.594-E5;Parent=evm.model.Herato0701.594)	-TTS (ID=evm.model.Herato0701.594-E5;Parent=evm.model.Herato0701.594)	727	ID=evm.model.Herato0701.594-E5;Parent=evm.model.Herato0701.594								
298	Herato1202	3861393	3862574	+	0	NA	Intergenic	Intergenic	-2264	ID=evm.model.Herato1202.138-E2;Parent=evm.model.Herato1202.138								
714	Herato2001	4696337	4697393	+	0	NA	Intergenic	Intergenic	-2640	ID=evm.model.Herato2001.163-E1;Parent=evm.model.Herato2001.163								
822	Herato0101	449817	450526	+	0	NA	Intergenic	Intergenic	23522	ID=evm.model.Herato0101.11_evm.model.Herato0101.13_evm.model.Herato0101.13.1-E2;Parent=evm.model.Herato0101.11_evm.model.Herato0101.13_evm.model.Herato0101.13.1								
601	Herato1805	5903957	5904946	+	0	NA	Intergenic	Intergenic	3164	ID=evm.model.Herato1805.158-E5;Parent=evm.model.Herato1805.158								
313	Herato1202	10559910	10560511	+	0	NA	Intergenic	Intergenic	4087	ID=evm.model.Herato1202.415-E1;Parent=evm.model.Herato1202.415								
243	Herato0101	18306085	18306809	+	0	NA	TTS (ID=evm.model.Herato0101.725-E5;Parent=evm.model.Herato0101.725)	-TTS (ID=evm.model.Herato0101.725-E5;Parent=evm.model.Herato0101.725)	107	ID=evm.model.Herato0101.725-E5;Parent=evm.model.Herato0101.725								
231	Herato0101	17889063	17889349	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.711-E3;Parent=evm.model.Herato0101.711)	-promoter-TSS (ID=evm.model.Herato0101.711-E3;Parent=evm.model.Herato0101.711)	54	ID=evm.model.Herato0101.711-E3;Parent=evm.model.Herato0101.711								
779	Herato2101	8826577	8827465	+	0	NA	Intergenic	Intergenic	-5437	ID=evm.model.Herato2101.305-E1;Parent=evm.model.Herato2101.305								
551	Herato1801	2001329	2001885	+	0	NA	Intergenic	Intergenic	-2019	ID=evm.model.Herato1801.83.1-E1;Parent=evm.model.Herato1801.83.1								
529	Herato1701	8061959	8062604	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.246-E7;Parent=evm.model.Herato1701.246)	-promoter-TSS (ID=evm.model.Herato1701.246-E7;Parent=evm.model.Herato1701.246)	-231	ID=evm.model.Herato1701.246.2-E8;Parent=evm.model.Herato1701.246.2								
148	Herato0101	14515493	14515800	+	0	NA	Intergenic	Intergenic	31677	ID=evm.model.Herato0101.515-E3;Parent=evm.model.Herato0101.515								
753	Herato2001	13655777	13656249	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.539-E4;Parent=evm.model.Herato2001.539)	-promoter-TSS (ID=evm.model.Herato2001.539-E4;Parent=evm.model.Herato2001.539)	172	ID=evm.model.Herato2001.539-E3;Parent=evm.model.Herato2001.539								
343	Herato1202	19152354	19152945	+	0	NA	Intergenic	Intergenic	7806	ID=evm.model.Herato1202.776-E1;Parent=evm.model.Herato1202.776								
504	Herato1701	1488291	1488556	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.48-E9;Parent=evm.model.Herato1701.48)	-promoter-TSS (ID=evm.model.Herato1701.48-E9;Parent=evm.model.Herato1701.48)	-758	ID=evm.model.Herato1701.48-E9;Parent=evm.model.Herato1701.48								
697	Herato1910	3190834	3191285	+	0	NA	Intergenic	Intergenic	-11489	ID=evm.model.Herato1910.158-E1;Parent=evm.model.Herato1910.158								
726	Herato2001	6712957	6714676	+	0	NA	Intergenic	Intergenic	-1314	ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E15;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249								
397	Herato1301	18320115	18320912	+	0	NA	Intergenic	Intergenic	18182	ID=evm.model.Herato1301.631-E15;Parent=evm.model.Herato1301.631								
857	Herato0101	7118033	7120449	+	0	NA	Intergenic	Intergenic	14752	ID=evm.model.Herato0101.219-E1;Parent=evm.model.Herato0101.219								
707	Herato2001	2285219	2285637	+	0	NA	Intergenic	Intergenic	-33080	ID=evm.model.Herato2001.58-E1;Parent=evm.model.Herato2001.58								
106	Herato0701	16652061	16652631	+	0	NA	Intergenic	Intergenic	-2945	ID=evm.model.Herato0701.702-E6;Parent=evm.model.Herato0701.702								
157	Herato1001	4621134	4621513	+	0	NA	Intergenic	Intergenic	16769	ID=evm.model.Herato1001.159-E5;Parent=evm.model.Herato1001.159								
65	Herato0701	8095089	8095529	+	0	NA	Intergenic	Intergenic	-15317	ID=novel_model_76-E1;Parent=novel_model_76								
203	Herato1007	1527661	1529200	+	0	NA	TTS (ID=evm.model.Herato1007.64-E1;Parent=evm.model.Herato1007.64)	-TTS (ID=evm.model.Herato1007.64-E1;Parent=evm.model.Herato1007.64)	480	ID=evm.model.Herato1007.64-E1;Parent=evm.model.Herato1007.64								
261	Herato1108	10992537	10993069	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.473-E4;Parent=evm.model.Herato1108.473)	-promoter-TSS (ID=evm.model.Herato1108.473-E4;Parent=evm.model.Herato1108.473)	-211	ID=evm.model.Herato1108.473-E4;Parent=evm.model.Herato1108.473								
81	Herato0701	9954165	9954860	+	0	NA	Intergenic	Intergenic	8988	ID=evm.model.Herato0701.407.1.3-E1;Parent=evm.model.Herato0701.407.1.3								
321	Herato1202	12113369	12113627	+	0	NA	Intergenic	Intergenic	46520	ID=evm.model.Herato1202.468-E4;Parent=evm.model.Herato1202.468								
459	Herato1507	5269617	5271011	+	0	NA	TTS (ID=evm.model.Herato1507.181-E5;Parent=evm.model.Herato1507.181)	-TTS (ID=evm.model.Herato1507.181-E5;Parent=evm.model.Herato1507.181)	258	ID=evm.model.Herato1507.181-E5;Parent=evm.model.Herato1507.181								
792	Herato2101	11021064	11021404	+	0	NA	Intergenic	Intergenic	-19566	ID=evm.model.Herato2101.383-E1;Parent=evm.model.Herato2101.383								
624	Herato1807	2445183	2446109	+	0	NA	Intergenic	Intergenic	-1447	ID=evm.model.Herato1807.48.1-E5;Parent=evm.model.Herato1807.48.1								
86	Herato0701	10688687	10689064	+	0	NA	TTS (ID=evm.model.Herato0701.447-E1;Parent=evm.model.Herato0701.447)	-TTS (ID=evm.model.Herato0701.447-E1;Parent=evm.model.Herato0701.447)	751	ID=evm.model.Herato0701.447-E1;Parent=evm.model.Herato0701.447								
284	Herato1202	2094873	2095142	+	0	NA	Intergenic	Intergenic	2648	ID=evm.model.Herato1202.72-E4;Parent=evm.model.Herato1202.72								
823	Herato0310	7400038	7401031	+	0	NA	exon (ID=evm.model.Herato0310.189-E13;Parent=evm.model.Herato0310.189, exon 1 of 1)	-exon (ID=evm.model.Herato0310.189-E13;Parent=evm.model.Herato0310.189, exon 1 of 1)	368	ID=evm.model.Herato0310.189-E13;Parent=evm.model.Herato0310.189								
247	Herato1108	8995992	8996526	+	0	NA	TTS (ID=evm.model.Herato1108.385-E24;Parent=evm.model.Herato1108.385)	-TTS (ID=evm.model.Herato1108.385-E24;Parent=evm.model.Herato1108.385)	1693	ID=evm.model.Herato1108.385-E24;Parent=evm.model.Herato1108.385								
656	Herato1904	2707015	2707719	+	0	NA	Intergenic	Intergenic	-14012	ID=evm.model.Herato1904.88-E1;Parent=evm.model.Herato1904.88								
371	Herato1301	8747080	8747422	+	0	NA	Intergenic	Intergenic	13871	ID=evm.model.Herato1301.370.1-E22;Parent=evm.model.Herato1301.370.1								
204	Herato1007	1616219	1617382	+	0	NA	Intergenic	Intergenic	-22902	ID=evm.model.Herato1007.73-E1;Parent=evm.model.Herato1007.73								
165	Herato0101	15505943	15506484	+	0	NA	Intergenic	Intergenic	17835	ID=evm.model.Herato0101.571-E8;Parent=evm.model.Herato0101.571								
289	Herato1202	3218634	3218887	+	0	NA	Intergenic	Intergenic	-3430	ID=evm.model.Herato1202.113-E6;Parent=evm.model.Herato1202.113								
729	Herato2001	7589821	7590421	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.304-E1;Parent=evm.model.Herato2001.304)	-promoter-TSS (ID=evm.model.Herato2001.304-E1;Parent=evm.model.Herato2001.304)	-784	ID=evm.model.Herato2001.305-E1;Parent=evm.model.Herato2001.305								
771	Herato2101	6175218	6176302	+	0	NA	Intergenic	Intergenic	-5637	ID=evm.model.Herato2101.214-E1;Parent=evm.model.Herato2101.214								
2	Herato0601	1430469	1431185	+	0	NA	Intergenic	Intergenic	-5186	ID=evm.model.Herato0601.19-E3;Parent=evm.model.Herato0601.19								
435	Herato1411	4939002	4939552	+	0	NA	Intergenic	Intergenic	17584	ID=evm.model.Herato1411.191-E10;Parent=evm.model.Herato1411.191								
814	Herato0310	5034346	5034616	+	0	NA	Intergenic	Intergenic	-17856	ID=evm.model.Herato0310.123-E1;Parent=evm.model.Herato0310.123								
808	Herato0310	3315051	3315263	+	0	NA	Intergenic	Intergenic	-2430	ID=evm.model.Herato0310.68.1-E13;Parent=evm.model.Herato0310.68.1								
401	Herato1301	19253983	19255845	+	0	NA	Intergenic	Intergenic	-1126	ID=evm.model.Herato1301.671-E4;Parent=evm.model.Herato1301.671								
845	Herato0411	1042506	1043368	+	0	NA	Intergenic	Intergenic	2422	ID=evm.model.Herato0411.17-E2;Parent=evm.model.Herato0411.17								
186	Herato1005	953197	953918	+	0	NA	Intergenic	Intergenic	-5095	ID=evm.model.Herato1005.59.1-E2;Parent=evm.model.Herato1005.59.1								
147	Herato0101	14497602	14498652	+	0	NA	Intergenic	Intergenic	49196	ID=evm.model.Herato0101.515-E3;Parent=evm.model.Herato0101.515								
339	Herato1202	16843636	16843901	+	0	NA	Intergenic	Intergenic	-6729	ID=evm.model.Herato1202.679-E1;Parent=evm.model.Herato1202.679								
760	Herato2101	743233	744269	+	0	NA	Intergenic	Intergenic	3686	ID=evm.model.Herato2101.31-E4;Parent=evm.model.Herato2101.31								
228	Herato0101	17844896	17846043	+	0	NA	Intergenic	Intergenic	-5669	ID=evm.model.Herato0101.704-E4;Parent=evm.model.Herato0101.704								
863	Herato0503	4178533	4179249	+	0	NA	Intergenic	Intergenic	15545	ID=evm.model.Herato0503.130-E1;Parent=evm.model.Herato0503.130								
749	Herato2001	12288686	12289513	+	0	NA	Intergenic	Intergenic	-1246	ID=evm.model.Herato2001.466.1-E1;Parent=evm.model.Herato2001.466.1								
531	Herato1701	8389333	8389691	+	0	NA	TTS (ID=evm.model.Herato1701.255.1-E9;Parent=evm.model.Herato1701.255.1)	-TTS (ID=evm.model.Herato1701.255.1-E9;Parent=evm.model.Herato1701.255.1)	878	ID=evm.model.Herato1701.255.1-E9;Parent=evm.model.Herato1701.255.1								
268	Herato1108	12556183	12556883	+	0	NA	Intergenic	Intergenic	12544	ID=evm.model.Herato1108.526-E2;Parent=evm.model.Herato1108.526								
829	Herato0310	10393822	10395333	+	0	NA	Intergenic	Intergenic	-5445	ID=evm.model.Herato0310.323-E1;Parent=evm.model.Herato0310.323								
345	Herato1202	19464376	19465201	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.790-E4;Parent=evm.model.Herato1202.790)	-promoter-TSS (ID=evm.model.Herato1202.790-E4;Parent=evm.model.Herato1202.790)	65	ID=evm.model.Herato1202.790-E4;Parent=evm.model.Herato1202.790								
596	Herato1805	4242073	4242224	+	0	NA	Intergenic	Intergenic	-2002	ID=evm.model.Herato1805.108-E2;Parent=evm.model.Herato1805.108								
172	Herato1003	5292012	5293046	+	0	NA	Intergenic	Intergenic	-6526	ID=evm.model.Herato1003.173-E2;Parent=evm.model.Herato1003.173								
319	Herato1202	11621377	11621680	+	0	NA	Intergenic	Intergenic	-27013	ID=evm.model.Herato1202.454-E1;Parent=evm.model.Herato1202.454								
735	Herato2001	8565169	8565725	+	0	NA	Intergenic	Intergenic	-15815	ID=evm.model.Herato2001.362_evm.model.Herato2001.364-E1;Parent=evm.model.Herato2001.362_evm.model.Herato2001.364								
223	Herato1108	1176466	1176839	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30)	-promoter-TSS (ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30)	-541	ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30								
404	Herato1301	19510122	19510917	+	0	NA	Intergenic	Intergenic	-150297	ID=evm.model.Herato1301.673-E1;Parent=evm.model.Herato1301.673								
721	Herato2001	6446145	6446328	+	0	NA	Intergenic	Intergenic	18593	ID=evm.model.Herato2001.235-E10;Parent=evm.model.Herato2001.235								
613	Herato1807	447631	447982	+	0	NA	Intergenic	Intergenic	-15339	ID=evm.model.Herato1807.7-E1;Parent=evm.model.Herato1807.7								
516	Herato1701	5492999	5494158	+	0	NA	Intergenic	Intergenic	-22011	ID=evm.model.Herato1701.147-E1;Parent=evm.model.Herato1701.147								
