PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_shared_D1down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1247	Herato0503	4538413	4539322	+	0	NA	Intergenic	Intergenic	-2096	ID=evm.model.Herato0503.132.2-E1;Parent=evm.model.Herato0503.132.2								
205	Herato0101	13248521	13249184	+	0	NA	Intergenic	Intergenic	4806	ID=novel_model_4-E1;Parent=novel_model_4								
22	Herato0606	1795758	1796567	+	0	NA	Intergenic	Intergenic	9942	ID=evm.model.Herato0606.54-E2;Parent=evm.model.Herato0606.54								
927	Herato1807	3937846	3938278	+	0	NA	Intergenic	Intergenic	3608	ID=evm.model.Herato1807.83-E1;Parent=evm.model.Herato1807.83								
301	Herato0101	1583870	1584807	+	0	NA	Intergenic	Intergenic	8514	ID=evm.model.Herato0101.39.2-E1;Parent=evm.model.Herato0101.39.2								
51	Herato0606	4152422	4152893	+	0	NA	Intergenic	Intergenic	-7651	ID=evm.model.Herato0606.128-E1;Parent=evm.model.Herato0606.128								
1260	Herato0503	6713754	6714362	+	0	NA	Intergenic	Intergenic	1408	ID=evm.model.Herato0503.231-E3;Parent=evm.model.Herato0503.231								
456	Herato0101	19073818	19074096	+	0	NA	Intergenic	Intergenic	-7650	ID=evm.model.Herato0101.756-E1;Parent=evm.model.Herato0101.756								
874	Herato1805	2820688	2821632	+	0	NA	Intergenic	Intergenic	18628	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
652	Herato1411	728859	729321	+	0	NA	Intergenic	Intergenic	2405	ID=evm.model.Herato1411.20-E2;Parent=evm.model.Herato1411.20								
975	Herato1904	3040856	3041450	+	0	NA	Intergenic	Intergenic	1229	ID=evm.model.Herato1904.105-E7;Parent=evm.model.Herato1904.105								
493	Herato1202	7704054	7704579	+	0	NA	Intergenic	Intergenic	-24432	ID=evm.model.Herato1202.306-E1;Parent=evm.model.Herato1202.306								
1033	Herato2001	1616920	1617506	+	0	NA	Intergenic	Intergenic	-1142	ID=evm.model.Herato2001.31-E1;Parent=evm.model.Herato2001.31								
796	Herato1701	6096951	6097712	+	0	NA	Intergenic	Intergenic	22386	ID=evm.model.Herato1701.167-E1;Parent=evm.model.Herato1701.167								
1026	Herato2001	598378	599095	+	0	NA	Intergenic	Intergenic	-5479	ID=evm.model.Herato2001.16-E2;Parent=evm.model.Herato2001.16								
366	Herato1007	2739219	2740474	+	0	NA	Intergenic	Intergenic	-1858	ID=evm.model.Herato1007.97-E2;Parent=evm.model.Herato1007.97								
844	Herato1801	2239200	2239423	+	0	NA	Intergenic	Intergenic	-2313	ID=evm.model.Herato1801.89-E2;Parent=evm.model.Herato1801.89								
272	Herato1001	2503075	2503275	+	0	NA	Intergenic	Intergenic	-4198	ID=evm.model.Herato1001.94-E1;Parent=evm.model.Herato1001.94								
775	Herato1605	3921476	3921627	+	0	NA	Intergenic	Intergenic	6134	ID=evm.model.Herato1605.120-E3;Parent=evm.model.Herato1605.120								
919	Herato1807	2561402	2562153	+	0	NA	Intergenic	Intergenic	12188	ID=evm.model.Herato1807.50.1-E3;Parent=evm.model.Herato1807.50.1								
746	Herato1603	2953082	2953497	+	0	NA	Intergenic	Intergenic	-13558	ID=evm.model.Herato1603.84-E2;Parent=evm.model.Herato1603.84								
534	Herato1202	17771246	17771949	+	0	NA	Intergenic	Intergenic	-24015	ID=evm.model.Herato1202.729-E3;Parent=evm.model.Herato1202.729								
400	Herato1108	3240341	3241360	+	0	NA	Intergenic	Intergenic	7860	ID=evm.model.Herato1108.106-E9;Parent=evm.model.Herato1108.106								
1268	Herato0503	8482392	8482821	+	0	NA	Intergenic	Intergenic	35046	ID=evm.model.Herato0503.332-E2;Parent=evm.model.Herato0503.332								
744	Herato1603	2680000	2680760	+	0	NA	Intergenic	Intergenic	-19232	ID=evm.model.Herato1603.81-E1;Parent=evm.model.Herato1603.81								
20	Herato0606	1383701	1384032	+	0	NA	Intergenic	Intergenic	-68375	ID=evm.model.Herato0606.49-E1;Parent=evm.model.Herato0606.49								
888	Herato1805	5707316	5707979	+	0	NA	Intergenic	Intergenic	-9747	ID=evm.model.Herato1805.157-E2;Parent=evm.model.Herato1805.157								
633	Herato1408	1111308	1111749	+	0	NA	Intergenic	Intergenic	59830	ID=evm.model.Herato1408.28-E4;Parent=evm.model.Herato1408.28								
1011	Herato1908	2146733	2147834	+	0	NA	Intergenic	Intergenic	-8301	ID=evm.model.Herato1908.110-E1;Parent=evm.model.Herato1908.110								
151	Herato0701	14465872	14466981	+	0	NA	Intergenic	Intergenic	-3925	ID=evm.model.Herato0701.662-E1;Parent=evm.model.Herato0701.662								
1161	Herato0310	408139	408425	+	0	NA	Intergenic	Intergenic	-8427	ID=evm.model.Herato0310.10-E8;Parent=evm.model.Herato0310.10								
468	Herato1202	3232799	3232995	+	0	NA	Intergenic	Intergenic	12146	ID=evm.model.Herato1202.113.1-E4;Parent=evm.model.Herato1202.113.1								
1019	Herato1910	1310534	1311678	+	0	NA	Intergenic	Intergenic	-4269	ID=evm.model.Herato1910.97-E1;Parent=evm.model.Herato1910.97								
700	Herato1507	5253244	5253486	+	0	NA	Intergenic	Intergenic	-16691	ID=evm.model.Herato1507.181-E5;Parent=evm.model.Herato1507.181								
287	Herato1003	4252225	4252793	+	0	NA	Intergenic	Intergenic	-7035	ID=evm.model.Herato1003.128-E2;Parent=evm.model.Herato1003.128								
475	Herato1202	3596757	3596954	+	0	NA	Intergenic	Intergenic	-5400	ID=evm.model.Herato1202.123.1-E2;Parent=evm.model.Herato1202.123.1								
78	Herato0701	2221659	2222428	+	0	NA	Intergenic	Intergenic	-1222	ID=evm.model.Herato0701.137.1-E2;Parent=evm.model.Herato0701.137.1								
990	Herato1904	5791462	5792050	+	0	NA	Intergenic	Intergenic	72672	ID=evm.model.Herato1904.211-E1;Parent=evm.model.Herato1904.211								
413	Herato1108	5624714	5625535	+	0	NA	Intergenic	Intergenic	5103	ID=evm.model.Herato1108.241-E1;Parent=evm.model.Herato1108.241								
294	Herato1003	6113333	6113979	+	0	NA	Intergenic	Intergenic	-7156	ID=evm.model.Herato1003.199.3-E5;Parent=evm.model.Herato1003.199.3								
932	Herato1807	4832853	4833254	+	0	NA	Intergenic	Intergenic	-2498	ID=evm.model.Herato1807.119-E1;Parent=evm.model.Herato1807.119								
764	Herato1605	1058214	1058829	+	0	NA	Intergenic	Intergenic	-4802	ID=evm.model.Herato1605.35-E1;Parent=evm.model.Herato1605.35								
349	Herato1007	964566	964787	+	0	NA	Intergenic	Intergenic	-11981	ID=evm.model.Herato1007.40.1-E1;Parent=evm.model.Herato1007.40.1								
515	Herato1202	14723457	14724301	+	0	NA	Intergenic	Intergenic	-34751	ID=evm.model.Herato1202.569.1-E1;Parent=evm.model.Herato1202.569.1								
1242	Herato0503	4352088	4353312	+	0	NA	Intergenic	Intergenic	47065	ID=evm.model.Herato0503.130-E12;Parent=evm.model.Herato0503.130								
1208	Herato0411	2740000	2740505	+	0	NA	Intergenic	Intergenic	-5380	ID=evm.model.Herato0411.48-E4;Parent=evm.model.Herato0411.48								
1107	Herato2001	14152126	14153017	+	0	NA	Intergenic	Intergenic	-5066	ID=evm.model.Herato2001.562.2-E1;Parent=evm.model.Herato2001.562.2								
138	Herato0701	11205729	11206565	+	0	NA	TTS (ID=evm.model.Herato0701.475-E1;Parent=evm.model.Herato0701.475)	-TTS (ID=evm.model.Herato0701.475-E1;Parent=evm.model.Herato0701.475)	1252	ID=evm.model.Herato0701.475.1-E1;Parent=evm.model.Herato0701.475.1								
606	Herato1301	17539218	17539874	+	0	NA	TTS (ID=evm.model.Herato1301.619-E4;Parent=evm.model.Herato1301.619)	-TTS (ID=evm.model.Herato1301.619-E4;Parent=evm.model.Herato1301.619)	165	ID=evm.model.Herato1301.619-E4;Parent=evm.model.Herato1301.619								
137	Herato0701	11162764	11163463	+	0	NA	Intergenic	Intergenic	2308	ID=evm.model.Herato0701.474-E2;Parent=evm.model.Herato0701.474								
1201	Herato0411	1054797	1055078	+	0	NA	promoter-TSS (ID=evm.model.Herato0411.17-E1;Parent=evm.model.Herato0411.17)	-promoter-TSS (ID=evm.model.Herato0411.17-E1;Parent=evm.model.Herato0411.17)	-243	ID=evm.model.Herato0411.17-E1;Parent=evm.model.Herato0411.17								
724	Herato1601	4472686	4473608	+	0	NA	Intergenic	Intergenic	4743	ID=evm.model.Herato1601.88-E9;Parent=evm.model.Herato1601.88								
666	Herato1411	4397774	4398647	+	0	NA	Intergenic	Intergenic	-6977	ID=evm.model.Herato1411.171-E1;Parent=evm.model.Herato1411.171								
432	Herato1108	10022714	10023056	+	0	NA	Intergenic	Intergenic	2668	ID=evm.model.Herato1108.449-E1;Parent=evm.model.Herato1108.449								
519	Herato1202	14924839	14926029	+	0	NA	Intergenic	Intergenic	-33553	ID=evm.model.Herato1202.576-E1;Parent=evm.model.Herato1202.576								
1074	Herato2001	6792658	6792920	+	0	NA	Intergenic	Intergenic	7057	ID=evm.model.Herato2001.251-E1;Parent=evm.model.Herato2001.251								
860	Herato1805	522080	522333	+	0	NA	Intergenic	Intergenic	1080	ID=evm.model.Herato1805.32-E6;Parent=evm.model.Herato1805.32								
1195	Herato0403	422630	423452	+	0	NA	Intergenic	Intergenic	38878	ID=evm.model.Herato0403.9-E4;Parent=evm.model.Herato0403.9								
1063	Herato2001	5219878	5221024	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.177-E2;Parent=evm.model.Herato2001.177)	-promoter-TSS (ID=evm.model.Herato2001.177-E2;Parent=evm.model.Herato2001.177)	80	ID=evm.model.Herato2001.177.2-E1;Parent=evm.model.Herato2001.177.2								
17	Herato0601	3630686	3631052	+	0	NA	Intergenic	Intergenic	23621	ID=evm.model.Herato0601.86-E3;Parent=evm.model.Herato0601.86								
1274	Herato0508	320549	321522	+	0	NA	Intergenic	Intergenic	-2887	ID=evm.model.Herato0508.9.1-E2;Parent=evm.model.Herato0508.9.1								
708	Herato1507	7581250	7581542	+	0	NA	TTS (ID=evm.model.Herato1507.265-E2;Parent=evm.model.Herato1507.265)	-TTS (ID=evm.model.Herato1507.265-E2;Parent=evm.model.Herato1507.265)	114	ID=evm.model.Herato1507.265-E2;Parent=evm.model.Herato1507.265								
110	Herato0701	7987792	7988483	+	0	NA	Intergenic	Intergenic	7416	ID=evm.model.Herato0701.361-E3;Parent=evm.model.Herato0701.361								
333	Herato1005	2625388	2626232	+	0	NA	Intergenic	Intergenic	14193	ID=evm.model.Herato1005.222-E2;Parent=evm.model.Herato1005.222								
710	Herato1507	7871572	7871978	+	0	NA	TTS (ID=evm.model.Herato1507.277_evm.model.Herato1507.278-E4;Parent=evm.model.Herato1507.277_evm.model.Herato1507.278)	-TTS (ID=evm.model.Herato1507.277_evm.model.Herato1507.278-E4;Parent=evm.model.Herato1507.277_evm.model.Herato1507.278)	1005	ID=evm.model.Herato1507.277_evm.model.Herato1507.278-E4;Parent=evm.model.Herato1507.277_evm.model.Herato1507.278								
323	Herato1005	2331333	2331702	+	0	NA	Intergenic	Intergenic	4979	ID=evm.model.Herato1005.115-E1;Parent=evm.model.Herato1005.115								
856	Herato1805	145235	145461	+	0	NA	Intergenic	Intergenic	11330	ID=evm.model.Herato1805.13-E3;Parent=evm.model.Herato1805.13								
112	Herato0701	8181293	8181763	+	0	NA	Intergenic	Intergenic	2401	ID=evm.model.Herato0701.366-E1;Parent=evm.model.Herato0701.366								
545	Herato1202	19647199	19647630	+	0	NA	Intergenic	Intergenic	-3112	ID=evm.model.Herato1202.798-E5;Parent=evm.model.Herato1202.798								
191	Herato0801	4749210	4749685	+	0	NA	Intergenic	Intergenic	1206	ID=evm.model.Herato0801.104-E2;Parent=evm.model.Herato0801.104								
187	Herato0101	12451764	12453047	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.412-E1;Parent=evm.model.Herato0101.412)	-promoter-TSS (ID=evm.model.Herato0101.412-E1;Parent=evm.model.Herato0101.412)	-146	ID=evm.model.Herato0101.412-E1;Parent=evm.model.Herato0101.412								
588	Herato1301	11904636	11905090	+	0	NA	Intergenic	Intergenic	-8932	ID=evm.model.Herato1301.468-E1;Parent=evm.model.Herato1301.468								
646	Herato1408	5667569	5667939	+	0	NA	TTS (ID=evm.model.Herato1408.215-E1;Parent=evm.model.Herato1408.215)	-TTS (ID=evm.model.Herato1408.215-E1;Parent=evm.model.Herato1408.215)	101	ID=evm.model.Herato1408.215-E1;Parent=evm.model.Herato1408.215								
756	Herato1603	3578413	3579472	+	0	NA	promoter-TSS (ID=evm.model.Herato1603.96-E2;Parent=evm.model.Herato1603.96)	-promoter-TSS (ID=evm.model.Herato1603.96-E2;Parent=evm.model.Herato1603.96)	15	ID=evm.model.Herato1603.96-E2;Parent=evm.model.Herato1603.96								
446	Herato1108	11929315	11929596	+	0	NA	Intergenic	Intergenic	-5166	ID=evm.model.Herato1108.507-E3;Parent=evm.model.Herato1108.507								
262	Herato0904	120263	121175	+	0	NA	Intergenic	Intergenic	-8566	ID=evm.model.Herato0904.15-E3;Parent=evm.model.Herato0904.15								
1220	Herato0419	1345780	1346115	+	0	NA	Intergenic	Intergenic	12375	ID=evm.model.Herato0419.51-E1;Parent=evm.model.Herato0419.51								
212	Herato0821	2392363	2392749	+	0	NA	Intergenic	Intergenic	-2334	ID=evm.model.Herato0821.84.1-E11;Parent=evm.model.Herato0821.84.1								
1149	Herato0301	4554337	4554991	+	0	NA	Intergenic	Intergenic	-8843	ID=evm.model.Herato0301.112-E2;Parent=evm.model.Herato0301.112								
542	Herato1202	19634132	19634389	+	0	NA	Intergenic	Intergenic	5557	ID=evm.model.Herato1202.798-E4;Parent=evm.model.Herato1202.798								
961	Herato1904	1120722	1121244	+	0	NA	Intergenic	Intergenic	-7518	ID=evm.model.Herato1904.42-E2;Parent=evm.model.Herato1904.42								
1087	Herato2001	9753536	9753988	+	0	NA	Intergenic	Intergenic	-82123	ID=evm.model.Herato2001.394-E1;Parent=evm.model.Herato2001.394								
810	Herato1701	6923789	6923963	+	0	NA	Intergenic	Intergenic	-2200	ID=evm.model.Herato1701.203-E10;Parent=evm.model.Herato1701.203								
574	Herato1301	6189168	6190142	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.217-E5;Parent=evm.model.Herato1301.217)	-promoter-TSS (ID=evm.model.Herato1301.217-E5;Parent=evm.model.Herato1301.217)	-323	ID=evm.model.Herato1301.217-E5;Parent=evm.model.Herato1301.217								
1238	Herato0503	4224158	4224792	+	0	NA	Intergenic	Intergenic	10175	ID=evm.model.Herato0503.130-E2;Parent=evm.model.Herato0503.130								
170	Herato0701	17373825	17374838	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.733-E2;Parent=evm.model.Herato0701.733)	-promoter-TSS (ID=evm.model.Herato0701.733-E2;Parent=evm.model.Herato0701.733)	172	ID=evm.model.Herato0701.733.1-E2;Parent=evm.model.Herato0701.733.1								
33	Herato0606	3094634	3095304	+	0	NA	Intergenic	Intergenic	1629	ID=evm.model.Herato0606.99-E6;Parent=evm.model.Herato0606.99								
660	Herato1411	2686032	2686582	+	0	NA	Intergenic	Intergenic	-1058	ID=evm.model.Herato1411.103-E32;Parent=evm.model.Herato1411.103								
7	Herato0508	1327878	1328910	+	0	NA	Intergenic	Intergenic	-7917	ID=evm.model.Herato0508.60-E1;Parent=evm.model.Herato0508.60								
26	Herato0606	2161146	2161594	+	0	NA	Intergenic	Intergenic	8976	ID=evm.model.Herato0606.66-E1;Parent=evm.model.Herato0606.66								
227	Herato0901	2977776	2977972	+	0	NA	Intergenic	Intergenic	1794	ID=evm.model.Herato0901.87-E2;Parent=evm.model.Herato0901.87								
977	Herato1904	3196501	3196904	+	0	NA	Intergenic	Intergenic	-1532	ID=evm.model.Herato1904.112-E6;Parent=evm.model.Herato1904.112								
566	Herato1301	3574886	3575242	+	0	NA	Intergenic	Intergenic	2377	ID=evm.model.Herato1301.103-E2;Parent=evm.model.Herato1301.103								
526	Herato1202	16462868	16463791	+	0	NA	Intergenic	Intergenic	-1438	ID=evm.model.Herato1202.656-E2;Parent=evm.model.Herato1202.656								
806	Herato1701	6482948	6483155	+	0	NA	Intergenic	Intergenic	-4648	ID=evm.model.Herato1701.184-E1;Parent=evm.model.Herato1701.184								
264	Herato1001	337042	337672	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.16-E1;Parent=evm.model.Herato1001.16)	-promoter-TSS (ID=evm.model.Herato1001.16-E1;Parent=evm.model.Herato1001.16)	-186	ID=evm.model.Herato1001.16-E1;Parent=evm.model.Herato1001.16								
255	Herato0901	10923016	10923440	+	0	NA	Intergenic	Intergenic	-21120	ID=evm.model.Herato0901.328-E1;Parent=evm.model.Herato0901.328								
359	Herato1007	1911405	1911646	+	0	NA	Intergenic	Intergenic	-2706	ID=evm.model.Herato1007.83-E1;Parent=evm.model.Herato1007.83								
182	Herato0801	195920	196434	+	0	NA	Intergenic	Intergenic	88398	ID=evm.model.Herato0801.6-E2;Parent=evm.model.Herato0801.6								
1229	Herato0503	1350236	1351082	+	0	NA	TTS (ID=evm.model.Herato0503.43-E3;Parent=evm.model.Herato0503.43)	-TTS (ID=evm.model.Herato0503.43-E3;Parent=evm.model.Herato0503.43)	394	ID=evm.model.Herato0503.43-E3;Parent=evm.model.Herato0503.43								
108	Herato0701	7455287	7455462	+	0	NA	Intergenic	Intergenic	-1521	ID=evm.model.Herato0701.334-E1;Parent=evm.model.Herato0701.334								
604	Herato1301	17338506	17338779	+	0	NA	Intergenic	Intergenic	11293	ID=evm.model.Herato1301.615-E1;Parent=evm.model.Herato1301.615								
1001	Herato1906	919232	919561	+	0	NA	Intergenic	Intergenic	-8551	ID=evm.model.Herato1906.27-E1;Parent=evm.model.Herato1906.27								
556	Herato0101	21472802	21473630	+	0	NA	Intergenic	Intergenic	3074	ID=evm.model.Herato0101.831-E8;Parent=evm.model.Herato0101.831								
717	Herato1507	9706846	9707314	+	0	NA	Intergenic	Intergenic	41859	ID=evm.model.Herato1507.325-E2;Parent=evm.model.Herato1507.325								
232	Herato0901	4047717	4048268	+	0	NA	Intergenic	Intergenic	-92472	ID=evm.model.Herato0901.99-E1;Parent=evm.model.Herato0901.99								
477	Herato1202	3701342	3701775	+	0	NA	Intergenic	Intergenic	1218	ID=evm.model.Herato1202.123.3-E2;Parent=evm.model.Herato1202.123.3								
815	Herato1701	8956581	8957476	+	0	NA	Intergenic	Intergenic	3676	ID=evm.model.Herato1701.277-E21;Parent=evm.model.Herato1701.277								
671	Herato1411	6726844	6727133	+	0	NA	Intergenic	Intergenic	-6143	ID=evm.model.Herato1411.246.3-E1;Parent=evm.model.Herato1411.246.3								
1182	Herato0310	7532017	7532860	+	0	NA	TTS (ID=evm.model.Herato0310.195-E2;Parent=evm.model.Herato0310.195)	-TTS (ID=evm.model.Herato0310.195-E2;Parent=evm.model.Herato0310.195)	203	ID=evm.model.Herato0310.195-E2;Parent=evm.model.Herato0310.195								
225	Herato0101	13770772	13771242	+	0	NA	Intergenic	Intergenic	36838	ID=evm.model.Herato0101.491-E2;Parent=evm.model.Herato0101.491								
330	Herato0101	16506612	16508946	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.644-E3;Parent=evm.model.Herato0101.644)	-promoter-TSS (ID=evm.model.Herato0101.644-E3;Parent=evm.model.Herato0101.644)	-232	ID=evm.model.Herato0101.644-E3;Parent=evm.model.Herato0101.644								
142	Herato0701	12457016	12458017	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.588-E2;Parent=evm.model.Herato0701.588)	-promoter-TSS (ID=evm.model.Herato0701.588-E2;Parent=evm.model.Herato0701.588)	-242	ID=evm.model.Herato0701.588.2-E2;Parent=evm.model.Herato0701.588.2								
207	Herato0821	2004892	2005623	+	0	NA	Intergenic	Intergenic	10847	ID=evm.model.Herato0821.81_evm.model.Herato0821.80-E3;Parent=evm.model.Herato0821.81_evm.model.Herato0821.80								
167	Herato0701	16327649	16327943	+	0	NA	Intergenic	Intergenic	-62223	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
48	Herato0606	4015194	4015576	+	0	NA	Intergenic	Intergenic	-76210	ID=evm.model.Herato0606.122-E1;Parent=evm.model.Herato0606.122								
360	Herato1007	1941554	1941856	+	0	NA	Intergenic	Intergenic	20698	ID=evm.model.Herato1007.84-E1;Parent=evm.model.Herato1007.84								
692	Herato1507	3009374	3009707	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.103-E1;Parent=evm.model.Herato1507.103)	-promoter-TSS (ID=evm.model.Herato1507.103-E1;Parent=evm.model.Herato1507.103)	-183	ID=evm.model.Herato1507.103-E1;Parent=evm.model.Herato1507.103								
663	Herato1411	3549143	3549739	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.144-E1;Parent=evm.model.Herato1411.144)	-promoter-TSS (ID=evm.model.Herato1411.144-E1;Parent=evm.model.Herato1411.144)	-27	ID=evm.model.Herato1411.145-E1;Parent=evm.model.Herato1411.145								
854	Herato1801	4592527	4594030	+	0	NA	Intergenic	Intergenic	-10843	ID=evm.model.Herato1801.154-E31;Parent=evm.model.Herato1801.154								
969	Herato1904	1348714	1349565	+	0	NA	Intergenic	Intergenic	8321	ID=evm.model.Herato1904.47-E1;Parent=evm.model.Herato1904.47								
1174	Herato0310	5216378	5216822	+	0	NA	Intergenic	Intergenic	9344	ID=evm.model.Herato0310.123-E3;Parent=evm.model.Herato0310.123								
1076	Herato2001	7777856	7778703	+	0	NA	TTS (ID=evm.model.Herato2001.315-E11;Parent=evm.model.Herato2001.315)	-TTS (ID=evm.model.Herato2001.315-E11;Parent=evm.model.Herato2001.315)	655	ID=evm.model.Herato2001.316-E1;Parent=evm.model.Herato2001.316								
766	Herato1605	1165986	1167199	+	0	NA	Intergenic	Intergenic	-4297	ID=evm.model.Herato1605.38-E1;Parent=evm.model.Herato1605.38								
510	Herato1202	14572950	14573451	+	0	NA	Intergenic	Intergenic	-1981	ID=evm.model.Herato1202.563-E1;Parent=evm.model.Herato1202.563								
393	Herato0101	1717067	1718539	+	0	NA	Intergenic	Intergenic	-2899	ID=evm.model.Herato0101.43.1-E20;Parent=evm.model.Herato0101.43.1								
449	Herato1108	11972867	11973564	+	0	NA	Intergenic	Intergenic	-10293	ID=evm.model.Herato1108.512-E2;Parent=evm.model.Herato1108.512								
658	Herato1411	1479525	1480416	+	0	NA	Intergenic	Intergenic	-3193	ID=evm.model.Herato1411.42-E7;Parent=evm.model.Herato1411.42								
274	Herato1001	3063034	3063698	+	0	NA	Intergenic	Intergenic	-33716	ID=evm.model.Herato1001.113-E1;Parent=evm.model.Herato1001.113								
549	Herato1301	1047265	1047707	+	0	NA	Intergenic	Intergenic	-15798	ID=evm.model.Herato1301.33-E2;Parent=evm.model.Herato1301.33								
877	Herato1805	3131263	3131537	+	0	NA	Intergenic	Intergenic	56565	ID=evm.model.Herato1805.89-E1;Parent=evm.model.Herato1805.89								
659	Herato1411	1481046	1481282	+	0	NA	Intergenic	Intergenic	2717	ID=evm.model.Herato1411.42-E6;Parent=evm.model.Herato1411.42								
1141	Herato0301	3377634	3377831	+	0	NA	promoter-TSS (ID=evm.model.Herato0301.88-E1;Parent=evm.model.Herato0301.88)	-promoter-TSS (ID=evm.model.Herato0301.88-E1;Parent=evm.model.Herato0301.88)	-961	ID=evm.model.Herato0301.88-E1;Parent=evm.model.Herato0301.88								
