PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
573	Herato0701	12235316	12235530	+	0	NA	Intergenic	Intergenic	-4890	ID=evm.model.Herato0701.559-E1;Parent=evm.model.Herato0701.559								
3707	Herato0411	1405197	1405460	+	0	NA	Intergenic	Intergenic	-8459	ID=evm.model.Herato0411.29-E5;Parent=evm.model.Herato0411.29								
3518	Herato1910	1455188	1455593	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.102-E4;Parent=evm.model.Herato1910.102)	-promoter-TSS (ID=evm.model.Herato1910.102-E4;Parent=evm.model.Herato1910.102)	-643	ID=evm.model.Herato1910.102-E4;Parent=evm.model.Herato1910.102								
2710	Herato1408	4265584	4266168	+	0	NA	Intergenic	Intergenic	-9707	ID=evm.model.Herato1408.153.4-E1;Parent=evm.model.Herato1408.153.4								
1084	Herato0901	7945845	7946183	+	0	NA	Intergenic	Intergenic	-47173	ID=evm.model.Herato0901.260-E1;Parent=evm.model.Herato0901.260								
3413	Herato1807	2176089	2176347	+	0	NA	Intergenic	Intergenic	-36670	ID=evm.model.Herato1807.41.4-E1;Parent=evm.model.Herato1807.41.4								
3343	Herato0101	7631415	7631971	+	0	NA	Intergenic	Intergenic	10599	ID=evm.model.Herato0101.232-E14;Parent=evm.model.Herato0101.232								
3446	Herato0411	498160	498768	+	0	NA	Intergenic	Intergenic	81330	ID=evm.model.Herato0411.14.1-E7;Parent=evm.model.Herato0411.14.1								
638	Herato1906	604294	604680	+	0	NA	Intergenic	Intergenic	10584	ID=evm.model.Herato1906.21-E4;Parent=evm.model.Herato1906.21								
2350	Herato1301	15291541	15291780	+	0	NA	Intergenic	Intergenic	-1638	ID=evm.model.Herato1301.570-E1;Parent=evm.model.Herato1301.570								
875	Herato0821	738525	739227	+	0	NA	Intergenic	Intergenic	50165	ID=novel_model_97-E1;Parent=novel_model_97								
3467	Herato0101	7505743	7505975	+	0	NA	Intergenic	Intergenic	-4835	ID=evm.model.Herato0101.230-E1;Parent=evm.model.Herato0101.230								
2479	Herato1301	14472736	14472982	+	0	NA	TTS (ID=evm.model.Herato1301.545-E4;Parent=evm.model.Herato1301.545)	-TTS (ID=evm.model.Herato1301.545-E4;Parent=evm.model.Herato1301.545)	741	ID=evm.model.Herato1301.545-E4;Parent=evm.model.Herato1301.545								
1522	Herato0310	9656450	9656772	+	0	NA	Intergenic	Intergenic	-1243	ID=evm.model.Herato0310.296-E1;Parent=evm.model.Herato0310.296								
1	Herato0508	558175	558343	+	0	NA	promoter-TSS (ID=evm.model.Herato0508.26-E3;Parent=evm.model.Herato0508.26)	-promoter-TSS (ID=evm.model.Herato0508.26-E3;Parent=evm.model.Herato0508.26)	-905	ID=evm.model.Herato0508.26-E3;Parent=evm.model.Herato0508.26								
3218	Herato0501	163255	163450	+	0	NA	Intergenic	Intergenic	-8646	ID=evm.model.Herato0501.12-E2;Parent=evm.model.Herato0501.12								
506	Herato0701	8869101	8869249	+	0	NA	Intergenic	Intergenic	-116872	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
136	Herato0606	3078505	3078781	+	0	NA	Intergenic	Intergenic	-2326	ID=evm.model.Herato0606.99-E1;Parent=evm.model.Herato0606.99								
116	Herato0606	1803876	1804305	+	0	NA	Intergenic	Intergenic	2014	ID=evm.model.Herato0606.54-E2;Parent=evm.model.Herato0606.54								
1197	Herato1708	1153827	1154122	+	0	NA	Intergenic	Intergenic	-3065	ID=evm.model.Herato1708.67-E4;Parent=evm.model.Herato1708.67								
1580	Herato1007	3453854	3454782	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.128-E7;Parent=evm.model.Herato1007.128)	-promoter-TSS (ID=evm.model.Herato1007.128-E7;Parent=evm.model.Herato1007.128)	14	ID=evm.model.Herato1007.128.16.3-E5;Parent=evm.model.Herato1007.128.16.3								
3274	Herato1801	3769192	3769575	+	0	NA	Intergenic	Intergenic	-10479	ID=evm.model.Herato1801.132-E1;Parent=evm.model.Herato1801.132								
2937	Herato1904	4817487	4818018	+	0	NA	Intergenic	Intergenic	20201	ID=evm.model.Herato1904.167-E5;Parent=evm.model.Herato1904.167								
2419	Herato1301	11204266	11204663	+	0	NA	Intergenic	Intergenic	-39251	ID=evm.model.Herato1301.445-E1;Parent=evm.model.Herato1301.445								
2146	Herato1202	15766016	15766429	+	0	NA	Intergenic	Intergenic	13910	ID=evm.model.Herato1202.607-E2;Parent=evm.model.Herato1202.607								
661	Herato0701	16198223	16199572	+	0	NA	Intergenic	Intergenic	6008	ID=evm.model.Herato0701.699-E5;Parent=evm.model.Herato0701.699								
3157	Herato1708	607486	607910	+	0	NA	Intergenic	Intergenic	-7280	ID=evm.model.Herato1708.38-E1;Parent=evm.model.Herato1708.38								
2845	Herato1411	6808428	6808821	+	0	NA	Intergenic	Intergenic	12213	ID=evm.model.Herato1411.253-E2;Parent=evm.model.Herato1411.253								
2482	Herato0310	4817585	4817899	+	0	NA	Intergenic	Intergenic	73246	ID=evm.model.Herato0310.121-E3;Parent=evm.model.Herato0310.121								
2719	Herato0401	935318	937778	+	0	NA	Intergenic	Intergenic	-11728	ID=evm.model.Herato0401.15-E2;Parent=evm.model.Herato0401.15								
1935	Herato1202	4270541	4270871	+	0	NA	Intergenic	Intergenic	4886	ID=evm.model.Herato1202.150.1-E21;Parent=evm.model.Herato1202.150.1								
2690	Herato0503	8551996	8552303	+	0	NA	Intergenic	Intergenic	-31630	ID=evm.model.Herato0503.332-E1;Parent=evm.model.Herato0503.332								
581	Herato0701	12327918	12328737	+	0	NA	Intergenic	Intergenic	-1238	ID=evm.model.Herato0701.572-E5;Parent=evm.model.Herato0701.572								
2727	Herato1910	2529913	2530158	+	0	NA	TTS (ID=evm.model.Herato1910.137-E2;Parent=evm.model.Herato1910.137)	-TTS (ID=evm.model.Herato1910.137-E2;Parent=evm.model.Herato1910.137)	249	ID=evm.model.Herato1910.137-E2;Parent=evm.model.Herato1910.137								
308	Herato0701	430354	430591	+	0	NA	Intergenic	Intergenic	-3132	ID=evm.model.Herato0701.14.2-E1;Parent=evm.model.Herato0701.14.2								
3485	Herato1908	1673111	1673354	+	0	NA	promoter-TSS (ID=evm.model.Herato1908.54-E2;Parent=evm.model.Herato1908.54)	-promoter-TSS (ID=evm.model.Herato1908.54-E2;Parent=evm.model.Herato1908.54)	-597	ID=evm.model.Herato1908.54.18-E2;Parent=evm.model.Herato1908.54.18								
678	Herato0701	16609744	16609986	+	0	NA	Intergenic	Intergenic	4260	ID=evm.model.Herato0701.702-E4;Parent=evm.model.Herato0701.702								
3802	Herato2101	8362475	8362697	+	0	NA	Intergenic	Intergenic	-6655	ID=evm.model.Herato2101.298-E89;Parent=evm.model.Herato2101.298								
1517	Herato1408	1705589	1705726	+	0	NA	Intergenic	Intergenic	-5462	ID=evm.model.Herato1408.55-E9;Parent=evm.model.Herato1408.55								
2808	Herato1901	807550	807809	+	0	NA	Intergenic	Intergenic	-11338	ID=evm.model.Herato1901.23-E1;Parent=evm.model.Herato1901.23								
3025	Herato1904	8337690	8337880	+	0	NA	Intergenic	Intergenic	-2599	ID=evm.model.Herato1904.276-E2;Parent=evm.model.Herato1904.276								
3004	Herato1507	6981733	6982033	+	0	NA	Intergenic	Intergenic	-11739	ID=evm.model.Herato1507.248-E1;Parent=evm.model.Herato1507.248								
1975	Herato0101	19853471	19853738	+	0	NA	Intergenic	Intergenic	-11857	ID=evm.model.Herato0101.767-E1;Parent=evm.model.Herato0101.767								
3676	Herato0310	4110337	4110490	+	0	NA	TTS (ID=evm.model.Herato0310.97-E5;Parent=evm.model.Herato0310.97)	-TTS (ID=evm.model.Herato0310.97-E5;Parent=evm.model.Herato0310.97)	822	ID=evm.model.Herato0310.97.1-E2;Parent=evm.model.Herato0310.97.1								
2910	Herato0419	732175	732603	+	0	NA	Intergenic	Intergenic	1308	ID=evm.model.Herato0419.23-E3;Parent=evm.model.Herato0419.23								
1973	Herato1202	6613349	6613713	+	0	NA	Intergenic	Intergenic	17980	ID=evm.model.Herato1202.271-E6;Parent=evm.model.Herato1202.271								
1991	Herato1801	998345	998819	+	0	NA	Intergenic	Intergenic	-7765	ID=evm.model.Herato1801.48-E2;Parent=evm.model.Herato1801.48								
3027	Herato1507	8045065	8045277	+	0	NA	Intergenic	Intergenic	16080	ID=evm.model.Herato1507.285-E9;Parent=evm.model.Herato1507.285								
927	Herato0821	2934852	2935283	+	0	NA	Intergenic	Intergenic	9281	ID=evm.model.Herato0821.116-E1;Parent=evm.model.Herato0821.116								
301	Herato1007	4199710	4201509	+	0	NA	Intergenic	Intergenic	5982	ID=evm.model.Herato1007.172-E1;Parent=evm.model.Herato1007.172								
3180	Herato1603	2717571	2717725	+	0	NA	Intergenic	Intergenic	-23459	ID=evm.model.Herato1603.82-E1;Parent=evm.model.Herato1603.82								
2302	Herato1703	1851961	1853863	+	0	NA	promoter-TSS (ID=evm.model.Herato1703.32-E2;Parent=evm.model.Herato1703.32)	-promoter-TSS (ID=evm.model.Herato1703.32-E2;Parent=evm.model.Herato1703.32)	802	ID=evm.model.Herato1703.32-E1;Parent=evm.model.Herato1703.32								
51	Herato0601	1625437	1625818	+	0	NA	Intergenic	Intergenic	7889	ID=evm.model.Herato0601.22.1-E1;Parent=evm.model.Herato0601.22.1								
1758	Herato1904	5715273	5715491	+	0	NA	Intergenic	Intergenic	9994	ID=evm.model.Herato1904.210-E2;Parent=evm.model.Herato1904.210								
1822	Herato1906	154802	155012	+	0	NA	promoter-TSS (ID=evm.model.Herato1906.4_evm.model.Herato1906.7-E6;Parent=evm.model.Herato1906.4_evm.model.Herato1906.7)	-promoter-TSS (ID=evm.model.Herato1906.4_evm.model.Herato1906.7-E6;Parent=evm.model.Herato1906.4_evm.model.Herato1906.7)	-521	ID=evm.model.Herato1906.4_evm.model.Herato1906.7-E6;Parent=evm.model.Herato1906.4_evm.model.Herato1906.7								
456	Herato0701	6846718	6847099	+	0	NA	Intergenic	Intergenic	2669	ID=evm.model.Herato0701.307-E3;Parent=evm.model.Herato0701.307								
3063	Herato1908	845493	845913	+	0	NA	Intergenic	Intergenic	47459	ID=evm.model.Herato1908.28-E1;Parent=evm.model.Herato1908.28								
2745	Herato1411	384924	385121	+	0	NA	Intergenic	Intergenic	1326	ID=evm.model.Herato1411.5_evm.model.Herato1411.6-E4;Parent=evm.model.Herato1411.5_evm.model.Herato1411.6								
652	Herato0701	15307031	15307432	+	0	NA	Intergenic	Intergenic	6881	ID=evm.model.Herato0701.673-E2;Parent=evm.model.Herato0701.673								
1033	Herato1202	17444870	17445134	+	0	NA	Intergenic	Intergenic	29990	ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713								
2736	Herato0204	1341090	1342623	+	0	NA	Intergenic	Intergenic	-24414	ID=evm.model.Herato0204.42.1-E2;Parent=evm.model.Herato0204.42.1								
2400	Herato1801	1407501	1408265	+	0	NA	Intergenic	Intergenic	-19551	ID=evm.model.Herato1801.65.1-E1;Parent=evm.model.Herato1801.65.1								
2258	Herato1301	1046030	1046323	+	0	NA	Intergenic	Intergenic	-14488	ID=evm.model.Herato1301.33-E2;Parent=evm.model.Herato1301.33								
2034	Herato2101	9125698	9126027	+	0	NA	Intergenic	Intergenic	-12699	ID=evm.model.Herato2101.310-E1;Parent=evm.model.Herato2101.310								
1539	Herato1807	1137933	1138315	+	0	NA	Intergenic	Intergenic	7073	ID=evm.model.Herato1807.21-E3;Parent=evm.model.Herato1807.21								
2029	Herato2001	2231602	2231803	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.59-E2;Parent=evm.model.Herato2001.59)	-promoter-TSS (ID=evm.model.Herato2001.59-E2;Parent=evm.model.Herato2001.59)	-261	ID=evm.model.Herato2001.59-E2;Parent=evm.model.Herato2001.59								
796	Herato1202	6571436	6571979	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.271-E1;Parent=evm.model.Herato1202.271)	-promoter-TSS (ID=evm.model.Herato1202.271-E1;Parent=evm.model.Herato1202.271)	51	ID=evm.model.Herato1202.271-E1;Parent=evm.model.Herato1202.271								
2349	Herato2101	2514651	2515004	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.92-E13;Parent=evm.model.Herato2101.92)	-promoter-TSS (ID=evm.model.Herato2101.92-E13;Parent=evm.model.Herato2101.92)	41	ID=evm.model.Herato2101.92-E13;Parent=evm.model.Herato2101.92								
3552	Herato1807	3363218	3363553	+	0	NA	Intergenic	Intergenic	4768	ID=evm.model.Herato1807.65-E2;Parent=evm.model.Herato1807.65								
366	Herato0701	3109034	3109206	+	0	NA	Intergenic	Intergenic	36677	ID=evm.model.Herato0701.167-E8;Parent=evm.model.Herato0701.167								
844	Herato1202	7999373	8000083	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.323-E2;Parent=evm.model.Herato1202.323)	-promoter-TSS (ID=evm.model.Herato1202.323-E2;Parent=evm.model.Herato1202.323)	-262	ID=evm.model.Herato1202.323-E2;Parent=evm.model.Herato1202.323								
1541	Herato0101	16927218	16927681	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.654-E4;Parent=evm.model.Herato0101.654)	-promoter-TSS (ID=evm.model.Herato0101.654-E4;Parent=evm.model.Herato0101.654)	-83	ID=evm.model.Herato0101.654.1-E4;Parent=evm.model.Herato0101.654.1								
3727	Herato0310	396359	396801	+	0	NA	Intergenic	Intergenic	3275	ID=evm.model.Herato0310.10-E8;Parent=evm.model.Herato0310.10								
2723	Herato1807	2103251	2103725	+	0	NA	Intergenic	Intergenic	-12602	ID=evm.model.Herato1807.40-E4;Parent=evm.model.Herato1807.40								
272	Herato1007	1970256	1971257	+	0	NA	Intergenic	Intergenic	-25878	ID=evm.model.Herato1007.84-E2;Parent=evm.model.Herato1007.84								
3527	Herato0419	445250	446250	+	0	NA	promoter-TSS (ID=evm.model.Herato0419.5-E1;Parent=evm.model.Herato0419.5)	-promoter-TSS (ID=evm.model.Herato0419.5-E1;Parent=evm.model.Herato0419.5)	-6	ID=evm.model.Herato0419.5-E1;Parent=evm.model.Herato0419.5								
2343	Herato1301	5598217	5598674	+	0	NA	Intergenic	Intergenic	4172	ID=evm.model.Herato1301.199-E1;Parent=evm.model.Herato1301.199								
775	Herato0801	4021926	4022112	+	0	NA	Intergenic	Intergenic	-42490	ID=evm.model.Herato0801.85-E1;Parent=evm.model.Herato0801.85								
2518	Herato1505	3158076	3158643	+	0	NA	Intergenic	Intergenic	10109	ID=evm.model.Herato1505.137-E4;Parent=evm.model.Herato1505.137								
3044	Herato0310	5650369	5650643	+	0	NA	Intergenic	Intergenic	14133	ID=evm.model.Herato0310.131-E3;Parent=evm.model.Herato0310.131								
2108	Herato2001	6750323	6750536	+	0	NA	Intergenic	Intergenic	25684	ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E24;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249								
20	Herato0508	1408509	1408934	+	0	NA	Intergenic	Intergenic	-3384	ID=evm.model.Herato0508.62-E1;Parent=evm.model.Herato0508.62								
2376	Herato1301	7512298	7512805	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.296-E1;Parent=evm.model.Herato1301.296)	-promoter-TSS (ID=evm.model.Herato1301.296-E1;Parent=evm.model.Herato1301.296)	-263	ID=evm.model.Herato1301.296-E1;Parent=evm.model.Herato1301.296								
888	Herato0821	1032153	1032763	+	0	NA	Intergenic	Intergenic	56691	ID=evm.model.Herato0821.46-E12;Parent=evm.model.Herato0821.46								
3771	Herato0411	5149446	5149874	+	0	NA	Intergenic	Intergenic	3709	ID=evm.model.Herato0411.117.1-E15;Parent=evm.model.Herato0411.117.1								
3743	Herato0401	1142405	1142902	+	0	NA	Intergenic	Intergenic	-1874	ID=evm.model.Herato0401.20-E2;Parent=evm.model.Herato0401.20								
1983	Herato1202	7197664	7198007	+	0	NA	Intergenic	Intergenic	5480	ID=evm.model.Herato1202.286-E1;Parent=evm.model.Herato1202.286								
1011	Herato0901	3246235	3246582	+	0	NA	Intergenic	Intergenic	-144394	ID=evm.model.Herato0901.89-E1;Parent=evm.model.Herato0901.89								
3100	Herato1910	907071	909272	+	0	NA	Intergenic	Intergenic	-1651	ID=evm.model.Herato1910.66.1-E1;Parent=evm.model.Herato1910.66.1								
1754	Herato1507	3888147	3888733	+	0	NA	Intergenic	Intergenic	-12411	ID=evm.model.Herato1507.141-E1;Parent=evm.model.Herato1507.141								
3787	Herato2001	10761871	10762099	+	0	NA	Intergenic	Intergenic	25799	ID=evm.model.Herato2001.420-E8;Parent=evm.model.Herato2001.420								
3562	Herato0101	4721967	4722430	+	0	NA	Intergenic	Intergenic	-98000	ID=evm.model.Herato0101.138-E1;Parent=evm.model.Herato0101.138								
1627	Herato1411	3038024	3038355	+	0	NA	Intergenic	Intergenic	-24050	ID=evm.model.Herato1411.113.2.1-E1;Parent=evm.model.Herato1411.113.2.1								
3683	Herato0503	5308670	5309059	+	0	NA	Intergenic	Intergenic	-2637	ID=evm.model.Herato0503.170-E2;Parent=evm.model.Herato0503.170								
1161	Herato0904	248829	249093	+	0	NA	Intergenic	Intergenic	14848	ID=evm.model.Herato0904.21-E2;Parent=evm.model.Herato0904.21								
468	Herato0701	7990269	7991010	+	0	NA	Intergenic	Intergenic	4914	ID=evm.model.Herato0701.361-E3;Parent=evm.model.Herato0701.361								
2093	Herato1202	12140908	12142033	+	0	NA	Intergenic	Intergenic	74492	ID=evm.model.Herato1202.468-E4;Parent=evm.model.Herato1202.468								
3030	Herato1701	7444461	7444916	+	0	NA	Intergenic	Intergenic	-34832	ID=evm.model.Herato1701.219.1-E1;Parent=evm.model.Herato1701.219.1								
1019	Herato0901	3620219	3620560	+	0	NA	Intergenic	Intergenic	2804	ID=evm.model.Herato0901.93-E6;Parent=evm.model.Herato0901.93								
700	Herato0701	18026800	18027116	+	0	NA	Intergenic	Intergenic	-12555	ID=evm.model.Herato0701.743-E2;Parent=evm.model.Herato0701.743								
1927	Herato1603	1479276	1479616	+	0	NA	Intergenic	Intergenic	-1213	ID=evm.model.Herato1603.128-E2;Parent=evm.model.Herato1603.128								
78	Herato0601	3349186	3350008	+	0	NA	Intergenic	Intergenic	1823	ID=evm.model.Herato0601.79-E25;Parent=evm.model.Herato0601.79								
3369	Herato0310	9231949	9232116	+	0	NA	Intergenic	Intergenic	1436	ID=evm.model.Herato0310.277-E2;Parent=evm.model.Herato0310.277								
3406	Herato1701	5610412	5612814	+	0	NA	Intergenic	Intergenic	-42970	ID=evm.model.Herato1701.149-E1;Parent=evm.model.Herato1701.149								
2853	Herato0411	4770956	4771242	+	0	NA	Intergenic	Intergenic	31451	ID=evm.model.Herato0411.102-E3;Parent=evm.model.Herato0411.102								
1380	Herato1003	5785508	5785738	+	0	NA	Intergenic	Intergenic	-1329	ID=evm.model.Herato1003.191-E2;Parent=evm.model.Herato1003.191								
990	Herato0101	13795076	13795608	+	0	NA	Intergenic	Intergenic	-36604	ID=evm.model.Herato0101.492-E1;Parent=evm.model.Herato0101.492								
413	Herato0701	4404700	4404883	+	0	NA	TTS (ID=evm.model.Herato0701.211-E1;Parent=evm.model.Herato0701.211)	-TTS (ID=evm.model.Herato0701.211-E1;Parent=evm.model.Herato0701.211)	758	ID=novel_model_82-E1;Parent=novel_model_82								
294	Herato1007	3221173	3221638	+	0	NA	Intergenic	Intergenic	-1181	ID=evm.model.Herato1007.111-E1;Parent=evm.model.Herato1007.111								
2316	Herato0101	21587257	21587642	+	0	NA	Intergenic	Intergenic	3572	ID=evm.model.Herato0101.834-E1;Parent=evm.model.Herato0101.834								
2218	Herato1904	8344497	8345573	+	0	NA	Intergenic	Intergenic	1596	ID=evm.model.Herato1904.276-E3;Parent=evm.model.Herato1904.276								
1614	Herato1411	1673428	1673611	+	0	NA	Intergenic	Intergenic	2195	ID=evm.model.Herato1411.46-E2;Parent=evm.model.Herato1411.46								
1442	Herato1301	21913274	21913583	+	0	NA	Intergenic	Intergenic	10544	ID=evm.model.Herato1301.742.1-E29;Parent=evm.model.Herato1301.742.1								
764	Herato0801	1903757	1904709	+	0	NA	Intergenic	Intergenic	5262	ID=evm.model.Herato0801.39.2-E2;Parent=evm.model.Herato0801.39.2								
349	Herato0701	2352092	2352447	+	0	NA	Intergenic	Intergenic	-5607	ID=evm.model.Herato0701.143-E1;Parent=evm.model.Herato0701.143								
1743	Herato1507	2876376	2876890	+	0	NA	Intergenic	Intergenic	5395	ID=evm.model.Herato1507.95-E17;Parent=evm.model.Herato1507.95								
3364	Herato1805	10060003	10060359	+	0	NA	Intergenic	Intergenic	-105155	ID=evm.model.Herato1805.292-E1;Parent=evm.model.Herato1805.292								
2075	Herato1605	4183536	4183912	+	0	NA	Intergenic	Intergenic	21818	ID=evm.model.Herato1605.123-E2;Parent=evm.model.Herato1605.123								
3251	Herato0310	527624	527955	+	0	NA	Intergenic	Intergenic	13498	ID=evm.model.Herato0310.10-E1;Parent=evm.model.Herato0310.10								
1981	Herato1202	7128431	7128589	+	0	NA	Intergenic	Intergenic	-6902	ID=evm.model.Herato1202.285.3.1-E2;Parent=evm.model.Herato1202.285.3.1								
3638	Herato0503	6586277	6586716	+	0	NA	Intergenic	Intergenic	-1008	ID=evm.model.Herato0503.229-E4;Parent=evm.model.Herato0503.229								
3205	Herato0405	1561228	1561576	+	0	NA	Intergenic	Intergenic	-11008	ID=evm.model.Herato0405.48-E1;Parent=evm.model.Herato0405.48								
2081	Herato1605	4283148	4283584	+	0	NA	Intergenic	Intergenic	-14868	ID=evm.model.Herato1605.126-E1;Parent=evm.model.Herato1605.126								
1383	Herato1805	3661456	3661823	+	0	NA	Intergenic	Intergenic	87944	ID=evm.model.Herato1805.103-E1;Parent=evm.model.Herato1805.103								
606	Herato0701	13755285	13755518	+	0	NA	Intergenic	Intergenic	-58310	ID=evm.model.Herato0701.628-E1;Parent=evm.model.Herato0701.628								
137	Herato0606	3103616	3105100	+	0	NA	Intergenic	Intergenic	11018	ID=evm.model.Herato0606.99-E6;Parent=evm.model.Herato0606.99								
1414	Herato1003	7242393	7242750	+	0	NA	Intergenic	Intergenic	-2053	ID=evm.model.Herato1003.264.1-E1;Parent=evm.model.Herato1003.264.1								
3559	Herato2101	3076290	3076576	+	0	NA	Intergenic	Intergenic	-5662	ID=evm.model.Herato2101.111-E1;Parent=evm.model.Herato2101.111								
2522	Herato1301	17343777	17344289	+	0	NA	Intergenic	Intergenic	5902	ID=evm.model.Herato1301.615-E1;Parent=evm.model.Herato1301.615								
1855	Herato0503	5354678	5354883	+	0	NA	Intergenic	Intergenic	-1010	ID=evm.model.Herato0503.172-E2;Parent=evm.model.Herato0503.172								
666	Herato1202	54076	54281	+	0	NA	Intergenic	Intergenic	5915	ID=evm.model.Herato1202.3-E1;Parent=evm.model.Herato1202.3								
432	Herato0701	5768495	5768882	+	0	NA	Intergenic	Intergenic	-9572	ID=evm.model.Herato0701.268.1-E2;Parent=evm.model.Herato0701.268.1								
3794	Herato0401	1958410	1958751	+	0	NA	promoter-TSS (ID=evm.model.Herato0401.49-E5;Parent=evm.model.Herato0401.49)	-promoter-TSS (ID=evm.model.Herato0401.49-E5;Parent=evm.model.Herato0401.49)	-352	ID=evm.model.Herato0401.49-E5;Parent=evm.model.Herato0401.49								
