PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2654	Herato0401	82168	82765	+	0	NA	promoter-TSS (ID=evm.model.Herato0401.5-E4;Parent=evm.model.Herato0401.5)	-promoter-TSS (ID=evm.model.Herato0401.5-E4;Parent=evm.model.Herato0401.5)	-575	ID=evm.model.Herato0401.5.1-E2;Parent=evm.model.Herato0401.5.1								
4209	Herato1301	9923076	9923614	+	0	NA	Intergenic	Intergenic	-3188	ID=evm.model.Herato1301.395-E4;Parent=evm.model.Herato1301.395								
4144	Herato1807	3407440	3407889	+	0	NA	Intergenic	Intergenic	18237	ID=evm.model.Herato1807.65-E6;Parent=evm.model.Herato1807.65								
4784	Herato0209	947778	948165	+	0	NA	Intergenic	Intergenic	3494	ID=evm.model.Herato0209.63-E2;Parent=evm.model.Herato0209.63								
3627	Herato2001	4077574	4077988	+	0	NA	Intergenic	Intergenic	29035	ID=evm.model.Herato2001.133-E6;Parent=evm.model.Herato2001.133								
39	Herato0508	1768120	1768701	+	0	NA	Intergenic	Intergenic	5925	ID=evm.model.Herato0508.66-E1;Parent=evm.model.Herato0508.66								
5907	Herato0101	7837505	7838135	+	0	NA	Intergenic	Intergenic	-16272	ID=evm.model.Herato0101.236-E1;Parent=evm.model.Herato0101.236								
558	Herato0606	9022042	9022218	+	0	NA	Intergenic	Intergenic	-3979	ID=evm.model.Herato0606.289-E1;Parent=evm.model.Herato0606.289								
3200	Herato2001	12163869	12164202	+	0	NA	Intergenic	Intergenic	-38929	ID=evm.model.Herato2001.465-E1;Parent=evm.model.Herato2001.465								
5443	Herato1910	817679	817999	+	0	NA	Intergenic	Intergenic	-1677	ID=evm.model.Herato1910.61-E1;Parent=evm.model.Herato1910.61								
5503	Herato1705	2700402	2700649	+	0	NA	Intergenic	Intergenic	19846	ID=evm.model.Herato1705.97-E2;Parent=evm.model.Herato1705.97								
5536	Herato0211	413418	414315	+	0	NA	promoter-TSS (ID=evm.model.Herato0211.19-E1;Parent=evm.model.Herato0211.19)	-promoter-TSS (ID=evm.model.Herato0211.19-E1;Parent=evm.model.Herato0211.19)	50	ID=evm.model.Herato0211.19-E1;Parent=evm.model.Herato0211.19								
573	Herato0606	9311330	9311477	+	0	NA	Intergenic	Intergenic	4442	ID=evm.model.Herato0606.304-E3;Parent=evm.model.Herato0606.304								
2710	Herato1807	3068437	3069677	+	0	NA	Intergenic	Intergenic	-12092	ID=evm.model.Herato1807.61-E1;Parent=evm.model.Herato1807.61								
1084	Herato0701	10815865	10816179	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.454.2-E1;Parent=evm.model.Herato0701.454.2)	-promoter-TSS (ID=evm.model.Herato0701.454.2-E1;Parent=evm.model.Herato0701.454.2)	-377	ID=evm.model.Herato0701.454.2-E1;Parent=evm.model.Herato0701.454.2								
6101	Herato2001	15997689	15997935	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.625-E1;Parent=evm.model.Herato2001.625)	-promoter-TSS (ID=evm.model.Herato2001.625-E1;Parent=evm.model.Herato2001.625)	-644	ID=evm.model.Herato2001.625-E1;Parent=evm.model.Herato2001.625								
4570	Herato1301	21815333	21816426	+	0	NA	Intergenic	Intergenic	36396	ID=evm.model.Herato1301.740-E1;Parent=evm.model.Herato1301.740								
5324	Herato0503	4527004	4527425	+	0	NA	Intergenic	Intergenic	-13749	ID=evm.model.Herato0503.132.2-E1;Parent=evm.model.Herato0503.132.2								
3446	Herato1202	4685441	4685863	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.174-E17;Parent=evm.model.Herato1202.174)	-promoter-TSS (ID=evm.model.Herato1202.174-E17;Parent=evm.model.Herato1202.174)	212	ID=evm.model.Herato1202.174-E16;Parent=evm.model.Herato1202.174								
638	Herato0606	11797937	11798692	+	0	NA	Intergenic	Intergenic	-1175	ID=evm.model.Herato0606.430.2-E1;Parent=evm.model.Herato0606.430.2								
2350	Herato1805	3406316	3406762	+	0	NA	Intergenic	Intergenic	29963	ID=evm.model.Herato1805.100-E5;Parent=evm.model.Herato1805.100								
2479	Herato0310	3740986	3741232	+	0	NA	Intergenic	Intergenic	-1901	ID=evm.model.Herato0310.92-E1;Parent=evm.model.Herato0310.92								
1	Herato0508	466302	466464	+	0	NA	Intergenic	Intergenic	-1439	ID=evm.model.Herato0508.23_evm.model.Herato0508.25_evm.model.Herato0508.91.3-E3;Parent=evm.model.Herato0508.23_evm.model.Herato0508.25_evm.model.Herato0508.91.3								
3218	Herato1507	7909938	7910562	+	0	NA	Intergenic	Intergenic	-6440	ID=evm.model.Herato1507.277_evm.model.Herato1507.278-E25;Parent=evm.model.Herato1507.277_evm.model.Herato1507.278								
506	Herato0606	7650165	7650394	+	0	NA	Intergenic	Intergenic	23487	ID=evm.model.Herato0606.260-E2;Parent=evm.model.Herato0606.260								
5929	Herato2001	10484279	10484660	+	0	NA	Intergenic	Intergenic	-4127	ID=evm.model.Herato2001.410.2-E1;Parent=evm.model.Herato2001.410.2								
5554	Herato1603	2909943	2910093	+	0	NA	Intergenic	Intergenic	10026	ID=evm.model.Herato1603.83-E1;Parent=evm.model.Herato1603.83								
4184	Herato2101	5523444	5524093	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.192-E16;Parent=evm.model.Herato2101.192)	-promoter-TSS (ID=evm.model.Herato2101.192-E16;Parent=evm.model.Herato2101.192)	-404	ID=evm.model.Herato2101.192.1.1-E16;Parent=evm.model.Herato2101.192.1.1								
2937	Herato1505	1506074	1506403	+	0	NA	Intergenic	Intergenic	-15889	ID=evm.model.Herato1505.49-E4;Parent=evm.model.Herato1505.49								
661	Herato0609	347152	347582	+	0	NA	Intergenic	Intergenic	-3929	ID=evm.model.Herato0609.32-E2;Parent=evm.model.Herato0609.32								
3157	Herato1202	17867738	17868219	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.730-E1;Parent=evm.model.Herato1202.730)	-promoter-TSS (ID=evm.model.Herato1202.730-E1;Parent=evm.model.Herato1202.730)	-739	ID=evm.model.Herato1202.730-E1;Parent=evm.model.Herato1202.730								
2845	Herato1901	2745807	2746444	+	0	NA	Intergenic	Intergenic	4044	ID=evm.model.Herato1901.87-E1;Parent=evm.model.Herato1901.87								
2482	Herato1301	22073061	22073768	+	0	NA	Intergenic	Intergenic	6444	ID=evm.model.Herato1301.745-E2;Parent=evm.model.Herato1301.745								
2719	Herato1411	787898	788253	+	0	NA	Intergenic	Intergenic	8019	ID=evm.model.Herato1411.21-E1;Parent=evm.model.Herato1411.21								
1935	Herato1301	2341544	2342020	+	0	NA	Intergenic	Intergenic	2000	ID=evm.model.Herato1301.59-E3;Parent=evm.model.Herato1301.59								
2690	Herato0204	1328772	1329069	+	0	NA	Intergenic	Intergenic	11560	ID=evm.model.Herato0204.50-E4;Parent=evm.model.Herato0204.50								
581	Herato0606	9548182	9548629	+	0	NA	Intergenic	Intergenic	137449	ID=evm.model.Herato0606.305-E5;Parent=evm.model.Herato0606.305								
2727	Herato1007	4139373	4139895	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.169-E1;Parent=evm.model.Herato1007.169)	-promoter-TSS (ID=evm.model.Herato1007.169-E1;Parent=evm.model.Herato1007.169)	95	ID=evm.model.Herato1007.169-E1;Parent=evm.model.Herato1007.169								
4046	Herato2001	17643359	17643614	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.677-E6;Parent=evm.model.Herato2001.677)	-promoter-TSS (ID=evm.model.Herato2001.677-E6;Parent=evm.model.Herato2001.677)	57	ID=evm.model.Herato2001.677-E6;Parent=evm.model.Herato2001.677								
4676	Herato2001	15739959	15740258	+	0	NA	Intergenic	Intergenic	-1346	ID=evm.model.Herato2001.613-E5;Parent=evm.model.Herato2001.613								
4200	Herato1801	1234984	1235654	+	0	NA	Intergenic	Intergenic	-4624	ID=evm.model.Herato1801.64-E1;Parent=evm.model.Herato1801.64								
4567	Herato0310	3374847	3376219	+	0	NA	Intergenic	Intergenic	6799	ID=evm.model.Herato0310.69-E5;Parent=evm.model.Herato0310.69								
678	Herato1411	1259899	1260167	+	0	NA	Intergenic	Intergenic	-4275	ID=evm.model.Herato1411.36-E2;Parent=evm.model.Herato1411.36								
6676	Herato2101	4351777	4352024	+	0	NA	Intergenic	Intergenic	60348	ID=evm.model.Herato2101.139-E2;Parent=evm.model.Herato2101.139								
4328	Herato1301	14186486	14186608	+	0	NA	Intergenic	Intergenic	-94508	ID=evm.model.Herato1301.536-E1;Parent=evm.model.Herato1301.536								
6709	Herato0503	3340371	3340672	+	0	NA	Intergenic	Intergenic	9061	ID=evm.model.Herato0503.116-E3;Parent=evm.model.Herato0503.116								
3862	Herato1202	17534214	17535362	+	0	NA	Intergenic	Intergenic	-1936	ID=evm.model.Herato1202.716.3-E5;Parent=evm.model.Herato1202.716.3								
1517	Herato0821	1833376	1833828	+	0	NA	Intergenic	Intergenic	-4291	ID=evm.model.Herato0821.68-E3;Parent=evm.model.Herato0821.68								
6097	Herato1805	3157954	3158258	+	0	NA	Intergenic	Intergenic	29859	ID=evm.model.Herato1805.89-E1;Parent=evm.model.Herato1805.89								
2808	Herato1411	4154651	4155302	+	0	NA	Intergenic	Intergenic	29746	ID=evm.model.Herato1411.164-E18;Parent=evm.model.Herato1411.164								
3025	Herato1507	834156	834584	+	0	NA	Intergenic	Intergenic	5434	ID=evm.model.Herato1507.35-E7;Parent=evm.model.Herato1507.35								
1975	Herato0904	205513	206241	+	0	NA	promoter-TSS (ID=evm.model.Herato0904.20-E1;Parent=evm.model.Herato0904.20)	-promoter-TSS (ID=evm.model.Herato0904.20-E1;Parent=evm.model.Herato0904.20)	-487	ID=evm.model.Herato0904.20-E1;Parent=evm.model.Herato0904.20								
2910	Herato1505	1095875	1096549	+	0	NA	Intergenic	Intergenic	4763	ID=evm.model.Herato1505.43.2-E1;Parent=evm.model.Herato1505.43.2								
1973	Herato1301	3412442	3413291	+	0	NA	TTS (ID=evm.model.Herato1301.96-E6;Parent=evm.model.Herato1301.96)	-TTS (ID=evm.model.Herato1301.96-E6;Parent=evm.model.Herato1301.96)	417	ID=evm.model.Herato1301.96.3-E6;Parent=evm.model.Herato1301.96.3								
1991	Herato0101	2131236	2131520	+	0	NA	Intergenic	Intergenic	-9591	ID=evm.model.Herato0101.52-E1;Parent=evm.model.Herato0101.52								
927	Herato1108	5142085	5142861	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.217-E1;Parent=evm.model.Herato1108.217)	-promoter-TSS (ID=evm.model.Herato1108.217-E1;Parent=evm.model.Herato1108.217)	-681	ID=evm.model.Herato1108.217-E1;Parent=evm.model.Herato1108.217								
5475	Herato1910	1719767	1720307	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.112-E7;Parent=evm.model.Herato1910.112)	-promoter-TSS (ID=evm.model.Herato1910.112-E7;Parent=evm.model.Herato1910.112)	-283	ID=evm.model.Herato1910.112-E7;Parent=evm.model.Herato1910.112								
5855	Herato2001	8735088	8735257	+	0	NA	Intergenic	Intergenic	-8648	ID=novel_model_264_novel_model_274-E1;Parent=novel_model_264_novel_model_274								
3180	Herato1108	11201888	11202221	+	0	NA	TTS (ID=evm.model.Herato1108.484-E7;Parent=evm.model.Herato1108.484)	-TTS (ID=evm.model.Herato1108.484-E7;Parent=evm.model.Herato1108.484)	801	ID=evm.model.Herato1108.484-E7;Parent=evm.model.Herato1108.484								
2302	Herato1301	17529725	17530506	+	0	NA	Intergenic	Intergenic	6085	ID=evm.model.Herato1301.619-E5;Parent=evm.model.Herato1301.619								
4827	Herato1708	1528064	1528277	+	0	NA	Intergenic	Intergenic	13126	ID=evm.model.Herato1708.86-E6;Parent=evm.model.Herato1708.86								
3849	Herato1202	17184272	17185122	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.703.1-E2;Parent=evm.model.Herato1202.703.1)	-promoter-TSS (ID=evm.model.Herato1202.703.1-E2;Parent=evm.model.Herato1202.703.1)	-477	ID=evm.model.Herato1202.703.1-E2;Parent=evm.model.Herato1202.703.1								
2745	Herato0101	17211289	17211740	+	0	NA	Intergenic	Intergenic	3243	ID=evm.model.Herato0101.665-E15;Parent=evm.model.Herato0101.665								
652	Herato0609	39426	39797	+	0	NA	promoter-TSS (ID=evm.model.Herato0609.4-E6;Parent=evm.model.Herato0609.4)	-promoter-TSS (ID=evm.model.Herato0609.4-E6;Parent=evm.model.Herato0609.4)	144	ID=evm.model.Herato0609.4-E5;Parent=evm.model.Herato0609.4								
2400	Herato1003	6793097	6793322	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.240-E1;Parent=evm.model.Herato1003.240)	-promoter-TSS (ID=evm.model.Herato1003.240-E1;Parent=evm.model.Herato1003.240)	-756	ID=evm.model.Herato1003.240-E1;Parent=evm.model.Herato1003.240								
2034	Herato1001	1559837	1560428	+	0	NA	Intergenic	Intergenic	-21721	ID=evm.model.Herato1001.60-E1;Parent=evm.model.Herato1001.60								
4445	Herato0301	3686008	3686176	+	0	NA	Intergenic	Intergenic	6019	ID=evm.model.Herato0301.97.1-E1;Parent=evm.model.Herato0301.97.1								
4405	Herato1301	17194512	17195259	+	0	NA	Intergenic	Intergenic	-6666	ID=evm.model.Herato1301.612-E2;Parent=evm.model.Herato1301.612								
3851	Herato1301	20863112	20863337	+	0	NA	Intergenic	Intergenic	-3729	ID=evm.model.Herato1301.708.1-E1;Parent=evm.model.Herato1301.708.1								
2029	Herato1001	1251323	1251624	+	0	NA	Intergenic	Intergenic	3418	ID=evm.model.Herato1001.51-E2;Parent=evm.model.Herato1001.51								
3552	Herato0215	2338792	2338938	+	0	NA	promoter-TSS (ID=evm.model.Herato0215.87-E3;Parent=evm.model.Herato0215.87)	-promoter-TSS (ID=evm.model.Herato0215.87-E3;Parent=evm.model.Herato0215.87)	99	ID=evm.model.Herato0215.87-E3;Parent=evm.model.Herato0215.87								
5671	Herato1801	3517854	3518116	+	0	NA	Intergenic	Intergenic	-23958	ID=evm.model.Herato1801.130-E1;Parent=evm.model.Herato1801.130								
844	Herato0701	5382425	5382581	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.247-E6;Parent=evm.model.Herato0701.247)	-promoter-TSS (ID=evm.model.Herato0701.247-E6;Parent=evm.model.Herato0701.247)	543	ID=evm.model.Herato0701.247-E5;Parent=evm.model.Herato0701.247								
4447	Herato1805	2784508	2784793	+	0	NA	Intergenic	Intergenic	-17882	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
5767	Herato0415	53288	53621	+	0	NA	Intergenic	Intergenic	-36319	ID=evm.model.Herato0415.1-E1;Parent=evm.model.Herato0415.1								
4552	Herato1408	5183661	5184080	+	0	NA	Intergenic	Intergenic	-1502	ID=evm.model.Herato1408.178-E1;Parent=evm.model.Herato1408.178								
2723	Herato1411	833904	834613	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.21.1-E1;Parent=evm.model.Herato1411.21.1)	-promoter-TSS (ID=evm.model.Herato1411.21.1-E1;Parent=evm.model.Herato1411.21.1)	71	ID=evm.model.Herato1411.21.1-E1;Parent=evm.model.Herato1411.21.1								
4218	Herato2101	7263576	7264084	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.261-E6;Parent=evm.model.Herato2101.261)	-promoter-TSS (ID=evm.model.Herato2101.261-E6;Parent=evm.model.Herato2101.261)	-1	ID=evm.model.Herato2101.261-E6;Parent=evm.model.Herato2101.261								
272	Herato0101	16235928	16236379	+	0	NA	Intergenic	Intergenic	15757	ID=evm.model.Herato0101.616-E12;Parent=evm.model.Herato0101.616								
4930	Herato0411	1998677	1999453	+	0	NA	Intergenic	Intergenic	9703	ID=evm.model.Herato0411.37-E2;Parent=evm.model.Herato0411.37								
775	Herato0701	3176708	3177343	+	0	NA	Intergenic	Intergenic	-27820	ID=evm.model.Herato0701.167-E4;Parent=evm.model.Herato0701.167								
2518	Herato1005	2592099	2592284	+	0	NA	TTS (ID=evm.model.Herato1005.129-E7;Parent=evm.model.Herato1005.129)	-TTS (ID=evm.model.Herato1005.129-E7;Parent=evm.model.Herato1005.129)	764	ID=evm.model.Herato1005.129-E7;Parent=evm.model.Herato1005.129								
5668	Herato2001	3062197	3062463	+	0	NA	Intergenic	Intergenic	2028	ID=evm.model.Herato2001.84-E9;Parent=evm.model.Herato2001.84								
20	Herato0101	8000969	8001499	+	0	NA	Intergenic	Intergenic	-3194	ID=evm.model.Herato0101.239-E7;Parent=evm.model.Herato0101.239								
6010	Herato1908	1367789	1368243	+	0	NA	TTS (ID=evm.model.Herato1908.109-E2;Parent=evm.model.Herato1908.109)	-TTS (ID=evm.model.Herato1908.109-E2;Parent=evm.model.Herato1908.109)	973	ID=evm.model.Herato1908.109-E2;Parent=evm.model.Herato1908.109								
2376	Herato1108	8279706	8280015	+	0	NA	Intergenic	Intergenic	-3585	ID=evm.model.Herato1108.360-E1;Parent=evm.model.Herato1108.360								
1983	Herato0101	21604023	21604321	+	0	NA	Intergenic	Intergenic	2853	ID=evm.model.Herato0101.835-E3;Parent=evm.model.Herato0101.835								
6172	Herato2101	267441	268293	+	0	NA	Intergenic	Intergenic	2158	ID=evm.model.Herato2101.19-E3;Parent=evm.model.Herato2101.19								
5263	Herato1904	8199719	8199907	+	0	NA	Intergenic	Intergenic	-2703	ID=evm.model.Herato1904.275-E1;Parent=evm.model.Herato1904.275								
3100	Herato1701	4733663	4733838	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.109-E20;Parent=evm.model.Herato1701.109)	-promoter-TSS (ID=evm.model.Herato1701.109-E20;Parent=evm.model.Herato1701.109)	115	ID=evm.model.Herato1701.109-E19;Parent=evm.model.Herato1701.109								
3787	Herato0301	4632185	4632343	+	0	NA	Intergenic	Intergenic	-1842	ID=evm.model.Herato0301.113-E1;Parent=evm.model.Herato0301.113								
4304	Herato1301	13586767	13587239	+	0	NA	Intergenic	Intergenic	2135	ID=evm.model.Herato1301.522-E1;Parent=evm.model.Herato1301.522								
3562	Herato1301	11231354	11231847	+	0	NA	Intergenic	Intergenic	-17197	ID=evm.model.Herato1301.446-E1;Parent=evm.model.Herato1301.446								
1627	Herato1301	18728083	18729031	+	0	NA	Intergenic	Intergenic	6255	ID=evm.model.Herato1301.643-E3;Parent=evm.model.Herato1301.643								
4180	Herato1301	7812802	7813705	+	0	NA	Intergenic	Intergenic	-4093	ID=evm.model.Herato1301.331-E1;Parent=evm.model.Herato1301.331								
4139	Herato1708	862133	862329	+	0	NA	TTS (ID=evm.model.Herato1708.51-E2;Parent=evm.model.Herato1708.51)	-TTS (ID=evm.model.Herato1708.51-E2;Parent=evm.model.Herato1708.51)	483	ID=evm.model.Herato1708.51.1-E2;Parent=evm.model.Herato1708.51.1								
468	Herato1005	3217395	3218173	+	0	NA	Intergenic	Intergenic	10095	ID=evm.model.Herato1005.163-E3;Parent=evm.model.Herato1005.163								
6145	Herato2001	5346232	5346782	+	0	NA	Intergenic	Intergenic	-1823	ID=evm.model.Herato2001.184-E3;Parent=evm.model.Herato2001.184								
3030	Herato0501	134453	135431	+	0	NA	Intergenic	Intergenic	-6025	ID=evm.model.Herato0501.61-E1;Parent=evm.model.Herato0501.61								
1019	Herato1904	4591390	4591706	+	0	NA	TTS (ID=evm.model.Herato1904.155_evm.model.Herato1904.156-E6;Parent=evm.model.Herato1904.155_evm.model.Herato1904.156)	-TTS (ID=evm.model.Herato1904.155_evm.model.Herato1904.156-E6;Parent=evm.model.Herato1904.155_evm.model.Herato1904.156)	733	ID=evm.model.Herato1904.155_evm.model.Herato1904.156.2-E6;Parent=evm.model.Herato1904.155_evm.model.Herato1904.156.2								
700	Herato0701	534272	534629	+	0	NA	Intergenic	Intergenic	3935	ID=evm.model.Herato0701.20.4-E1;Parent=evm.model.Herato0701.20.4								
78	Herato0601	967692	967854	+	0	NA	Intergenic	Intergenic	-61852	ID=evm.model.Herato0601.10-E1;Parent=evm.model.Herato0601.10								
3369	Herato1301	3054886	3055281	+	0	NA	Intergenic	Intergenic	6608	ID=evm.model.Herato1301.82.1-E1;Parent=evm.model.Herato1301.82.1								
6612	Herato2001	9845237	9847013	+	0	NA	Intergenic	Intergenic	7410	ID=evm.model.Herato2001.394-E3;Parent=evm.model.Herato2001.394								
6274	Herato0310	7261258	7261418	+	0	NA	Intergenic	Intergenic	-10273	ID=evm.model.Herato0310.179-E1;Parent=evm.model.Herato0310.179								
5571	Herato2001	486198	486386	+	0	NA	TTS (ID=evm.model.Herato2001.13-E1;Parent=evm.model.Herato2001.13)	-TTS (ID=evm.model.Herato2001.13-E1;Parent=evm.model.Herato2001.13)	945	ID=evm.model.Herato2001.13-E1;Parent=evm.model.Herato2001.13								
413	Herato0606	4880338	4881009	+	0	NA	Intergenic	Intergenic	-10509	ID=evm.model.Herato0606.149.2-E1;Parent=evm.model.Herato0606.149.2								
294	Herato0606	3193570	3193998	+	0	NA	Intergenic	Intergenic	-20058	ID=evm.model.Herato0606.101-E1;Parent=evm.model.Herato0606.101								
764	Herato0701	2922718	2923057	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.162-E4;Parent=evm.model.Herato0701.162)	-promoter-TSS (ID=evm.model.Herato0701.162-E4;Parent=evm.model.Herato0701.162)	-809	ID=evm.model.Herato0701.162-E4;Parent=evm.model.Herato0701.162								
5342	Herato1908	73227	73614	+	0	NA	Intergenic	Intergenic	1551	ID=evm.model.Herato1908.105-E3;Parent=evm.model.Herato1908.105								
4953	Herato2001	2445907	2446757	+	0	NA	Intergenic	Intergenic	-5139	ID=evm.model.Herato2001.64-E3;Parent=evm.model.Herato2001.64								
6044	Herato0310	6822769	6823032	+	0	NA	Intergenic	Intergenic	195449	ID=evm.model.Herato0310.169-E2;Parent=evm.model.Herato0310.169								
2075	Herato1001	3196270	3196800	+	0	NA	Intergenic	Intergenic	35007	ID=evm.model.Herato1001.114-E3;Parent=evm.model.Herato1001.114								
4582	Herato0310	3754932	3755223	+	0	NA	Intergenic	Intergenic	-5506	ID=evm.model.Herato0310.93-E1;Parent=evm.model.Herato0310.93								
1981	Herato0904	325295	325515	+	0	NA	Intergenic	Intergenic	-3697	ID=evm.model.Herato0904.24-E5;Parent=evm.model.Herato0904.24								
3638	Herato2001	4776737	4776961	+	0	NA	Intergenic	Intergenic	-2726	ID=evm.model.Herato2001.164-E2;Parent=evm.model.Herato2001.164								
2081	Herato1001	3562433	3562789	+	0	NA	Intergenic	Intergenic	5949	ID=evm.model.Herato1001.118-E7;Parent=evm.model.Herato1001.118								
606	Herato0606	10718229	10718655	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.353-E7;Parent=evm.model.Herato0606.353)	-promoter-TSS (ID=evm.model.Herato0606.353-E7;Parent=evm.model.Herato0606.353)	282	ID=evm.model.Herato0606.353-E6;Parent=evm.model.Herato0606.353								
4416	Herato1301	17375593	17375842	+	0	NA	Intergenic	Intergenic	11031	ID=evm.model.Herato1301.616-E13;Parent=evm.model.Herato1301.616								
3559	Herato1605	1340828	1341039	+	0	NA	Intergenic	Intergenic	16719	ID=evm.model.Herato1605.43-E1;Parent=evm.model.Herato1605.43								
2522	Herato1005	2709269	2709704	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.134-E3;Parent=evm.model.Herato1005.134)	-promoter-TSS (ID=evm.model.Herato1005.134-E3;Parent=evm.model.Herato1005.134)	-612	ID=evm.model.Herato1005.134-E3;Parent=evm.model.Herato1005.134								
