PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
23	Hmel201009	648193	648620	+	0	NA	TTS (ID=HMEL003953g2.t1-E1;Parent=HMEL003953g2.t1)	-TTS (ID=HMEL003953g2.t1-E1;Parent=HMEL003953g2.t1)	831	ID=HMEL003953g2.t2-E1;Parent=HMEL003953g2.t2								
364	Hmel211004	1735428	1735890	+	0	NA	Intergenic	Intergenic	-1985	ID=HMEL015171g1.t1-E1;Parent=HMEL015171g1.t1								
388	Hmel201011	2310602	2311783	+	0	NA	Intergenic	Intergenic	-2762	ID=HMEL011436-RA-E3;Parent=HMEL011436-RA								
653	Hmel214019	152259	152776	+	0	NA	TTS (ID=HMEL003116-RA-E1;Parent=HMEL003116-RA)	-TTS (ID=HMEL003116-RA-E1;Parent=HMEL003116-RA)	112	ID=HMEL003116-RA-E1;Parent=HMEL003116-RA								
950	Hmel219018	1276476	1276819	+	0	NA	Intergenic	Intergenic	12434	ID=HMEL034911g1.t1-E2;Parent=HMEL034911g1.t1								
509	Hmel212011	895652	895876	+	0	NA	Intergenic	Intergenic	-7212	ID=HMEL012674g4.t1-E1;Parent=HMEL012674g4.t1								
1025	Hmel221001	402300	403115	+	0	NA	Intergenic	Intergenic	-4826	ID=HMEL011041g1.t1-E2;Parent=HMEL011041g1.t1								
1015	Hmel220014	147708	148530	+	0	NA	Intergenic	Intergenic	-21395	ID=HmelUGT351A1-E1;Parent=HmelUGT351A1								
367	Hmel201011	1878352	1878584	+	0	NA	Intergenic	Intergenic	10946	ID=HMEL033060g1.t1-E2;Parent=HMEL033060g1.t1								
976	Hmel220003	2923196	2923979	+	0	NA	Intergenic	Intergenic	17684	ID=HMEL035034g1.t1-E1;Parent=HMEL035034g1.t1								
716	Hmel216011	1005865	1006029	+	0	NA	Intergenic	Intergenic	5612	ID=HMEL033547g1.t1-E6;Parent=HMEL033547g1.t1								
940	Hmel219014	1806129	1807005	+	0	NA	Intergenic	Intergenic	-21184	ID=HMEL008057g1.t1-E1;Parent=HMEL008057g1.t1								
485	Hmel212006	102693	103440	+	0	NA	promoter-TSS (ID=HMEL002718g1.t1-E2;Parent=HMEL002718g1.t1)	-promoter-TSS (ID=HMEL002718g1.t1-E2;Parent=HMEL002718g1.t1)	-755	ID=HMEL002718g1.t1-E2;Parent=HMEL002718g1.t1								
685	Hmel215034	157629	158178	+	0	NA	Intergenic	Intergenic	4465	ID=HMEL022129g1.t2-E1;Parent=HMEL022129g1.t2								
743	Hmel217004	1136784	1137115	+	0	NA	Intergenic	Intergenic	-17369	ID=HMEL006590g1.t1-E1;Parent=HMEL006590g1.t1								
778	Hmel201002	2240897	2241722	+	0	NA	Intergenic	Intergenic	-10079	ID=HMEL014991g1.t1-E1;Parent=HMEL014991g1.t1								
21	Hmel206009	909853	910287	+	0	NA	Intergenic	Intergenic	30712	ID=HMEL037010g1.t1-E3;Parent=HMEL037010g1.t1								
523	Hmel212013	962173	963257	+	0	NA	Intergenic	Intergenic	-3320	ID=HMEL011981g2.t1-E3;Parent=HMEL011981g2.t1								
720	Hmel216011	1331312	1332126	+	0	NA	Intergenic	Intergenic	15515	ID=HMEL033557g1.t1-E2;Parent=HMEL033557g1.t1								
460	Hmel201019	20456	21360	+	0	NA	Intergenic	Intergenic	-18237	ID=HMEL033098g1.t1-E1;Parent=HMEL033098g1.t1								
324	Hmel210011	4286974	4288487	+	0	NA	Intergenic	Intergenic	-1877	ID=HMEL009082g1.t1-E1;Parent=HMEL009082g1.t1								
453	Hmel212001	3452296	3453397	+	0	NA	Intergenic	Intergenic	14494	ID=HMEL031389g1.t1-E2;Parent=HMEL031389g1.t1								
723	Hmel216012	130701	131035	+	0	NA	Intergenic	Intergenic	9989	ID=HMEL033594g1.t1-E2;Parent=HMEL033594g1.t1								
244	Hmel209007	4266354	4268113	+	0	NA	Intergenic	Intergenic	-15801	ID=HMEL009262g1.t1-E1;Parent=HMEL009262g1.t1								
637	Hmel213069	1236502	1236765	+	0	NA	Intergenic	Intergenic	-1950	ID=HMEL016098g1.t1-E1;Parent=HMEL016098g1.t1								
351	Hmel201011	1703754	1704287	+	0	NA	Intergenic	Intergenic	-1034	ID=HMEL011402g5.t1-E1;Parent=HMEL011402g5.t1								
1040	Hmel221009	51723	52099	+	0	NA	Intergenic	Intergenic	10124	ID=HMEL035514g1.t1-E2;Parent=HMEL035514g1.t1								
595	Hmel213044	650279	650855	+	0	NA	Intergenic	Intergenic	27141	ID=HMEL017299g1.t1-E1;Parent=HMEL017299g1.t1								
1138	Hmel204013	408013	408355	+	0	NA	TTS (ID=HMEL036393g1.t1-E6;Parent=HMEL036393g1.t1)	-TTS (ID=HMEL036393g1.t1-E6;Parent=HMEL036393g1.t1)	755	ID=HMEL036393g1.t1-E6;Parent=HMEL036393g1.t1								
488	Hmel212006	321029	321469	+	0	NA	Intergenic	Intergenic	-9823	ID=HMEL031532g1.t1-E1;Parent=HMEL031532g1.t1								
752	Hmel217004	1596114	1596716	+	0	NA	Intergenic	Intergenic	29968	ID=HMEL006834g1.t1-E1;Parent=HMEL006834g1.t1								
1012	Hmel220009	218394	218634	+	0	NA	Intergenic	Intergenic	2493	ID=HMEL035257g1.t1-E4;Parent=HMEL035257g1.t1								
835	Hmel218018	2665740	2666614	+	0	NA	promoter-TSS (ID=HMEL034394g1.t1-E1;Parent=HMEL034394g1.t1)	-promoter-TSS (ID=HMEL034394g1.t1-E1;Parent=HMEL034394g1.t1)	0	ID=HMEL034394g1.t1-E1;Parent=HMEL034394g1.t1								
379	Hmel201002	1310853	1311432	+	0	NA	Intergenic	Intergenic	2474	ID=HMEL011296g1.t1-E6;Parent=HMEL011296g1.t1								
1032	Hmel221001	1570864	1572078	+	0	NA	promoter-TSS (ID=HMEL013511g2.t1-E2;Parent=HMEL013511g2.t1)	-promoter-TSS (ID=HMEL013511g2.t1-E2;Parent=HMEL013511g2.t1)	-551	ID=HMEL013511g2.t1-E2;Parent=HMEL013511g2.t1								
113	Hmel207002	5803701	5804001	+	0	NA	Intergenic	Intergenic	14009	ID=HMEL037487g1.t1-E2;Parent=HMEL037487g1.t1								
901	Hmel219003	3927487	3928382	+	0	NA	Intergenic	Intergenic	-1644	ID=HMEL013180g1.t1-E4;Parent=HMEL013180g1.t1								
1035	Hmel221001	2154563	2155437	+	0	NA	Intergenic	Intergenic	-11689	ID=HMEL007289-RA-E1;Parent=HMEL007289-RA								
152	Hmel207021	683736	685175	+	0	NA	Intergenic	Intergenic	-4910	ID=HMEL037679g1.t1-E1;Parent=HMEL037679g1.t1								
342	Hmel211002	1372427	1373465	+	0	NA	Intergenic	Intergenic	-24173	ID=HMEL003689g1.t1-E1;Parent=HMEL003689g1.t1								
452	Hmel212001	3250496	3252315	+	0	NA	Intergenic	Intergenic	-4292	ID=HMEL004107g2.t1-E2;Parent=HMEL004107g2.t1								
862	Hmel218018	7069875	7070240	+	0	NA	promoter-TSS (ID=HMEL015851g1.t1-E6;Parent=HMEL015851g1.t1)	-promoter-TSS (ID=HMEL015851g1.t1-E6;Parent=HMEL015851g1.t1)	402	ID=HMEL015851g1.t1-E5;Parent=HMEL015851g1.t1								
295	Hmel210011	314474	316750	+	0	NA	Intergenic	Intergenic	2304	ID=HMEL013323g1.t1-E2;Parent=HMEL013323g1.t1								
579	Hmel213022	18952	19559	+	0	NA	promoter-TSS (ID=HMEL014213g1.t1-E1;Parent=HMEL014213g1.t1)	-promoter-TSS (ID=HMEL014213g1.t1-E1;Parent=HMEL014213g1.t1)	-93	ID=HMEL014213g1.t1-E1;Parent=HMEL014213g1.t1								
341	Hmel211002	1349842	1351081	+	0	NA	Intergenic	Intergenic	2152	ID=HMEL030998g1.t1-E2;Parent=HMEL030998g1.t1								
1056	Hmel221012	2264121	2264363	+	0	NA	promoter-TSS (ID=HMEL035603g1.t1-E2;Parent=HMEL035603g1.t1)	-promoter-TSS (ID=HMEL035603g1.t1-E2;Parent=HMEL035603g1.t1)	-547	ID=HMEL035603g1.t1-E2;Parent=HMEL035603g1.t1								
535	Hmel212013	2779226	2779735	+	0	NA	Intergenic	Intergenic	2695	ID=HMEL031699g1.t1-E2;Parent=HMEL031699g1.t1								
77	Hmel201009	1794127	1795199	+	0	NA	Intergenic	Intergenic	-1255	ID=HMEL015815g1.t5-E5;Parent=HMEL015815g1.t5								
683	Hmel215011	9319	10052	+	0	NA	Intergenic	Intergenic	1408	ID=HMEL032711g1.t1-E3;Parent=HMEL032711g1.t1								
541	Hmel212013	3186312	3187220	+	0	NA	Intergenic	Intergenic	-3592	ID=HMEL012337g2.t1-E1;Parent=HMEL012337g2.t1								
64	Hmel201009	1395256	1395866	+	0	NA	Intergenic	Intergenic	-13142	ID=HMEL030148g1.t1-E1;Parent=HMEL030148g1.t1								
765	Hmel217004	4004733	4005131	+	0	NA	Intergenic	Intergenic	-4330	ID=HMEL033862g1.t1-E1;Parent=HMEL033862g1.t1								
881	Hmel218018	8221399	8221790	+	0	NA	promoter-TSS (ID=HMEL034489g1.t1-E3;Parent=HMEL034489g1.t1)	-promoter-TSS (ID=HMEL034489g1.t1-E3;Parent=HMEL034489g1.t1)	34	ID=HMEL034489g1.t1-E3;Parent=HMEL034489g1.t1								
312	Hmel210011	2907364	2908995	+	0	NA	TTS (ID=HMEL030883g1.t1-E3;Parent=HMEL030883g1.t1)	-TTS (ID=HMEL030883g1.t1-E3;Parent=HMEL030883g1.t1)	439	ID=HMEL030883g1.t1-E3;Parent=HMEL030883g1.t1								
897	Hmel219003	3202683	3203085	+	0	NA	Intergenic	Intergenic	11531	ID=HMEL006178g2.t1-E3;Parent=HMEL006178g2.t1								
45	Hmel206009	3739375	3739908	+	0	NA	promoter-TSS (ID=HMEL014666g1.t1-E3;Parent=HMEL014666g1.t1)	-promoter-TSS (ID=HMEL014666g1.t1-E3;Parent=HMEL014666g1.t1)	-132	ID=HMEL014666g1.t1-E3;Parent=HMEL014666g1.t1								
405	Hmel211012	1447290	1448165	+	0	NA	Intergenic	Intergenic	-21613	ID=HMEL004913g1.t1-E1;Parent=HMEL004913g1.t1								
507	Hmel212011	730741	731738	+	0	NA	Intergenic	Intergenic	-10319	ID=HMEL031606g1.t1-E1;Parent=HMEL031606g1.t1								
237	Hmel201009	5134582	5134837	+	0	NA	Intergenic	Intergenic	13924	ID=HMEL030267g1.t1-E2;Parent=HMEL030267g1.t1								
1002	Hmel220005	4219770	4220252	+	0	NA	promoter-TSS (ID=HMEL035200g1.t1-E1;Parent=HMEL035200g1.t1)	-promoter-TSS (ID=HMEL035200g1.t1-E1;Parent=HMEL035200g1.t1)	-698	ID=HMEL035200g1.t1-E1;Parent=HMEL035200g1.t1								
1173	Hmel205014	136297	136998	+	0	NA	Intergenic	Intergenic	-13159	ID=HMEL015049g5.t1-E1;Parent=HMEL015049g5.t1								
370	Hmel211004	2266702	2267478	+	0	NA	Intergenic	Intergenic	-8747	ID=HMEL031086g1.t1-E1;Parent=HMEL031086g1.t1								
309	Hmel210011	2797383	2797890	+	0	NA	Intergenic	Intergenic	-3747	ID=HMEL015947g1.t1-E1;Parent=HMEL015947g1.t1								
567	Hmel213013	86707	87035	+	0	NA	Intergenic	Intergenic	10786	ID=HMEL031836g1.t1-E33;Parent=HMEL031836g1.t1								
416	Hmel201011	2785313	2785809	+	0	NA	Intergenic	Intergenic	-11436	ID=HMEL033085g1.t1-E3;Parent=HMEL033085g1.t1								
100	Hmel207002	2376162	2376983	+	0	NA	Intergenic	Intergenic	-9310	ID=HMEL037401g1.t1-E1;Parent=HMEL037401g1.t1								
380	Hmel201011	2111334	2111874	+	0	NA	Intergenic	Intergenic	14629	ID=HMEL033069g1.t1-E2;Parent=HMEL033069g1.t1								
914	Hmel219003	6287553	6287792	+	0	NA	Intergenic	Intergenic	-26707	ID=HMEL034692g1.t1-E1;Parent=HMEL034692g1.t1								
300	Hmel210011	1792826	1793082	+	0	NA	Intergenic	Intergenic	3803	ID=HMEL006696g1.t1-E8;Parent=HMEL006696g1.t1								
965	Hmel220003	1556522	1557084	+	0	NA	Intergenic	Intergenic	1706	ID=HMEL034998g1.t1-E1;Parent=HMEL034998g1.t1								
824	Hmel218018	821509	821854	+	0	NA	Intergenic	Intergenic	-12395	ID=HMEL034356g1.t1-E1;Parent=HMEL034356g1.t1								
120	Hmel207002	6164385	6166285	+	0	NA	Intergenic	Intergenic	11868	ID=HMEL037494g1.t1-E2;Parent=HMEL037494g1.t1								
286	Hmel210009	367368	368631	+	0	NA	Intergenic	Intergenic	-17043	ID=HMEL005948g1.t1-E1;Parent=HMEL005948g1.t1								
1075	Hmel221019	32319	32821	+	0	NA	Intergenic	Intergenic	-1847	ID=HMEL010547g1.t1-E5;Parent=HMEL010547g1.t1								
800	Hmel218007	730524	731529	+	0	NA	Intergenic	Intergenic	-1109	ID=HMEL002563g1.t1-E2;Parent=HMEL002563g1.t1								
1148	Hmel204021	25180	26067	+	0	NA	Intergenic	Intergenic	-5604	ID=HMEL016307g1.t1-E2;Parent=HMEL016307g1.t1								
254	Hmel210004	648090	648415	+	0	NA	Intergenic	Intergenic	-6807	ID=HMEL011084g1.t1-E1;Parent=HMEL011084g1.t1								
392	Hmel201002	1339568	1340437	+	0	NA	Intergenic	Intergenic	7652	ID=HMEL011296g1.t1-E2;Parent=HMEL011296g1.t1								
496	Hmel201019	491435	492488	+	0	NA	Intergenic	Intergenic	-14672	ID=HMEL033110g1.t1-E1;Parent=HMEL033110g1.t1								
605	Hmel213051	136557	136783	+	0	NA	promoter-TSS (ID=HMEL032085g1.t1-E3;Parent=HMEL032085g1.t1)	-promoter-TSS (ID=HMEL032085g1.t1-E3;Parent=HMEL032085g1.t1)	6	ID=HMEL032085g1.t1-E3;Parent=HMEL032085g1.t1								
607	Hmel213062	488185	488736	+	0	NA	Intergenic	Intergenic	-22166	ID=HMEL032112g1.t1-E1;Parent=HMEL032112g1.t1								
813	Hmel218018	3201	4504	+	0	NA	Intergenic	Intergenic	2710	ID=HMEL034350g1.t1-E2;Parent=HMEL034350g1.t1								
42	Hmel206009	2738095	2738673	+	0	NA	TTS (ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1)	-TTS (ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1)	890	ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1								
644	Hmel214008	458668	459110	+	0	NA	Intergenic	Intergenic	41110	ID=HMEL032315g1.t1-E1;Parent=HMEL032315g1.t1								
759	Hmel217004	3019078	3019737	+	0	NA	Intergenic	Intergenic	-2533	ID=HMEL005242g1.t1-E1;Parent=HMEL005242g1.t1								
851	Hmel218018	6277321	6277763	+	0	NA	promoter-TSS (ID=HMEL034459g1.t1-E2;Parent=HMEL034459g1.t1)	-promoter-TSS (ID=HMEL034459g1.t1-E2;Parent=HMEL034459g1.t1)	60	ID=HMEL034459g1.t1-E2;Parent=HMEL034459g1.t1								
399	Hmel211012	910405	911690	+	0	NA	Intergenic	Intergenic	-16242	ID=HMEL015092g1.t1-E1;Parent=HMEL015092g1.t1								
1073	Hmel221017	433062	433525	+	0	NA	Intergenic	Intergenic	-35878	ID=HMEL035671g1.t1-E1;Parent=HMEL035671g1.t1								
235	Hmel209007	2469147	2470281	+	0	NA	Intergenic	Intergenic	-4631	ID=HMEL030422g1.t1-E1;Parent=HMEL030422g1.t1								
694	Hmel215047	915498	916056	+	0	NA	Intergenic	Intergenic	2558	ID=HMEL005156g1.t1-E5;Parent=HMEL005156g1.t1								
436	Hmel212001	2104790	2104964	+	0	NA	Intergenic	Intergenic	-1500	ID=HMEL016809g1.t1-E1;Parent=HMEL016809g1.t1								
94	Hmel207002	2076430	2076851	+	0	NA	Intergenic	Intergenic	-18478	ID=HMEL037395g1.t2-E4;Parent=HMEL037395g1.t2								
213	Hmel209001	1201477	1202031	+	0	NA	Intergenic	Intergenic	-11590	ID=HMEL007609g1.t1-E1;Parent=HMEL007609g1.t1								
816	Hmel218018	204823	205441	+	0	NA	TTS (ID=HMEL017493-RA-E1;Parent=HMEL017493-RA)	-TTS (ID=HMEL017493-RA-E1;Parent=HMEL017493-RA)	5325	ID=HMEL017493-RA-E1;Parent=HMEL017493-RA								
1103	Hmel203045	618541	618928	+	0	NA	Intergenic	Intergenic	6796	ID=HMEL036074g1.t1-E17;Parent=HMEL036074g1.t1								
568	Hmel213013	137468	137839	+	0	NA	Intergenic	Intergenic	10791	ID=HMEL015354g1.t1-E7;Parent=HMEL015354g1.t1								
1062	Hmel221012	2777103	2777905	+	0	NA	Intergenic	Intergenic	-6642	ID=HMEL035613g1.t1-E1;Parent=HMEL035613g1.t1								
265	Hmel210004	5862056	5863284	+	0	NA	Intergenic	Intergenic	-10495	ID=HMEL009011g1.t1-E2;Parent=HMEL009011g1.t1								
296	Hmel210011	387502	388647	+	0	NA	Intergenic	Intergenic	-6241	ID=HMEL013326g2.t1-E1;Parent=HMEL013326g2.t1								
1129	Hmel203069	2413548	2414697	+	0	NA	promoter-TSS (ID=HMEL008156g2.t1-E2;Parent=HMEL008156g2.t1)	-promoter-TSS (ID=HMEL008156g2.t1-E2;Parent=HMEL008156g2.t1)	-41	ID=HMEL008156g2.t1-E2;Parent=HMEL008156g2.t1								
791	Hmel218004	345571	346063	+	0	NA	promoter-TSS (ID=HMEL014202g4.t1-E1;Parent=HMEL014202g4.t1)	-promoter-TSS (ID=HMEL014202g4.t1-E1;Parent=HMEL014202g4.t1)	-655	ID=HMEL014202g4.t1-E1;Parent=HMEL014202g4.t1								
171	Hmel207023	479361	479855	+	0	NA	Intergenic	Intergenic	-33247	ID=HMEL037742g1.t1-E1;Parent=HMEL037742g1.t1								
1143	Hmel201007	551573	552486	+	0	NA	Intergenic	Intergenic	-39791	ID=HMEL014538g1.t1-E1;Parent=HMEL014538g1.t1								
386	Hmel211010	56120	56431	+	0	NA	Intergenic	Intergenic	-2758	ID=HMEL031190g1.t1-E4;Parent=HMEL031190g1.t1								
916	Hmel219003	6368329	6368498	+	0	NA	Intergenic	Intergenic	-10690	ID=HMEL002697g1.t1-E4;Parent=HMEL002697g1.t1								
445	Hmel212001	2952951	2954074	+	0	NA	Intergenic	Intergenic	-5905	ID=HMEL031377g1.t1-E1;Parent=HMEL031377g1.t1								
200	Hmel201009	4190699	4191637	+	0	NA	Intergenic	Intergenic	-1183	ID=HMEL030239g1.t1-E4;Parent=HMEL030239g1.t1								
329	Hmel210011	4709647	4710377	+	0	NA	promoter-TSS (ID=HMEL009056g1.t1-E1;Parent=HMEL009056g1.t1)	-promoter-TSS (ID=HMEL009056g1.t1-E1;Parent=HMEL009056g1.t1)	-819	ID=HMEL009056g1.t1-E1;Parent=HMEL009056g1.t1								
525	Hmel212013	1445080	1447064	+	0	NA	Intergenic	Intergenic	-5531	ID=HMEL015319g1.t1-E1;Parent=HMEL015319g1.t1								
27	Hmel206009	1886652	1886962	+	0	NA	Intergenic	Intergenic	-1179	ID=HMEL016761g1.t1-E2;Parent=HMEL016761g1.t1								
787	Hmel218003	1858980	1860444	+	0	NA	Intergenic	Intergenic	-27678	ID=HMEL034231g1.t1-E1;Parent=HMEL034231g1.t1								
161	Hmel207021	2021685	2022873	+	0	NA	exon (ID=HMEL037714g1.t1-E1;Parent=HMEL037714g1.t1, exon 1 of 1)	-exon (ID=HMEL037714g1.t1-E1;Parent=HMEL037714g1.t1, exon 1 of 1)	136	ID=HMEL037714g1.t1-E1;Parent=HMEL037714g1.t1								
582	Hmel213022	166772	167285	+	0	NA	promoter-TSS (ID=HMEL031912g1.t1-E1;Parent=HMEL031912g1.t1)	-promoter-TSS (ID=HMEL031912g1.t1-E1;Parent=HMEL031912g1.t1)	-933	ID=HMEL031912g1.t1-E1;Parent=HMEL031912g1.t1								
109	Hmel207002	5384617	5384927	+	0	NA	TTS (ID=HMEL005127g2.t1-E4;Parent=HMEL005127g2.t1)	-TTS (ID=HMEL005127g2.t1-E4;Parent=HMEL005127g2.t1)	714	ID=HMEL005127g2.t1-E4;Parent=HMEL005127g2.t1								
557	Hmel213004	1276158	1276313	+	0	NA	Intergenic	Intergenic	-1979	ID=HMEL031781g1.t2-E1;Parent=HMEL031781g1.t2								
718	Hmel216011	1109472	1110222	+	0	NA	Intergenic	Intergenic	5595	ID=HMEL033552g1.t1-E3;Parent=HMEL033552g1.t1								
441	Hmel212001	2676446	2677063	+	0	NA	Intergenic	Intergenic	-6776	ID=HMEL016834g2.t1-E1;Parent=HMEL016834g2.t1								
868	Hmel218018	7533590	7534204	+	0	NA	Intergenic	Intergenic	3060	ID=HMEL034482g1.t1-E2;Parent=HMEL034482g1.t1								
672	Hmel215006	1488524	1489188	+	0	NA	Intergenic	Intergenic	2830	ID=HMEL000036-RA-E4;Parent=HMEL000036-RA								
1140	Hmel204013	1247970	1248693	+	0	NA	Intergenic	Intergenic	-5091	ID=HMEL036411g1.t2-E2;Parent=HMEL036411g1.t2								
769	Hmel217014	523761	523949	+	0	NA	Intergenic	Intergenic	16266	ID=HMEL021836g1.t1-E5;Parent=HMEL021836g1.t1								
1181	Hmel205020	169282	169653	+	0	NA	Intergenic	Intergenic	-2321	ID=HMEL036785g1.t1-E1;Parent=HMEL036785g1.t1								
275	Hmel210004	7060860	7061832	+	0	NA	Intergenic	Intergenic	-9881	ID=HMEL004074g1.t1-E2;Parent=HMEL004074g1.t1								
983	Hmel220005	818722	819484	+	0	NA	Intergenic	Intergenic	8948	ID=HMEL035065g1.t1-E1;Parent=HMEL035065g1.t1								
803	Hmel218007	791928	792413	+	0	NA	promoter-TSS (ID=HMEL002569g1.t1-E2;Parent=HMEL002569g1.t1)	-promoter-TSS (ID=HMEL002569g1.t1-E2;Parent=HMEL002569g1.t1)	-720	ID=HMEL002569g1.t1-E2;Parent=HMEL002569g1.t1								
197	Hmel208050	67169	68025	+	0	NA	Intergenic	Intergenic	-1008	ID=HMEL038130g1.t1-E2;Parent=HMEL038130g1.t1								
853	Hmel218018	6299383	6299653	+	0	NA	Intergenic	Intergenic	-21381	ID=HMEL034459g1.t1-E1;Parent=HMEL034459g1.t1								
751	Hmel217004	1533936	1534221	+	0	NA	Intergenic	Intergenic	-15795	ID=HMEL006840g1.t1-E1;Parent=HMEL006840g1.t1								
60	Hmel206012	1778872	1779655	+	0	NA	Intergenic	Intergenic	1278	ID=HMEL037150g1.t1-E2;Parent=HMEL037150g1.t1								
1067	Hmel221015	690943	691651	+	0	NA	Intergenic	Intergenic	9358	ID=HMEL008471g2.t1-E1;Parent=HMEL008471g2.t1								
691	Hmel215047	503201	504151	+	0	NA	Intergenic	Intergenic	31909	ID=HMEL032869g1.t1-E2;Parent=HMEL032869g1.t1								
346	Hmel201011	1658989	1659228	+	0	NA	Intergenic	Intergenic	1198	ID=HMEL033054g1.t2-E2;Parent=HMEL033054g1.t2								
911	Hmel219003	5620218	5620486	+	0	NA	Intergenic	Intergenic	-11575	ID=HMEL016876g1.t1-E1;Parent=HMEL016876g1.t1								
427	Hmel212001	1989256	1989861	+	0	NA	Intergenic	Intergenic	-5829	ID=HMEL016806g1.t1-E1;Parent=HMEL016806g1.t1								
1111	Hmel203049	79386	80166	+	0	NA	Intergenic	Intergenic	-4238	ID=HMEL036100g1.t1-E1;Parent=HMEL036100g1.t1								
677	Hmel215006	1933382	1934534	+	0	NA	Intergenic	Intergenic	-2382	ID=HMEL002914g1.t1-E1;Parent=HMEL002914g1.t1								
907	Hmel219003	4869823	4871044	+	0	NA	Intergenic	Intergenic	2445	ID=HMEL034653g1.t1-E2;Parent=HMEL034653g1.t1								
82	Hmel201009	1868107	1868526	+	0	NA	promoter-TSS (ID=HMEL030160g1.t1-E1;Parent=HMEL030160g1.t1)	-promoter-TSS (ID=HMEL030160g1.t1-E1;Parent=HMEL030160g1.t1)	14	ID=HMEL030160g1.t1-E1;Parent=HMEL030160g1.t1								
650	Hmel214008	1760408	1760614	+	0	NA	TTS (ID=HMEL032355g1.t1-E4;Parent=HMEL032355g1.t1)	-TTS (ID=HMEL032355g1.t1-E4;Parent=HMEL032355g1.t1)	530	ID=HMEL032355g1.t1-E4;Parent=HMEL032355g1.t1								
1154	Hmel205005	777054	777251	+	0	NA	promoter-TSS (ID=HMEL016266g1.t1-E2;Parent=HMEL016266g1.t1)	-promoter-TSS (ID=HMEL016266g1.t1-E2;Parent=HMEL016266g1.t1)	79	ID=HMEL016266g1.t1-E2;Parent=HMEL016266g1.t1								
590	Hmel213036	98043	98624	+	0	NA	Intergenic	Intergenic	-11962	ID=HMEL032011g1.t1-E1;Parent=HMEL032011g1.t1								
895	Hmel219003	3103057	3104641	+	0	NA	Intergenic	Intergenic	3975	ID=HMEL006176g1.t1-E3;Parent=HMEL006176g1.t1								
69	Hmel201009	1648648	1649412	+	0	NA	Intergenic	Intergenic	-4442	ID=HMEL030152g1.t1-E1;Parent=HMEL030152g1.t1								
1157	Hmel205005	1237739	1237952	+	0	NA	Intergenic	Intergenic	1726	ID=HMEL008250g1.t1-E1;Parent=HMEL008250g1.t1								
664	Hmel214029	53601	54338	+	0	NA	Intergenic	Intergenic	9311	ID=HMEL032584g1.t1-E4;Parent=HMEL032584g1.t1								
224	Hmel209005	296191	296400	+	0	NA	Intergenic	Intergenic	-17769	ID=HMEL018069g1.t1-E1;Parent=HMEL018069g1.t1								
79	Hmel207002	715397	715939	+	0	NA	Intergenic	Intergenic	5232	ID=HMEL009530g1.t1-E4;Parent=HMEL009530g1.t1								
617	Hmel213065	244050	244303	+	0	NA	Intergenic	Intergenic	-14387	ID=HMEL010032g1.t1-E1;Parent=HMEL010032g1.t1								
352	Hmel211004	502625	504080	+	0	NA	Intergenic	Intergenic	5746	ID=HMEL031026g1.t1-E2;Parent=HMEL031026g1.t1								
1006	Hmel220005	5556569	5557395	+	0	NA	Intergenic	Intergenic	-6170	ID=HMEL035241g1.t1-E1;Parent=HMEL035241g1.t1								
126	Hmel207002	6409617	6409928	+	0	NA	Intergenic	Intergenic	-4464	ID=HMEL037498g1.t1-E1;Parent=HMEL037498g1.t1								
1034	Hmel221001	2153767	2154340	+	0	NA	Intergenic	Intergenic	-10742	ID=HMEL007289-RA-E1;Parent=HMEL007289-RA								
251	Hmel210004	365926	366476	+	0	NA	Intergenic	Intergenic	5643	ID=HMEL007550-RA-E7;Parent=HMEL007550-RA								
426	Hmel212001	1984843	1985883	+	0	NA	Intergenic	Intergenic	7008	ID=HMEL016805g1.t1-E9;Parent=HMEL016805g1.t1								
369	Hmel201011	1910411	1911280	+	0	NA	Intergenic	Intergenic	-4308	ID=HMEL033062g1.t1-E1;Parent=HMEL033062g1.t1								
996	Hmel220005	3263739	3264135	+	0	NA	Intergenic	Intergenic	-2516	ID=HMEL005067-RA-E1;Parent=HMEL005067-RA								
279	Hmel210005	293849	294006	+	0	NA	Intergenic	Intergenic	1433	ID=HMEL030741g1.t1-E2;Parent=HMEL030741g1.t1								
651	Hmel214008	2270113	2270555	+	0	NA	Intergenic	Intergenic	1997	ID=HMEL032376g1.t1-E1;Parent=HMEL032376g1.t1								
176	Hmel207028	94888	95408	+	0	NA	Intergenic	Intergenic	-5526	ID=HMEL010451g1.t1-E2;Parent=HMEL010451g1.t1								
